step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.03933715820312,0.7802276914959264,-67.2591094667072,402.40753147112133
1000,500.0,-67.80702209472656,0.556534743575372,-67.2504873511512,287.03643152000103
2000,1000.0,-67.62500762939453,0.39117829823797656,-67.23382933115656,201.7527640645655
3000,1500.0,-67.53419494628906,0.2794909523961809,-67.25470399389287,144.1492854561764
4000,2000.0,-67.56141662597656,0.31179705489937026,-67.24961957107719,160.81136897545807
5000,2500.0,-67.72600555419922,0.48111613854359164,-67.24488941565562,248.13879303751364
6000,3000.0,-67.74036407470703,0.49447222266436275,-67.24589185204267,255.0272807184052
7000,3500.0,-67.72486114501953,0.47804817961765406,-67.24681296540187,246.5564731692271
8000,4000.0,-67.68370056152344,0.43348559264636277,-67.25021496887707,223.57302767692096
9000,4500.0,-67.62977600097656,0.3882583561858983,-67.24151764479066,200.24678486641287
10000,5000.0,-67.71713256835938,0.45371766577911304,-67.26341490258027,234.00785163232752
11000,5500.0,-67.58486938476562,0.3256755078495382,-67.25919387691609,167.969271794323
12000,6000.0,-67.68891906738281,0.4230402969598795,-67.26587877042293,218.18579815597846
13000,6500.0,-67.59239959716797,0.3492842589348237,-67.24311533823314,180.14563947377687
14000,7000.0,-67.65462493896484,0.3977795834247363,-67.25684535554011,205.15742004575446
15000,7500.0,-67.62545013427734,0.35393861615182176,-67.27151151812552,182.54615462940535
16000,8000.0,-67.62237548828125,0.34773070771125814,-67.27464478056999,179.34438527618445
17000,8500.0,-67.65504455566406,0.3774221521428773,-67.27762240352118,194.657941805602
18000,9000.0,-67.67729187011719,0.41410793049334016,-67.26318393962384,213.57887176875437
19000,9500.0,-67.61807250976562,0.35311941945849484,-67.26495309030713,182.1236485805378
20000,10000.0,-67.58637237548828,0.3241883289543999,-67.26218404653387,167.20224955892766
21000,10500.0,-67.60771179199219,0.32922370007640245,-67.27848809191579,169.79927512637587
22000,11000.0,-67.57102966308594,0.30824547811703706,-67.2627841849689,158.97962003680055
23000,11500.0,-67.70975494384766,0.457912895804333,-67.25184204804333,236.1715689379329
24000,12000.0,-67.62538146972656,0.3566528745251504,-67.26872859520141,183.94605112589068
25000,12500.0,-67.61422729492188,0.3521816414793977,-67.26204565344247,181.63998345848483
26000,13000.0,-67.67533874511719,0.42311730483151466,-67.25222144028567,218.2255154690991
27000,13500.0,-67.61283874511719,0.3614506072282678,-67.25138813788892,186.42051312558993
28000,14000.0,-67.6651611328125,0.4132826746780417,-67.25187845813446,213.15324068812745
29000,14500.0,-67.6435775756836,0.38679612923897017,-67.25678144644462,199.49263176139328
30000,15000.0,-67.73893737792969,0.4761734334350307,-67.26276394449465,245.58956057216466
