frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.392137170247695,1.281243548325011,0.11196443584810435,0.375813152238031,-68.02651977539062,-0.3430843430799397,0.5228322337579375,0.7803458136474442,0.7803458136474442,38.70775131419785
1,0.3569863930262791,2.025178071079276,-0.1566837821222756,0.320763896387627,-67.68556213378906,-0.3819508932150339,0.5850269244344749,0.7154418305208167,0.7154418305208167,44.32057951614625
2,0.3507538943876115,2.8975633427162086,-0.3403618683774358,0.08474722994114202,-67.61042785644531,-0.49648750505112205,0.6854333494794059,0.5326173868261859,0.5326173868261859,57.81752771501076
3,0.2649339117796577,2.5928900356145324,-0.22604212469390841,0.13818442558673175,-67.58641052246094,-0.5830343756132708,0.7493782857216665,0.3138520379766551,0.3138520379766551,71.70847371563818
4,0.4060926659020294,-2.9797326452648702,-0.4007847271984523,-0.06544353095516345,-67.59078979492188,-0.6177982323789574,0.7642091620291372,0.1852287794597797,0.1852287794597797,79.32552897298373
5,0.33222254459037964,-1.3757462698705862,0.06438992608179803,-0.3259229303888994,-67.59867095947266,-0.6316459486606173,0.7579902661113372,0.1627087951559262,0.1627087951559262,80.63584050118719
6,0.36305653287691014,0.6389131506396641,0.2914415788658023,0.2164990812285615,-67.67394256591797,-0.6467134154239738,0.7435361176768164,0.17004646429945644,0.17004646429945644,80.20947940071561
7,0.42514661969824535,1.651118277361042,-0.034111898666676535,0.42377591556174926,-67.76675415039062,-0.6396317984109907,0.72679038388491,0.25029362827276874,0.25029362827276874,75.50511173136114
8,0.29170231765757715,2.5827395466590066,-0.24732382601560118,0.15466469284166534,-67.61264038085938,-0.5990910436533043,0.6536074198913543,0.46247947206050305,0.46247947206050305,62.45278060448487
9,0.45084557683035925,2.471950830647983,-0.3534827868121618,0.2798421940576638,-67.6795654296875,-0.5195077150518451,0.48395906906424757,0.704198376504858,0.704198376504858,45.23518156407205
10,0.29276605105345466,1.9635168807370722,-0.11204252509576537,0.2704781566404186,-67.62674713134766,-0.4903878976121091,0.3481160770587431,0.7989586389599945,0.7989586389599945,36.96922555335257
11,0.42540812739298184,0.6553172537333772,0.33728680350723234,0.2592483115313909,-67.68231201171875,-0.594819915991037,0.2922489194159919,0.748852346354474,0.748852346354474,41.50893784715562
12,0.3585514029634248,-0.8788388458775136,0.22877216694047997,-0.2760840527817523,-67.59426879882812,-0.7599393822797638,0.3307734524794138,0.5595364674398803,0.5595364674398803,55.976252562486785
13,0.3762929630941225,-2.2641834637244305,-0.24050608261903775,-0.2894014828873536,-67.7364501953125,-0.875333570302082,0.34196943592056234,0.34183043398501345,0.34183043398501345,70.01156670284493
14,0.4173105582801687,2.4806954925129574,-0.32944241876281516,0.25615580175317526,-67.78243255615234,-0.9205576798754959,0.33081451429729763,0.207690431056626,0.207690431056626,78.01296015635623
15,0.312798536122628,0.959455681235208,0.17953566278484698,0.2561442366887546,-67.61648559570312,-0.9352832190806903,0.325892708755574,0.13798276155381234,0.13798276155381234,82.06886587873899
16,0.4587067146204512,0.32673245726052447,0.4344393476736279,0.14722195227207355,-67.66173553466797,-0.9351088921022266,0.32202587427440854,0.14788744439319154,0.14788744439319154,81.49547934143875
17,0.32360146287200814,-0.3930849577051525,0.29892096028550624,-0.12395227418201922,-67.61024475097656,-0.9293379425492411,0.3238730545641907,0.17730547951376033,0.17730547951376033,79.78714922175325
18,0.3710620712058765,-2.2422291620886314,-0.23084084498158391,-0.2905160322181605,-67.60240936279297,-0.9040749509110524,0.2893905330667096,0.31448625169718325,0.31448625169718325,71.67019792826532
