step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.03744506835938,0.4638843654257583,-67.57356070293362,239.25139342481486
1000,500.0,-67.90068054199219,0.3344542714997543,-67.56622627049244,172.49697652507766
2000,1000.0,-67.8531494140625,0.27613320257030194,-67.5770162114922,142.41750403716662
3000,1500.0,-67.7845458984375,0.21973187327058086,-67.56481402516692,113.32814981074196
4000,2000.0,-67.81900024414062,0.2492913871869846,-67.56970885695364,128.57366231463698
5000,2500.0,-67.8033218383789,0.23194157367383467,-67.57138026470507,119.62538259653955
6000,3000.0,-67.87459564208984,0.2998430611764543,-67.57475258091338,154.64601858134813
7000,3500.0,-67.77072143554688,0.18990190219001954,-67.58081953335686,97.94314725671984
8000,4000.0,-67.81929779052734,0.25056032812182955,-67.56873746240551,129.22812689560382
9000,4500.0,-67.7864990234375,0.20154274368492103,-67.58495627975257,103.94698734246276
10000,5000.0,-67.78379821777344,0.20346099924864466,-67.58033721852479,104.93634018720577
11000,5500.0,-67.86132049560547,0.29380979355672454,-67.56751070204875,151.53432137292782
12000,6000.0,-67.74894714355469,0.17915306940169523,-67.569794074153,92.39936649157889
13000,6500.0,-67.8027572631836,0.2303130541274209,-67.57244420905617,118.78546299644388
14000,7000.0,-67.82164764404297,0.268066410104348,-67.55358123393862,138.25700309815156
15000,7500.0,-67.82745361328125,0.2407474384688844,-67.58670617481236,124.16706491987571
16000,8000.0,-67.79481506347656,0.22355586901069063,-67.57125919446587,115.3004006074079
17000,8500.0,-67.80052947998047,0.22123164587624083,-67.57929783410422,114.10166733465158
18000,9000.0,-67.75670623779297,0.1862549170574705,-67.5704513207355,96.06219083784784
19000,9500.0,-67.87662506103516,0.30814212467273294,-67.56848293636243,158.92631482238076
20000,10000.0,-67.84020233154297,0.2740460727682933,-67.56615625877467,141.34105320026308
21000,10500.0,-67.82266998291016,0.25885260056976617,-67.56381738234039,133.50492060906765
22000,11000.0,-67.8244857788086,0.25885998161654616,-67.56562579719204,133.50872743218707
23000,11500.0,-67.86126708984375,0.290716645291563,-67.57055044455218,149.93900993829857
24000,12000.0,-67.80233001708984,0.2275511703035465,-67.5747788467863,117.36100336255876
25000,12500.0,-67.81249237060547,0.2533328028827338,-67.55915956772273,130.65804887448465
26000,13000.0,-67.85562896728516,0.2844152606138867,-67.57121370667127,146.68902960482447
27000,13500.0,-67.7852783203125,0.22441261273543228,-67.56086570757707,115.74227178313565
28000,14000.0,-67.8449935913086,0.2777406343672679,-67.56725295694133,143.2465474926547
29000,14500.0,-67.81230163574219,0.24540666238687034,-67.56689497335532,126.57009010834751
30000,15000.0,-67.80809020996094,0.23150419025845886,-67.57658601970248,119.39979924131369
31000,15500.0,-67.8008041381836,0.23977278629988327,-67.56103135188371,123.66438169336942
32000,16000.0,-67.81513977050781,0.23993316999434455,-67.57520660051347,123.74710063205852
33000,16500.0,-67.78072357177734,0.20788026215568642,-67.57284330962166,107.21560391589368
34000,17000.0,-67.8182601928711,0.2437405653461529,-67.57451962752494,125.71078966995755
35000,17500.0,-67.79072570800781,0.21879832338224603,-67.57192738462557,112.84666535413457
36000,18000.0,-67.82825469970703,0.25117391057599625,-67.57708078913103,129.54458605672616
37000,18500.0,-67.78243255615234,0.1981680295929768,-67.58426452655937,102.20645649235107
38000,19000.0,-67.84041595458984,0.2678345962501525,-67.57258135833969,138.13744358771075
39000,19500.0,-67.8196792602539,0.2285641235233515,-67.59111513673055,117.88344060635349
40000,20000.0,-67.79164123535156,0.22238977574870827,-67.56925145960285,114.69898038593415
41000,20500.0,-67.8485107421875,0.2650790887341581,-67.58343165345335,136.71627257629038
42000,21000.0,-67.83512115478516,0.25713549825426263,-67.5779856565309,132.61931386683537
43000,21500.0,-67.73804473876953,0.17464391553480535,-67.56340082323473,90.0737409128204
44000,22000.0,-67.79991912841797,0.23131050860770597,-67.56860861981026,119.29990666403116
45000,22500.0,-67.75434875488281,0.1875060378203366,-67.56684271706247,96.70746454864363
46000,23000.0,-67.82243347167969,0.23606309680632573,-67.58637037487337,121.75108509047047
47000,23500.0,-67.8267593383789,0.2574857927211798,-67.56927354565772,132.79998052767874
48000,24000.0,-67.83507537841797,0.2642829033039663,-67.570792475114,136.30563473678683
49000,24500.0,-67.7661361694336,0.21150045839068657,-67.5546357110429,109.08274378576212
50000,25000.0,-67.83816528320312,0.26414367676944045,-67.57402160643369,136.233827741618
51000,25500.0,-67.79491424560547,0.220017861845235,-67.57489638376023,113.47565028734626
52000,26000.0,-67.86837005615234,0.2920294229390909,-67.57634063321325,150.61608359034918
53000,26500.0,-67.82008361816406,0.25751865109085526,-67.5625649670732,132.81692744660177
54000,27000.0,-67.77361297607422,0.21768666679137735,-67.55592630928284,112.27332120158675
55000,27500.0,-67.80518341064453,0.2331131545264024,-67.57207025611812,120.2296330787247
56000,28000.0,-67.86206817626953,0.30173395066804476,-67.56033422560148,155.62125719552333
57000,28500.0,-67.82484436035156,0.25949896930403965,-67.56534539104753,133.83828950844676
58000,29000.0,-67.80138397216797,0.23451941633155957,-67.5668645558364,120.95492179608674
59000,29500.0,-67.83076477050781,0.2793756429777654,-67.55138912753004,144.08981386996422
60000,30000.0,-67.85224914550781,0.29103261748582504,-67.56121652802199,150.10197466268912
61000,30500.0,-67.82176208496094,0.2594032583107672,-67.56235882665017,133.78892593809775
62000,31000.0,-67.77415466308594,0.20037489522995836,-67.57377976785598,103.34466186873745
63000,31500.0,-67.82141876220703,0.24323539702450891,-67.57818336518253,125.4502458062805
64000,32000.0,-67.81747436523438,0.26362094340222475,-67.55385342183214,135.96422459088188
65000,32500.0,-67.76868438720703,0.21083396226364956,-67.55785042494338,108.73899405201222
66000,33000.0,-67.75543212890625,0.1942110365885543,-67.5612210923177,100.16561148734336
67000,33500.0,-67.81970977783203,0.2545163741036041,-67.56519340372843,131.2684834674911
68000,34000.0,-67.84442138671875,0.28148474396086004,-67.56293664275789,145.1775964871169
69000,34500.0,-67.75538635253906,0.18958188212156665,-67.56580447041749,97.77809481475839
70000,35000.0,-67.77491760253906,0.22317824611603163,-67.55173935642303,115.10563913133754
