,E,F,R,phi,fn,EF
0,-12.053956985473633,"[[-4.0291224e-04  7.1546284e-04  9.2342752e-04]
 [ 2.3031223e-04 -8.3860807e-04  9.0184098e-04]
 [-1.9342742e-04  1.6439892e-04 -2.3549132e-04]
 [ 3.6602744e-04 -4.1253687e-05 -1.5897772e-03]]","[[-0.01702029 -0.01678969  0.00383022]
 [ 0.01709256 -0.02344205  1.48342208]
 [ 0.73791719  0.71639259 -0.20833505]
 [-0.73541772  0.71673405  1.67930103]]",91.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
1,-12.051519393920898,"[[-6.5614826e-05  3.5354798e-04  4.2575461e-04]
 [-8.8837542e-06 -3.6607913e-04  4.2105649e-04]
 [ 4.3745658e-06  5.1677260e-05 -3.5290440e-04]
 [ 7.0124013e-05 -3.9146122e-05 -4.9390673e-04]]","[[-0.01823868 -0.01650306  0.00392898]
 [ 0.01832472 -0.02327979  1.48346174]
 [ 0.74281286  0.71001344 -0.20932037]
 [-0.74033192  0.71039076  1.680105  ]]",92.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
2,-12.046463966369629,"[[-1.2950022e-03 -1.8599352e-03 -1.8502845e-03]
 [ 1.5820197e-03  1.3424751e-03 -1.9102910e-03]
 [-1.2621453e-03  7.1281051e-05  4.7234213e-03]
 [ 9.7512780e-04  4.4617910e-04 -9.6284592e-04]]","[[-0.01930076 -0.01610295  0.00410849]
 [ 0.01938859 -0.02313885  1.48358597]
 [ 0.74771059  0.70352477 -0.21113666]
 [-0.74525744  0.70391747  1.68159229]]",93.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
3,-12.04469108581543,"[[-4.6233254e-04 -1.2035556e-03 -1.2969691e-03]
 [ 6.5692718e-04  1.0089093e-03 -1.3175826e-03]
 [-5.1594939e-04 -2.8567978e-05  2.3856144e-03]
 [ 3.2135475e-04  2.2321436e-04  2.2893735e-04]]","[[-0.02058623 -0.01585336  0.00418131]
 [ 0.02069423 -0.02295309  1.48358846]
 [ 0.75241696  0.69704336 -0.21202527]
 [-0.74999686  0.6974792   1.68236851]]",94.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
4,-12.045125007629395,"[[-1.9239396e-04  1.4446370e-03  1.7469737e-03]
 [-6.2523955e-05 -1.4771356e-03  1.7298409e-03]
 [ 3.5476729e-05  1.7799325e-04 -1.5581071e-03]
 [ 2.1944118e-04 -1.4549460e-04 -1.9187076e-03]]","[[-0.02181172 -0.01580175  0.00399265]
 [ 0.02198096 -0.02252982  1.4833293 ]
 [ 0.75704631  0.6904597  -0.21297713]
 [-0.75470132  0.69098775  1.68372458]]",95.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
5,-12.042060852050781,"[[-0.00048712  0.00153641  0.00193655]
 [ 0.0002204  -0.00167114  0.00189981]
 [-0.00019231  0.00023798 -0.00116573]
 [ 0.00045902 -0.00010325 -0.00267063]]","[[-0.02306642 -0.01557013  0.00402381]
 [ 0.02326761 -0.02229499  1.48328306]
 [ 0.76161318  0.68384558 -0.21414252]
 [-0.75930765  0.68441736  1.68486325]]",96.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
6,-12.04062557220459,"[[ 1.4975389e-04 -2.4549509e-04 -3.2865792e-04]
 [-1.0691164e-04  2.9176718e-04 -3.1761942e-04]
 [ 8.7910354e-05 -5.0636194e-05  6.2820145e-05]
 [-1.3075261e-04  4.3641116e-06  5.8345718e-04]]","[[-0.02434698 -0.01517619  0.00425401]
 [ 0.02454708 -0.02220902  1.48342942]
 [ 0.76610681  0.67720283 -0.21550736]
 [-0.76383292  0.67778335  1.68583643]]",97.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
7,-12.035223007202148,"[[ 5.6803733e-04 -5.1005679e-04 -7.4879528e-04]
 [-4.7513211e-04  6.9212070e-04 -7.0668192e-04]
 [ 3.8180573e-04 -1.5039023e-04 -3.0455313e-04]
 [-4.7471092e-04 -3.1673691e-05  1.7600304e-03]]","[[-0.02563263 -0.01488552  0.00436065]
 [ 0.02585577 -0.0220211   1.48344754]
 [ 0.77051341  0.67049611 -0.21678289]
 [-0.768285    0.67110424  1.68696326]]",98.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
8,-12.033982276916504,"[[-1.9817379e-04 -6.7514113e-05 -3.3388311e-05]
 [ 1.9926498e-04  1.0937141e-06 -4.7571564e-05]
 [-1.5510677e-04  3.0650590e-05  4.2102014e-04]
 [ 1.5401558e-04  3.5769808e-05 -3.4006027e-04]]","[[-0.02687129 -0.01466185  0.00435911]
 [ 0.02712697 -0.02171643  1.48335689]
 [ 0.77485995  0.6637232  -0.21817556]
 [-0.77269962  0.66437532  1.68843369]]",99.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
9,-12.034852981567383,"[[-3.9962024e-04 -4.3550096e-04 -4.3159022e-04]
 [ 4.3517340e-04  3.0045642e-04 -4.5996919e-04]
 [-3.3183719e-04  3.6868740e-05  1.2279843e-03]
 [ 2.9628404e-04  9.8175798e-05 -3.3642494e-04]]","[[-0.02813922 -0.01436958  0.00445589]
 [ 0.02841853 -0.02149545  1.48335766]
 [ 0.77913082  0.65691391 -0.21958539]
 [-0.77703226  0.65758973  1.68973906]]",100.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
10,-12.034516334533691,"[[-6.4016430e-04 -5.7645829e-04 -5.4909702e-04]
 [ 6.7789236e-04  3.6578911e-04 -5.9736904e-04]
 [-5.1516300e-04  6.8500718e-05  1.8030768e-03]
 [ 4.7743495e-04  1.4216847e-04 -6.5661082e-04]]","[[-0.02946446 -0.01412567  0.00449932]
 [ 0.02977397 -0.02123114  1.48329624]
 [ 0.78329649  0.65006916 -0.22081337]
 [-0.7812606   0.65077564  1.69097572]]",101.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
