,E,F,R,phi,fn,EF
0,-11.444684028625488,"[[-0.00064758  0.00196905  0.00238189]
 [ 0.0002443  -0.00213842  0.00238112]
 [-0.0001143   0.00032744 -0.00152668]
 [ 0.00051758 -0.00015807 -0.00323633]]","[[-0.01428471 -0.02246853 -0.00318811]
 [ 0.01448018 -0.01650178  1.4765203 ]
 [ 0.73741115  0.71540771 -0.21053548]
 [-0.73880478  0.71563173  1.69797739]]",91.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
1,-11.449110984802246,"[[-5.5386772e-04  2.3285178e-03  2.7779052e-03]
 [ 1.0351919e-04 -2.4458580e-03  2.7833178e-03]
 [ 1.4208383e-05  3.3109283e-04 -2.1831051e-03]
 [ 4.3614017e-04 -2.1375256e-04 -3.3781179e-03]]","[[-0.01555467 -0.02226696 -0.00317134]
 [ 0.0157196  -0.01628332  1.47648609]
 [ 0.74234306  0.70913866 -0.21086778]
 [-0.74372663  0.70933087  1.6983564 ]]",92.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
2,-11.44950008392334,"[[ 0.00014936  0.00275701  0.00311072]
 [-0.0006401  -0.002588    0.0031505 ]
 [ 0.00062625  0.00021113 -0.0040087 ]
 [-0.00013551 -0.00038014 -0.00225252]]","[[-0.01685085 -0.02206994 -0.00316797]
 [ 0.01699748 -0.01605678  1.4764327 ]
 [ 0.74718975  0.70281857 -0.21120537]
 [-0.74854992  0.70297656  1.69875943]]",93.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
3,-11.451236724853516,"[[-4.87535326e-05  8.84587644e-04  1.02711294e-03]
 [-1.02318198e-04 -8.69415409e-04  1.03517284e-03]
 [ 1.16587464e-04  8.53021120e-05 -1.10996270e-03]
 [ 3.44842665e-05 -1.00474339e-04 -9.52323026e-04]]","[[-0.01815451 -0.02168963 -0.00295052]
 [ 0.01824539 -0.01600255  1.47659087]
 [ 0.75198218  0.69643872 -0.21195314]
 [-0.75329117  0.69652648  1.69915471]]",94.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
4,-11.455475807189941,"[[ 2.9976666e-04  1.6635099e-03  1.8483448e-03]
 [-5.6150090e-04 -1.4923802e-03  1.8833817e-03]
 [ 5.1028124e-04  7.5881078e-05 -2.7664243e-03]
 [-2.4854703e-04 -2.4701082e-04 -9.6530217e-04]]","[[-0.01950337 -0.02151595 -0.00296396]
 [ 0.01957469 -0.01575549  1.47650883]
 [ 0.75664681  0.68999849 -0.21234168]
 [-0.7579393   0.6900618   1.69965651]]",95.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
5,-11.459389686584473,"[[ 6.9399097e-04 -4.8070491e-05 -2.2193031e-04]
 [-6.7648361e-04  3.0020083e-04 -1.8462245e-04]
 [ 5.3118565e-04 -1.4150958e-04 -1.1404144e-03]
 [-5.4869300e-04 -1.1062075e-04  1.5469671e-03]]","[[-0.02082884 -0.02120193 -0.00282231]
 [ 0.02086028 -0.01563002  1.47657993]
 [ 0.76126832  0.68348991 -0.21314203]
 [-0.76251845  0.6835014   1.70026269]]",96.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
6,-11.458693504333496,"[[ 5.6353299e-04  2.4688819e-03  2.7492209e-03]
 [-9.0351695e-04 -2.1880856e-03  2.8118107e-03]
 [ 8.0350315e-04  7.8475205e-05 -4.2813690e-03]
 [-4.6351919e-04 -3.5927165e-04 -1.2796627e-03]]","[[-0.02223925 -0.0211431  -0.00295641]
 [ 0.02226184 -0.01527983  1.47636278]
 [ 0.76573572  0.67693073 -0.21340674]
 [-0.76698743  0.67694183  1.70089722]]",97.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
7,-11.46410083770752,"[[-7.8402474e-05  1.3458173e-03  1.6001719e-03]
 [-9.6931697e-05 -1.3336851e-03  1.6112947e-03]
 [ 1.2614465e-04  1.1317602e-04 -1.6630748e-03]
 [ 4.9189519e-05 -1.2530824e-04 -1.5483917e-03]]","[[-0.02359242 -0.02089442 -0.00289239]
 [ 0.02358365 -0.01508023  1.47634411]
 [ 0.77018731  0.67030235 -0.21422557]
 [-0.77140351  0.67027925  1.70168548]]",98.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
8,-11.465751647949219,"[[ 7.8535487e-04  1.6538759e-03  1.7697208e-03]
 [-9.7600656e-04 -1.3358572e-03  1.8407856e-03]
 [ 8.1764389e-04 -3.0325909e-05 -3.5404996e-03]
 [-6.2699214e-04 -2.8769282e-04 -7.0006841e-05]]","[[-0.02501976 -0.02061738 -0.0027877 ]
 [ 0.02497879 -0.01491467  1.47635653]
 [ 0.7745261   0.66364517 -0.21494832]
 [-0.77570212  0.66358441  1.7022991 ]]",99.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
9,-11.467673301696777,"[[ 0.00025837  0.00274743  0.00321011]
 [-0.0005533  -0.00258958  0.0032598 ]
 [ 0.00052484  0.00013761 -0.00408634]
 [-0.00022991 -0.00029546 -0.00238357]]","[[-0.02644923 -0.02041584 -0.00276846]
 [ 0.02638601 -0.01468066  1.47627703]
 [ 0.77878681  0.65692015 -0.21563419]
 [-0.77992701  0.65683475  1.70305296]]",100.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
10,-11.470752716064453,"[[ 0.00142982  0.00133454  0.00126129]
 [-0.00155344 -0.00082401  0.00138178]
 [ 0.00123953 -0.00016967 -0.00417491]
 [-0.00111591 -0.00034086  0.00153184]]","[[-0.02788361 -0.02011474 -0.00264916]
 [ 0.02779225 -0.01451388  1.47629263]
 [ 0.78298456  0.65015547 -0.21649862]
 [-0.78407314  0.65003498  1.70377964]]",101.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
11,-11.472168922424316,"[[ 1.0024710e-03  1.6585762e-03  1.7654612e-03]
 [-1.1405839e-03 -1.2933335e-03  1.8608675e-03]
 [ 9.2537474e-04 -7.3607051e-05 -3.8661950e-03]
 [-7.8726193e-04 -2.9163560e-04  2.3986622e-04]]","[[-0.02929681 -0.01974628 -0.0024522 ]
 [ 0.02916859 -0.01439525  1.47638287]
 [ 0.78712734  0.64333235 -0.21757843]
 [-0.78816599  0.64317093  1.70457544]]",102.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
12,-11.474893569946289,"[[ 8.1124587e-04 -6.8982452e-05 -2.7605123e-04]
 [-8.0655626e-04  3.3062845e-04 -2.1035846e-04]
 [ 6.1203667e-04 -1.4324689e-04 -1.2598918e-03]
 [-6.1672629e-04 -1.1839911e-04  1.7463014e-03]]","[[-0.03076279 -0.01951889 -0.00241384]
 [ 0.03060862 -0.01414925  1.47630341]
 [ 0.79116136  0.63646234 -0.21835426]
 [-0.7921639   0.6362848   1.70539262]]",103.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
13,-11.47659683227539,"[[-2.4479532e-04  8.8886925e-05  1.6700785e-04]
 [ 2.3996676e-04 -1.6551219e-04  1.4687203e-04]
 [-1.7934936e-04  4.6165587e-05  2.8859600e-04]
 [ 1.8417792e-04  3.0459678e-05 -6.0247589e-04]]","[[-0.03214063 -0.01911041 -0.00219293]
 [ 0.03194955 -0.01401757  1.47640996]
 [ 0.79519568  0.62954058 -0.21960375]
 [-0.79615117  0.62932929  1.70631207]]",104.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
14,-11.479177474975586,"[[ 0.00124426  0.00159144  0.0016714 ]
 [-0.00132521 -0.00117841  0.00179798]
 [ 0.00104404 -0.00012032 -0.00413518]
 [-0.00096308 -0.00029271  0.0006658 ]]","[[-0.03364666 -0.01898826 -0.00229136]
 [ 0.03344139 -0.01365492  1.47617769]
 [ 0.79907757  0.62258331 -0.22013816]
 [-0.79999339  0.62237409  1.70716368]]",105.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
15,-11.48006534576416,"[[ 9.2928339e-04  2.5380922e-03  2.9399076e-03]
 [-1.0232133e-03 -2.2188730e-03  3.0500768e-03]
 [ 8.3760661e-04 -2.2487078e-05 -4.8456262e-03]
 [-7.4367668e-04 -2.9673215e-04 -1.1443581e-03]]","[[-0.03508277 -0.01881852 -0.00236407]
 [ 0.03485486 -0.01328686  1.4759722 ]
 [ 0.80294964  0.61557458 -0.22087727]
 [-0.80382301  0.61536763  1.7081659 ]]",106.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
16,-11.481607437133789,"[[-5.2152586e-04  2.6967686e-03  3.5083247e-03]
 [ 4.6988257e-04 -2.8247687e-03  3.4796123e-03]
 [-2.8370702e-04  2.0966610e-04 -2.6702168e-03]
 [ 3.3535034e-04 -8.1666250e-05 -4.3177204e-03]]","[[-0.03641028 -0.01842088 -0.00219736]
 [ 0.03615368 -0.01307859  1.47601303]
 [ 0.80684669  0.6085223  -0.22210842]
 [-0.8076664   0.60829551  1.70917145]]",107.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
17,-11.484779357910156,"[[ 3.1913547e-05 -9.4524695e-04 -1.2050014e-03]
 [-2.5433472e-05  9.4705395e-04 -1.2080263e-03]
 [-4.2479491e-07 -4.7334212e-05  1.1774368e-03]
 [-6.0552784e-06  4.5527249e-05  1.2355909e-03]]","[[-3.77620258e-02 -1.77608651e-02 -1.70199878e-03]
 [ 3.74766978e-02 -1.31179003e-02  1.47637702e+00]
 [ 8.10680611e-01  6.01452493e-01 -2.23559738e-01]
 [-8.11447721e-01  6.01184849e-01  1.70974456e+00]]",108.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
18,-11.486282348632812,"[[-5.52093610e-04 -4.75233392e-04 -4.76375950e-04]
 [ 5.55489038e-04  3.11088370e-04 -5.37416840e-04]
 [-4.21008212e-04  6.35620381e-05  1.50859251e-03]
 [ 4.17612784e-04  1.00582954e-04 -4.94799751e-04]]","[[-0.03917387 -0.01753897 -0.00174894]
 [ 0.03886574 -0.01273304  1.47618432]
 [ 0.81441874  0.59433806 -0.22420591]
 [-0.81514068  0.59407996  1.71060266]]",109.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
19,-11.487821578979492,"[[ 6.6451955e-04 -5.0625479e-04 -8.1030745e-04]
 [-6.8348495e-04  6.9402467e-04 -7.4046972e-04]
 [ 4.9575116e-04 -1.1839113e-04 -4.0976814e-04]
 [-4.7678573e-04 -6.9378715e-05  1.9605453e-03]]","[[-4.05366230e-02 -1.71642986e-02 -1.62644660e-03]
 [ 4.02083075e-02 -1.24660428e-02  1.47616183e+00]
 [ 8.18148472e-01  5.87190376e-01 -2.25045963e-01]
 [-8.18819966e-01  5.86930469e-01  1.71131113e+00]]",110.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
20,-11.489249229431152,"[[ 6.21303741e-04 -4.11237124e-04 -6.82545651e-04]
 [-6.44576387e-04  5.84602938e-04 -6.14277087e-04]
 [ 4.67813981e-04 -1.05192004e-04 -4.59505798e-04]
 [-4.44541336e-04 -6.81738165e-05  1.75632851e-03]]","[[-4.18174974e-02 -1.67521888e-02 -1.49132401e-03]
 [ 4.14673642e-02 -1.21813790e-02  1.47615638e+00]
 [ 8.21893162e-01  5.80006483e-01 -2.25954975e-01]
 [-8.22518083e-01  5.79748799e-01  1.71205627e+00]]",111.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
21,-11.490972518920898,"[[-0.00098972  0.00057581  0.00099111]
 [ 0.00103445 -0.00084883  0.00087852]
 [-0.00075022  0.00016014  0.00082777]
 [ 0.00070549  0.00011287 -0.0026974 ]]","[[-4.28829100e-02 -1.63516329e-02 -1.45024303e-03]
 [ 4.25132375e-02 -1.17909604e-02  1.47607698e+00]
 [ 8.25759256e-01  5.72770653e-01 -2.27053140e-01]
 [-8.26322244e-01  5.72523478e-01  1.71314763e+00]]",112.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
22,-11.490522384643555,"[[-5.0307164e-04  5.1021198e-04  7.9637207e-04]
 [ 5.4424145e-04 -6.4686115e-04  7.3742960e-04]
 [-3.9207999e-04  8.5943480e-05  1.3528083e-04]
 [ 3.5091021e-04  5.0705683e-05 -1.6690824e-03]]","[[-4.41706515e-02 -1.58838202e-02 -1.24944583e-03]
 [ 4.37787895e-02 -1.15363978e-02  1.47612864e+00]
 [ 8.29423360e-01  5.65534191e-01 -2.27716986e-01]
 [-8.29954861e-01  5.65294003e-01  1.71352523e+00]]",113.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
23,-11.494536399841309,"[[ 2.9334647e-04  2.8682922e-04  3.1515124e-04]
 [-2.7692760e-04 -2.0971430e-04  3.5144057e-04]
 [ 2.0399019e-04 -3.1458949e-05 -8.3434774e-04]
 [-2.2040907e-04 -4.5655957e-05  1.6775592e-04]]","[[-4.53294337e-02 -1.54830554e-02 -1.18101938e-03]
 [ 4.49083746e-02 -1.11576371e-02  1.47605912e+00]
 [ 8.33151521e-01  5.58253774e-01 -2.28333412e-01]
 [-8.33646582e-01  5.58031122e-01  1.71410595e+00]]",114.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
24,-11.49494743347168,"[[ 0.00099108 -0.00100927 -0.00160274]
 [-0.00110399  0.001272   -0.00147773]
 [ 0.00079689 -0.00015858 -0.00024655]
 [-0.00068399 -0.00010416  0.00332702]]","[[-4.63790114e-02 -1.48380185e-02 -8.23459218e-04]
 [ 4.59532377e-02 -1.09812835e-02  1.47628855e+00]
 [ 8.36920211e-01  5.50941834e-01 -2.29245423e-01]
 [-8.37388102e-01  5.50728277e-01  1.71438810e+00]]",115.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
25,-11.499263763427734,"[[-2.7986843e-04  2.5445921e-04  4.1451253e-04]
 [ 3.1342023e-04 -3.2740383e-04  3.7836481e-04]
 [-2.2582780e-04  4.2372729e-05  1.0670804e-04]
 [ 1.9227600e-04  3.0571886e-05 -8.9958537e-04]]","[[-4.72810653e-02 -1.45697192e-02 -1.02078275e-03]
 [ 4.68165699e-02 -1.03816000e-02  1.47597891e+00]
 [ 8.40800239e-01  5.43576249e-01 -2.29681278e-01]
 [-8.41196235e-01  5.43395139e-01  1.71528108e+00]]",116.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
26,-11.498713493347168,"[[ 3.0489533e-05 -3.8082412e-04 -5.3439371e-04]
 [-7.7588156e-05  3.9122434e-04 -5.2952790e-04]
 [ 5.5415050e-05 -1.1944532e-05  4.4799625e-04]
 [-8.3164241e-06  1.5443170e-06  6.1592530e-04]]","[[-4.81634706e-02 -1.40461269e-02 -9.32144438e-04]
 [ 4.76765346e-02 -9.93769435e-03  1.47595574e+00]
 [ 8.44653157e-01  5.36235967e-01 -2.30211514e-01]
 [-8.45012209e-01  5.36077960e-01  1.71569447e+00]]",117.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
27,-11.498857498168945,"[[-3.7442858e-04 -2.9677153e-04 -3.2748797e-04]
 [ 3.4325841e-04  2.0758170e-04 -3.7617623e-04]
 [-2.4687336e-04  4.0831892e-05  9.6648239e-04]
 [ 2.7804353e-04  4.8357935e-05 -2.6281815e-04]]","[[-4.89760247e-02 -1.34282111e-02 -7.51622223e-04]
 [ 4.84842428e-02 -9.54995417e-03  1.47603084e+00]
 [ 8.48534310e-01  5.28875257e-01 -2.30714868e-01]
 [-8.48854158e-01  5.28740831e-01  1.71588032e+00]]",118.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
28,-11.500663757324219,"[[ 1.1975211e-03  3.0998621e-04  1.5824032e-04]
 [-1.1822984e-03 -2.5725283e-05  3.1876779e-04]
 [ 8.4926211e-04 -1.3978031e-04 -2.2520556e-03]
 [-8.6448475e-04 -1.4448060e-04  1.7750474e-03]]","[[-4.97844981e-02 -1.29239091e-02 -7.46260843e-04]
 [ 4.92725743e-02 -9.02436217e-03  1.47592990e+00]
 [ 8.52411064e-01  5.21498144e-01 -2.30827078e-01]
 [-8.52677387e-01  5.21393177e-01  1.71602248e+00]]",119.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
29,-11.502453804016113,"[[-6.0628261e-04 -7.3768268e-04 -9.1588986e-04]
 [ 4.9985258e-04  6.0374412e-04 -9.9411642e-04]
 [-3.5390974e-04  6.1511761e-05  1.8969522e-03]
 [ 4.6033977e-04  7.2426803e-05  1.3054101e-05]]","[[-5.02823798e-02 -1.22038362e-02 -5.38718463e-04]
 [ 4.97753602e-02 -8.60111097e-03  1.47607073e+00]
 [ 8.56477610e-01  5.14083744e-01 -2.31425385e-01]
 [-8.56711226e-01  5.14007662e-01  1.71620213e+00]]",120.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
30,-11.505029678344727,"[[ 0.00166799 -0.00031374 -0.00084458]
 [-0.00177225  0.00070162 -0.00061076]
 [ 0.00127379 -0.00019609 -0.00213715]
 [-0.00116952 -0.00019179  0.0035925 ]]","[[-5.09717634e-02 -1.16641860e-02 -5.14543912e-04]
 [ 5.04416040e-02 -8.07090897e-03  1.47600244e+00]
 [ 8.60399861e-01  5.06649406e-01 -2.31282234e-01]
 [-8.60595619e-01  5.06608395e-01  1.71603856e+00]]",121.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
31,-11.505681037902832,"[[-4.0663284e-04 -3.6118712e-04 -4.3646179e-04]
 [ 3.4744560e-04  2.7462997e-04 -4.8999843e-04]
 [-2.4467334e-04  4.2670352e-05  1.0956858e-03]
 [ 3.0386058e-04  4.3886779e-05 -1.6922550e-04]]","[[-5.12375418e-02 -1.09671517e-02 -4.08135618e-04]
 [ 5.07134252e-02 -7.55930141e-03  1.47607227e+00]
 [ 8.64607203e-01  4.99169820e-01 -2.31686375e-01]
 [-8.64752736e-01  4.99163263e-01  1.71618661e+00]]",122.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
32,-11.504981994628906,"[[ 0.0010089  -0.00035434 -0.00076136]
 [-0.00111468  0.00058255 -0.0006156 ]
 [ 0.00080285 -0.00011344 -0.0010586 ]
 [-0.00069707 -0.00011478  0.00243556]]","[[-5.17055452e-02 -1.04144102e-02 -3.81289823e-04]
 [ 5.11400189e-02 -7.01378507e-03  1.47603709e+00]
 [ 8.68640977e-01  4.91650537e-01 -2.31452742e-01]
 [-8.68783215e-01  4.91682686e-01  1.71592043e+00]]",123.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
33,-11.506842613220215,"[[ 8.6814858e-04 -1.9809340e-04 -4.9923547e-04]
 [-9.4014755e-04  3.8884944e-04 -3.7375453e-04]
 [ 6.7603082e-04 -9.4127237e-05 -1.0457239e-03]
 [-6.0403184e-04 -9.6628799e-05  1.9187139e-03]]","[[-5.20256054e-02 -9.78925444e-03 -2.34437162e-04]
 [ 5.14602771e-02 -6.59239710e-03  1.47613965e+00]
 [ 8.72739998e-01  4.84051699e-01 -2.31385119e-01]
 [-8.72863398e-01  4.84116537e-01  1.71557948e+00]]",124.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
34,-11.510993003845215,"[[ 1.05352956e-03  1.07852800e-03  1.40893506e-03]
 [-8.25941213e-04 -8.75205616e-04  1.54514122e-03]
 [ 5.70861856e-04 -1.08505854e-04 -3.03176371e-03]
 [-7.98450143e-04 -9.48165398e-05  7.76874294e-05]]","[[-5.20959218e-02 -9.08457594e-03 -2.83836066e-04]
 [ 5.15307665e-02 -5.84635658e-03  1.47608029e+00]
 [ 8.77060991e-01  4.76601294e-01 -2.31103274e-01]
 [-8.77140400e-01  4.76694917e-01  1.71529720e+00]]",125.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
35,-11.511614799499512,"[[-6.1114359e-04  1.2205169e-03  2.0318588e-03]
 [ 9.4621949e-04 -1.3692890e-03  1.9293166e-03]
 [-7.0087012e-04  6.1175524e-05 -7.3744083e-04]
 [ 3.6579417e-04  8.7596665e-05 -3.2237347e-03]]","[[-5.18010814e-02 -8.60995926e-03 -4.92699931e-04]
 [ 5.12202398e-02 -5.11640595e-03  1.47591321e+00]
 [ 8.81719640e-01  4.68947497e-01 -2.30664130e-01]
 [-8.81746276e-01  4.69096672e-01  1.71507086e+00]]",126.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
36,-11.508997917175293,"[[ 0.00094735 -0.00024667 -0.00070551]
 [-0.00115302  0.00048168 -0.00028946]
 [ 0.00065564 -0.00010848 -0.00132574]
 [-0.00044998 -0.00012653  0.00232072]]","[[-0.13708043  0.01666786  0.06226439]
 [ 0.14104852 -0.01147212  1.5156234 ]
 [ 0.78320387  0.45650847 -0.27257585]
 [-0.74369938  0.48321155  1.86919117]]",127.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
37,-11.513092994689941,"[[ 5.7913404e-04  1.0481324e-03  1.5305203e-03]
 [-3.1652715e-04 -9.4168936e-04  1.5992527e-03]
 [ 2.0916773e-04 -7.0029004e-05 -2.3061421e-03]
 [-4.7177463e-04 -3.6414029e-05 -8.2363089e-04]]","[[-4.76849581e-02 -2.17779379e-02  1.11175538e-04]
 [ 4.73599058e-02 -1.35438232e-02  1.47703320e+00]
 [ 8.94070783e-01  4.41472561e-01 -2.25711858e-01]
 [-8.96941714e-01  4.42042729e-01  1.70776311e+00]]",128.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
38,-11.514845848083496,"[[ 2.3217205e-04  1.2241494e-05 -3.2615331e-05]
 [-2.3660643e-04  3.2328931e-05  2.6556913e-07]
 [ 1.6898799e-04 -2.2261102e-05 -3.5962372e-04]
 [-1.6455361e-04 -2.2309325e-05  3.9197350e-04]]","[[-5.20144217e-02 -9.74460420e-03  3.22540500e-04]
 [ 5.17065303e-02 -5.84967917e-03  1.47667846e+00]
 [ 8.93561547e-01  4.43306063e-01 -2.30181526e-01]
 [-8.94225633e-01  4.43273501e-01  1.71332515e+00]]",129.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
