,E,F,R,phi,fn,EF
0,-11.586851119995117,"[[ 0.00069715  0.00051986  0.00041684]
 [-0.00076597 -0.00022561  0.000444  ]
 [ 0.00062563 -0.00010377 -0.00192857]
 [-0.00055681 -0.00019049  0.00106773]]","[[-0.01463593 -0.01795621  0.00191458]
 [ 0.01443781 -0.02109214  1.48162566]
 [ 0.73822053  0.71564913 -0.21610219]
 [-0.73771139  0.71535445  1.69238371]]",91.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
1,-11.590710639953613,"[[ 0.00023371  0.00302333  0.00340293]
 [-0.00078652 -0.0028281   0.00341404]
 [ 0.00065976  0.00023646 -0.00440906]
 [-0.00010694 -0.0004317  -0.00240791]]","[[-1.58162215e-02 -1.79641368e-02  1.67537576e-03]
 [ 1.56795796e-02 -2.06450315e-02  1.48133778e+00]
 [ 7.43146376e-01  7.09310041e-01 -2.16381937e-01]
 [-7.42687896e-01  7.09082113e-01  1.69318209e+00]]",92.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
2,-11.591404914855957,"[[-9.4627445e-05  3.1537393e-03  3.6532090e-03]
 [-4.6841387e-04 -3.0884070e-03  3.6511256e-03]
 [ 4.0190763e-04  3.1044584e-04 -3.9906157e-03]
 [ 1.6113369e-04 -3.7577807e-04 -3.3137191e-03]]","[[-1.70603719e-02 -1.78209667e-02  1.61958880e-03]
 [ 1.69487069e-02 -2.03513282e-02  1.48122662e+00]
 [ 7.47985766e-01  7.02944668e-01 -2.16788863e-01]
 [-7.47552194e-01  7.02747621e-01  1.69375246e+00]]",93.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
3,-11.592493057250977,"[[ 9.3546440e-08  2.3415536e-03  2.7105918e-03]
 [-3.9411071e-04 -2.2722615e-03  2.7119103e-03]
 [ 3.3100453e-04  2.0913244e-04 -3.0750316e-03]
 [ 6.3012652e-05 -2.7842447e-04 -2.3474705e-03]]","[[-0.01836488 -0.01752459  0.00175699]
 [ 0.01825059 -0.02023018  1.48130151]
 [ 0.75274227  0.69654635 -0.21732608]
 [-0.75230228  0.69634322  1.69407316]]",94.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
4,-11.594202995300293,"[[ 1.7513148e-04  3.2591172e-03  3.7512393e-03]
 [-6.8639289e-04 -3.1058469e-03  3.7625227e-03]
 [ 5.6608045e-04  2.4587457e-04 -4.5696716e-03]
 [-5.4819084e-05 -3.9914486e-04 -2.9440902e-03]]","[[-0.01966342 -0.01731666  0.00178187]
 [ 0.01956679 -0.02000395  1.4812594 ]
 [ 0.75741302  0.69007567 -0.21787526]
 [-0.75698212  0.6898865   1.69463298]]",95.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
5,-11.595826148986816,"[[ 2.1456371e-04  2.7834801e-03  3.2079946e-03]
 [-6.2275789e-04 -2.6369090e-03  3.2215996e-03]
 [ 5.0707004e-04  1.9027527e-04 -4.0017981e-03]
 [-9.8875869e-05 -3.3684651e-04 -2.4277961e-03]]","[[-0.02103076 -0.01707117  0.00187019]
 [ 0.02094562 -0.01984229  1.4812722 ]
 [ 0.76197958  0.68356545 -0.21836621]
 [-0.76154705  0.68337894  1.69501522]]",96.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
6,-11.595223426818848,"[[ 0.00045933  0.00243381  0.00275677]
 [-0.00078375 -0.0022161   0.00278514]
 [ 0.00062605  0.00010747 -0.00395059]
 [-0.00030163 -0.00032518 -0.00159132]]","[[-0.02241506 -0.01677616  0.00201798]
 [ 0.02232826 -0.01971333  1.48133857]
 [ 0.7664608   0.67700109 -0.21899998]
 [-0.76603324  0.67681354  1.69543531]]",97.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
7,-11.599278450012207,"[[ 7.0717587e-04  1.2083786e-03  1.2608827e-03]
 [-8.4224000e-04 -9.3652681e-04  1.3064200e-03]
 [ 6.6332129e-04 -4.0909505e-05 -2.7682278e-03]
 [-5.2825717e-04 -2.3094220e-04  2.0092506e-04]]","[[-0.02382065 -0.01655615  0.00207963]
 [ 0.02374873 -0.01951418  1.481312  ]
 [ 0.77084895  0.67037571 -0.21956375]
 [-0.77043181  0.67019918  1.69595983]]",98.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
8,-11.598334312438965,"[[-0.00017973  0.00276452  0.00334507]
 [-0.00015119 -0.0027787   0.00333352]
 [ 0.00012334  0.00024226 -0.00327315]
 [ 0.00020758 -0.00022808 -0.00340544]]","[[-0.02511736 -0.01638377  0.00204899]
 [ 0.02506909 -0.01920878  1.48119514]
 [ 0.77521671  0.66365457 -0.22046883]
 [-0.77482384  0.66350369  1.69700973]]",99.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
9,-11.603058815002441,"[[ 5.69676049e-04  1.22995733e-03  1.34074630e-03]
 [-6.87341380e-04 -1.01882161e-03  1.38123496e-03]
 [ 5.33186481e-04 -1.49023035e-05 -2.54196255e-03]
 [-4.15521179e-04 -1.96233334e-04 -1.80018687e-04]]","[[-0.02663955 -0.01603663  0.00229218]
 [ 0.02658614 -0.01915885  1.48133149]
 [ 0.77940117  0.65695338 -0.2210545 ]
 [-0.77901035  0.65679149  1.69721665]]",100.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
10,-11.604960441589355,"[[ 0.00026467  0.00230351  0.00272556]
 [-0.00047921 -0.00218678  0.00274438]
 [ 0.00036712  0.00011396 -0.00340463]
 [-0.00015257 -0.0002307  -0.00206531]]","[[-0.02799103 -0.01582063  0.00231604]
 [ 0.02795854 -0.01888904  1.48125493]
 [ 0.78359934  0.65014523 -0.22198619]
 [-0.78322715  0.6500007   1.69820019]]",101.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
11,-11.604379653930664,"[[-2.9574340e-04 -1.8431910e-04 -1.5297039e-04]
 [ 3.0488288e-04  8.5566833e-05 -1.7622710e-04]
 [-2.3360531e-04  3.9819584e-05  7.2645181e-04]
 [ 2.2446585e-04  5.8932681e-05 -3.9725433e-04]]","[[-0.02941428 -0.01540809  0.00259495]
 [ 0.02938298 -0.01882621  1.48142259]
 [ 0.7876981   0.64331907 -0.22303051]
 [-0.78733007  0.64316183  1.69879915]]",102.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
12,-11.605368614196777,"[[ 5.7966937e-04  1.2285449e-03  1.3694974e-03]
 [-6.5780221e-04 -1.0324261e-03  1.4165298e-03]
 [ 4.9832929e-04 -2.0438933e-05 -2.5297352e-03]
 [-4.2019645e-04 -1.7567973e-04 -2.5629194e-04]]","[[-0.03089421 -0.01536263  0.00244347]
 [ 0.03089598 -0.01842177  1.48114987]
 [ 0.79167652  0.63642762 -0.22349416]
 [-0.79133987  0.63630846  1.69968471]]",103.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
13,-11.605191230773926,"[[ 5.6902347e-05  1.4500071e-03  1.7820584e-03]
 [-1.4296084e-04 -1.4239689e-03  1.7850323e-03]
 [ 1.0166254e-04  8.0506070e-05 -1.9472890e-03]
 [-1.5604046e-05 -1.0654421e-04 -1.6198016e-03]]","[[-0.03231035 -0.01515727  0.00245674]
 [ 0.0323305  -0.01812253  1.48104146]
 [ 0.79563634  0.62949036 -0.22433536]
 [-0.79532429  0.62938972  1.70062372]]",104.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
14,-11.608391761779785,"[[ 8.1978861e-04  1.9385382e-03  2.2216875e-03]
 [-9.0017315e-04 -1.6774799e-03  2.2928028e-03]
 [ 6.6876132e-04 -2.0352238e-05 -3.8113182e-03]
 [-5.8837677e-04 -2.4070601e-04 -7.0317218e-04]]","[[-0.03374276 -0.01486054  0.00257555]
 [ 0.03378072 -0.01790165  1.48103127]
 [ 0.7995303   0.62252252 -0.22523968]
 [-0.79923136  0.62242707  1.70141944]]",105.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
15,-11.607239723205566,"[[ 0.00139529  0.00159808  0.00167428]
 [-0.00143421 -0.00117081  0.00180356]
 [ 0.00106814 -0.00013482 -0.00430226]
 [-0.00102922 -0.00029245  0.00082443]]","[[-0.035226   -0.01461067  0.00264863]
 [ 0.03527882 -0.01763542  1.48096521]
 [ 0.80332913  0.61552014 -0.22595888]
 [-0.80305542  0.61543655  1.70213601]]",106.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
16,-11.606940269470215,"[[-3.8217819e-05  1.4973813e-03  1.9100243e-03]
 [ 5.4500588e-06 -1.5107039e-03  1.9016522e-03]
 [-1.9122137e-05  8.7584194e-05 -1.8430519e-03]
 [ 5.1889896e-05 -7.4261479e-05 -1.9686245e-03]]","[[-0.03660598 -0.01431054  0.00273801]
 [ 0.03668071 -0.01736076  1.48091924]
 [ 0.80714323  0.60846641 -0.22690752]
 [-0.80688181  0.60839021  1.70304299]]",107.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
17,-11.609907150268555,"[[-0.00084824  0.00010237  0.00033631]
 [ 0.00084035 -0.00035307  0.00024871]
 [-0.00062921  0.00013725  0.00123341]
 [ 0.00063709  0.00011344 -0.00181842]]","[[-0.03786196 -0.01387839  0.00296295]
 [ 0.03794122 -0.01714079  1.48101682]
 [ 0.81097914  0.60136798 -0.22821153]
 [-0.81076345  0.60129428  1.70404013]]",108.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
18,-11.60927677154541,"[[ 0.00166195  0.00160895  0.00167753]
 [-0.00164389 -0.00113769  0.00184838]
 [ 0.00120139 -0.00017278 -0.004703  ]
 [-0.00121945 -0.00029849  0.00117709]]","[[-0.03939015 -0.01373205  0.00289065]
 [ 0.03949251 -0.016742    1.4807839 ]
 [ 0.81459599  0.59425908 -0.22852976]
 [-0.8143946   0.59420456  1.70466342]]",109.655826192649,hper_a.xyz,"[0.01, 0.0, 0.0]"
