,E,F,R,phi,fn,EF
0,-11.582256317138672,"[[-1.8151665e-04 -3.3583372e-05  4.3576802e-06]
 [ 1.8149603e-04 -3.3771761e-05 -4.1365579e-06]
 [-1.4873497e-04  3.3690092e-05  3.7236529e-04]
 [ 1.4875557e-04  3.3665041e-05 -3.7258639e-04]]","[[-1.73107346e-02 -2.02237729e-02  2.02505881e-04]
 [ 1.73107339e-02 -2.02237805e-02  1.47979750e+00]
 [ 7.36754972e-01  7.16746481e-01 -2.01690293e-01]
 [-7.36754971e-01  7.16746480e-01  1.68169028e+00]]",91.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
1,-11.58368968963623,"[[-2.2221971e-03 -4.0174712e-04  6.3452535e-05]
 [ 2.2207021e-03 -4.1624080e-04 -4.6401809e-05]
 [-1.8090573e-03  4.0991144e-04  4.5106262e-03]
 [ 1.8105522e-03  4.0807648e-04 -4.5276769e-03]]","[[-1.82914716e-02 -1.99411128e-02  2.25150247e-04]
 [ 1.82915716e-02 -1.99394038e-02  1.47977295e+00]
 [ 7.41779586e-01  7.10280996e-01 -2.03658653e-01]
 [-7.41779847e-01  7.10281248e-01  1.68366062e+00]]",92.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
2,-11.583638191223145,"[[-1.6361229e-03 -2.9701897e-04  4.3072429e-05]
 [ 1.6361348e-03 -2.9689883e-04 -4.3214397e-05]
 [-1.3256868e-03  2.9695159e-04  3.2997273e-03]
 [ 1.3256749e-03  2.9696620e-04 -3.2995853e-03]]","[[-1.95064299e-02 -1.97057252e-02  2.57135204e-04]
 [ 1.95064300e-02 -1.97057176e-02  1.47974286e+00]
 [ 7.46616914e-01  7.03849661e-01 -2.04739378e-01]
 [-7.46616915e-01  7.03849663e-01  1.68473939e+00]]",93.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
3,-11.584800720214844,"[[-2.0437874e-03 -3.6631190e-04  5.7139616e-05]
 [ 2.0437846e-03 -3.6634190e-04 -5.7104080e-05]
 [-1.6467263e-03  3.6632863e-04  4.0869447e-03]
 [ 1.6467290e-03  3.6632517e-04 -4.0869806e-03]]","[[-2.06742121e-02 -1.94568804e-02  2.88851824e-04]
 [ 2.06742120e-02 -1.94568733e-02  1.47971114e+00]
 [ 7.51405295e-01  6.97339329e-01 -2.06102465e-01]
 [-7.51405296e-01  6.97339330e-01  1.68610247e+00]]",94.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
4,-11.587966918945312,"[[-1.2957493e-03 -2.2902916e-04  3.8415485e-05]
 [ 1.2957409e-03 -2.2912378e-04 -3.8302860e-05]
 [-1.0382409e-03  2.2908174e-04  2.5695134e-03]
 [ 1.0382492e-03  2.2907120e-04 -2.5696261e-03]]","[[-2.18973285e-02 -1.92214855e-02  3.24050897e-04]
 [ 2.18973286e-02 -1.92214825e-02  1.47967595e+00]
 [ 7.56093725e-01  6.90785071e-01 -2.07333253e-01]
 [-7.56093726e-01  6.90785072e-01  1.68733326e+00]]",95.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
5,-11.589991569519043,"[[-1.7579539e-03 -3.0683528e-04  5.5072222e-05]
 [ 1.7579221e-03 -3.0722280e-04 -5.4609092e-05]
 [-1.4006043e-03  3.0704960e-04  3.4575430e-03]
 [ 1.4006360e-03  3.0700848e-04 -3.4580061e-03]]","[[-2.30738250e-02 -1.89662403e-02  3.59820227e-04]
 [ 2.30738250e-02 -1.89662440e-02  1.47964018e+00]
 [ 7.60733660e-01  6.84162438e-01 -2.08821524e-01]
 [-7.60733659e-01  6.84162438e-01  1.68882152e+00]]",96.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
6,-11.589696884155273,"[[-8.3529070e-04 -1.4305157e-04  2.7821879e-05]
 [ 8.3527458e-04 -1.4325973e-04 -2.7571734e-05]
 [-6.6202198e-04  1.4316628e-04  1.6296236e-03]
 [ 6.6203810e-04  1.4314502e-04 -1.6298736e-03]]","[[-2.45238894e-02 -1.87675047e-02  4.06522079e-04]
 [ 2.45238882e-02 -1.87675852e-02  1.47959357e+00]
 [ 7.65151838e-01  6.77564741e-01 -2.09437695e-01]
 [-7.65151826e-01  6.77564731e-01  1.68943760e+00]]",97.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
7,-11.591218948364258,"[[-2.1760645e-03 -3.6918456e-04  7.5504715e-05]
 [ 2.1760543e-03 -3.6933232e-04 -7.5326563e-05]
 [-1.7146384e-03  3.6926556e-04  4.2125219e-03]
 [ 1.7146488e-03  3.6925133e-04 -4.2127003e-03]]","[[-2.56307741e-02 -1.84805830e-02  4.44004105e-04]
 [ 2.56307747e-02 -1.84805738e-02  1.47955599e+00]
 [ 7.69687313e-01  6.70819075e-01 -2.11301290e-01]
 [-7.69687314e-01  6.70819075e-01  1.69130130e+00]]",98.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
8,-11.594247817993164,"[[-1.9145955e-03 -3.1980980e-04  6.9847585e-05]
 [ 1.9145954e-03 -3.1981198e-04 -6.9844929e-05]
 [-1.5004060e-03  3.1981099e-04  3.6778939e-03]
 [ 1.5004061e-03  3.1981079e-04 -3.6778967e-03]]","[[-2.69779561e-02 -1.82475322e-02  4.91926997e-04]
 [ 2.69779562e-02 -1.82475320e-02  1.47950807e+00]
 [ 7.74018784e-01  6.64082017e-01 -2.12420157e-01]
 [-7.74018784e-01  6.64082017e-01  1.69242016e+00]]",99.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
9,-11.592978477478027,"[[ 5.6045502e-04  9.2011964e-05 -2.1415379e-05]
 [-5.6047004e-04  9.1757131e-05  2.1725966e-05]
 [ 4.3691683e-04 -9.1873364e-05 -1.0686584e-03]
 [-4.3690178e-04 -9.1895730e-05  1.0683478e-03]]","[[-2.84595079e-02 -1.80350796e-02  5.47452389e-04]
 [ 2.84595079e-02 -1.80350631e-02  1.47945253e+00]
 [ 7.78200803e-01  6.57326582e-01 -2.13197056e-01]
 [-7.78200805e-01  6.57326585e-01  1.69319708e+00]]",100.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
