,E,F,R,phi,fn,EF
0,-11.772378921508789,"[[ 4.2548898e-04 -1.7900022e-03 -2.1560963e-03]
 [-5.0670918e-05  1.8952630e-03 -2.1308791e-03]
 [ 5.1502921e-05 -2.7539107e-04  1.5952676e-03]
 [-4.2632100e-04  1.7013037e-04  2.6917078e-03]]","[[-0.0149326  -0.01645258  0.00365627]
 [ 0.01477489 -0.02273925  1.48334473]
 [ 0.73858546  0.71573059 -0.21684155]
 [-0.73698237  0.7155765   1.68889725]]",91.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
1,-11.76982307434082,"[[ 9.9296635e-04 -1.2990598e-03 -1.7440851e-03]
 [-6.9800991e-04  1.6395164e-03 -1.6952498e-03]
 [ 5.7264447e-04 -3.4306952e-04 -4.7919522e-05]
 [-8.6760090e-04  2.6129330e-06  3.4872545e-03]]","[[-0.01614513 -0.01634505  0.00355846]
 [ 0.01603481 -0.02241703  1.48319611]
 [ 0.74349665  0.70939257 -0.21723606]
 [-0.74193543  0.70930515  1.68950828]]",92.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
2,-11.7705717086792,"[[ 2.0127257e-04 -1.3749027e-03 -1.6405405e-03]
 [ 5.5026474e-05  1.4111155e-03 -1.6256021e-03]
 [-3.5818215e-05 -1.7399079e-04  1.4421984e-03]
 [-2.2048084e-04  1.3777800e-04  1.8239443e-03]]","[[-0.01743081 -0.01611841  0.00360775]
 [ 0.01734788 -0.02222616  1.48318645]
 [ 0.74831402  0.70303369 -0.2176524 ]
 [-0.74676434  0.70297843  1.68985469]]",93.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
3,-11.772757530212402,"[[ 4.27090621e-04  1.05895655e-04  1.65736710e-05]
 [-4.25485981e-04  5.57540661e-05  3.78756704e-05]
 [ 3.40552448e-04 -7.92216306e-05 -8.79689935e-04]
 [-3.42157087e-04 -8.24280942e-05  8.25240568e-04]]","[[-0.01867703 -0.01601313  0.00350836]
 [ 0.01863486 -0.02188749  1.4830263 ]
 [ 0.75305371  0.69657657 -0.21818631]
 [-0.75155758  0.69658687  1.69062967]]",94.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
4,-11.774006843566895,"[[ 0.00100179 -0.00050982 -0.00084498]
 [-0.00087633  0.00086344 -0.0007887 ]
 [ 0.00070253 -0.00024998 -0.00106708]
 [-0.00082799 -0.00010364  0.00270077]]","[[-0.02004544 -0.01583812  0.00351508]
 [ 0.02003341 -0.02165963  1.48296085]
 [ 0.75767006  0.6901099  -0.21851405]
 [-0.75619806  0.6901614   1.69099083]]",95.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
5,-11.77325439453125,"[[ 0.00157692 -0.0004407  -0.0009085 ]
 [-0.00144591  0.00099761 -0.00081549]
 [ 0.00115084 -0.00035317 -0.00213357]
 [-0.00128185 -0.00020374  0.00385756]]","[[-0.02138237 -0.01566748  0.00351251]
 [ 0.02139962 -0.0214119   1.48288288]
 [ 0.76222361  0.6835618  -0.21906561]
 [-0.76078755  0.68365579  1.69160215]]",96.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
6,-11.77302074432373,"[[-0.00138042  0.00048786  0.00091772]
 [ 0.00126038 -0.00096852  0.0008319 ]
 [-0.0009979   0.00031157  0.00172257]
 [ 0.00111794  0.00016908 -0.0034722 ]]","[[-0.02253076 -0.01561433  0.00330255]
 [ 0.02260287 -0.02094165  1.4826046 ]
 [ 0.76678058  0.67688491 -0.22015518]
 [-0.76541426  0.67705126  1.69316542]]",97.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
7,-11.774742126464844,"[[ 6.5748784e-04 -2.0553507e-03 -2.6105340e-03]
 [-3.6569141e-04  2.2498248e-03 -2.5604572e-03]
 [ 3.0583167e-04 -2.9303983e-04  1.5316990e-03]
 [-5.9762807e-04  9.8565768e-05  3.6392922e-03]]","[[-0.02407576 -0.01522724  0.00360551]
 [ 0.02414407 -0.02097287  1.48280862]
 [ 0.77109989  0.67030357 -0.22054655]
 [-0.76972553  0.67045954  1.69303046]]",98.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
8,-11.773665428161621,"[[ 5.8386900e-05 -5.5751796e-05 -8.1156417e-05]
 [-4.9799695e-05  7.4952135e-05 -7.6951947e-05]
 [ 3.9417624e-05 -1.5330306e-05 -2.6709087e-05]
 [-4.8004829e-05 -3.8700346e-06  1.8481746e-04]]","[[-0.02538402 -0.01512903  0.00348981]
 [ 0.02549284 -0.02059715  1.48260496]
 [ 0.77543466  0.66356738 -0.22136916]
 [-0.77411787  0.66377665  1.69416149]]",99.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
9,-11.77547836303711,"[[ 8.5333828e-04 -1.3293011e-06 -2.1040690e-04]
 [-8.2680851e-04  2.8842784e-04 -1.4820068e-04]
 [ 6.4290868e-04 -1.5707302e-04 -1.4265678e-03]
 [-6.6943845e-04 -1.3002551e-04  1.7851754e-03]]","[[-0.0268416  -0.01490485  0.00356101]
 [ 0.02697105 -0.02039413  1.48257219]
 [ 0.77962835  0.65682984 -0.22200421]
 [-0.77834413  0.65706399  1.69474877]]",100.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
