,E,F,R,phi,fn,EF
0,-11.784652709960938,"[[ 1.53950503e-04 -1.28753483e-03 -1.51357683e-03]
 [ 1.13942064e-04  1.30075752e-03 -1.50406349e-03]
 [-9.25286149e-05 -1.67380611e-04  1.43489440e-03]
 [-1.75363937e-04  1.54157868e-04  1.58274581e-03]]","[[-0.01556489 -0.01728026  0.00292129]
 [ 0.01546803 -0.02223915  1.48258759]
 [ 0.73826965  0.71604105 -0.2126577 ]
 [-0.73687867  0.71598869  1.68629094]]",91.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
1,-11.784483909606934,"[[ 7.8830938e-04 -3.4900938e-04 -5.9692131e-04]
 [-6.8255462e-04  6.3399726e-04 -5.6035910e-04]
 [ 5.5374333e-04 -2.0299698e-04 -9.3086658e-04]
 [-6.5949815e-04 -8.1990875e-05  2.0881470e-03]]","[[-0.01680432 -0.01712739  0.00287732]
 [ 0.01674201 -0.02196535  1.48248917]
 [ 0.74316701  0.7097027  -0.21313783]
 [-0.74180349  0.70969769  1.68688795]]",92.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
2,-11.784688949584961,"[[ 7.4026728e-04 -1.6509733e-04 -3.7356996e-04]
 [-6.7565998e-04  4.3424967e-04 -3.3709928e-04]
 [ 5.4536771e-04 -1.7063603e-04 -1.0808626e-03]
 [-6.0997502e-04 -9.8516291e-05  1.7915318e-03]]","[[-0.01805232 -0.01690749  0.00291191]
 [ 0.018008   -0.02174861  1.48246462]
 [ 0.74799131  0.70330553 -0.21381677]
 [-0.74665073  0.70333272  1.68753784]]",93.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
3,-11.784074783325195,"[[ 3.8006148e-04 -3.6038831e-04 -5.1286176e-04]
 [-3.0055878e-04  4.8908725e-04 -4.9237977e-04]
 [ 2.4179905e-04 -1.1193981e-04 -1.8872341e-04]
 [-3.2130175e-04 -1.6759139e-05  1.1939650e-03]]","[[-0.01927583 -0.01669977  0.00292206]
 [ 0.01925478 -0.0215006   1.48241263]
 [ 0.75274851  0.69683206 -0.21468239]
 [-0.75143751  0.6968951   1.6884271 ]]",94.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
4,-11.784810066223145,"[[ 1.2712557e-03 -1.8893362e-03 -2.5239224e-03]
 [-9.0643356e-04  2.2983963e-03 -2.4490075e-03]
 [ 7.3012302e-04 -4.2867663e-04  2.7215588e-04]
 [-1.0949451e-03  1.9616587e-05  4.7007739e-03]]","[[-0.02059549 -0.01635927  0.00310966]
 [ 0.02057587 -0.02141505  1.48252825]
 [ 0.7574015   0.69034484 -0.2155017 ]
 [-0.75608904  0.6904091   1.68892339]]",95.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
5,-11.783868789672852,"[[ 0.00155782 -0.0012841  -0.00189298]
 [-0.00129787  0.00180605 -0.00179813]
 [ 0.00103581 -0.00042058 -0.0010029 ]
 [-0.00129576 -0.00010138  0.00469402]]","[[-0.02188974 -0.01619455  0.00308184]
 [ 0.0219008  -0.02113426  1.48242561]
 [ 0.76196675  0.68376969 -0.21628089]
 [-0.76069169  0.6838756   1.68981662]]",96.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
6,-11.785070419311523,"[[ 8.2659244e-04 -6.9706852e-04 -1.0273131e-03]
 [-6.9564197e-04  9.7092602e-04 -9.7405975e-04]
 [ 5.5266195e-04 -2.1923984e-04 -5.0544244e-04]
 [-6.8361236e-04 -5.4617667e-05  2.5068154e-03]]","[[-0.02320279 -0.01601934  0.00306582]
 [ 0.02324352 -0.02085962  1.48232891]
 [ 0.76644876  0.67714302 -0.21710988]
 [-0.76520893  0.67728594  1.69074305]]",97.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
7,-11.783455848693848,"[[ 8.6427783e-04 -1.3395090e-03 -1.8071556e-03]
 [-6.5582321e-04  1.6125117e-03 -1.7469692e-03]
 [ 5.2282208e-04 -2.7424138e-04  2.6839710e-04]
 [-7.3127670e-04  1.2387612e-06  3.2857277e-03]]","[[-0.02449742 -0.01575451  0.00314892]
 [ 0.02455405 -0.02065391  1.48232773]
 [ 0.77087426  0.67045992 -0.21819829]
 [-0.76966461  0.67062322  1.69174021]]",98.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
8,-11.781862258911133,"[[-2.1591187e-04  1.7351301e-03  2.1325608e-03]
 [-2.2994614e-06 -1.7808372e-03  2.1145232e-03]
 [-6.3413258e-06  1.7713895e-04 -1.8781147e-03]
 [ 2.2455266e-04 -1.3143179e-04 -2.3689694e-03]]","[[-0.02575418 -0.01572753  0.00292555]
 [ 0.02586137 -0.02017959  1.48201853]
 [ 0.77522467  0.66369588 -0.21915028]
 [-0.77407694  0.66392276  1.69321424]]",99.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
9,-11.783617973327637,"[[ 1.0450963e-03 -1.0886171e-03 -1.5683318e-03]
 [-8.9338643e-04  1.4226112e-03 -1.4887089e-03]
 [ 7.0301577e-04 -2.7365162e-04 -3.5046056e-04]
 [-8.5472560e-04 -6.0342416e-05  3.4075014e-03]]","[[-0.02720105 -0.01532975  0.00320605]
 [ 0.02730576 -0.0201485   1.48219415]
 [ 0.77943605  0.65695904 -0.22009942]
 [-0.77829853  0.65717512  1.69370156]]",100.655826192649,hper_a.xyz,"[0.01, 0.01, 0.01]"
