frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.3949061582937063,1.2878175849050324,0.1102645737681461,0.37919994413241,-68.04407501220703,-0.34143668405906025,0.5220704493356343,0.7815775308369877,0.7815775308369877,38.594759575627755
1,0.4562624138107168,-1.457079997924728,0.05177273577422141,-0.4533155347953944,-67.75975036621094,-0.36082849480553564,0.551363125722159,0.752197780460872,0.752197780460872,41.218883256222654
2,0.3700127557978938,2.1431266594841167,-0.200396130151326,0.31104795526337187,-67.87680053710938,-0.42317955175177546,0.6361710957539934,0.6451398328318675,0.6451398328318675,49.823839536305314
3,0.42225335742530634,-0.4565892364695045,0.3789983503595919,-0.18616699031152528,-67.8324966430664,-0.482488535142708,0.714581337885298,0.5065356107934579,0.5065356107934579,59.566657215578665
4,0.3646975165846925,3.0413019552763756,-0.36286494870134023,0.03651448489320089,-67.76591491699219,-0.5111157588348526,0.7686766643675683,0.38457361678542346,0.38457361678542346,67.38272757459579
5,0.41421045448621857,0.6384200405350547,0.33262685960940175,0.24683936653635108,-67.83572387695312,-0.5226020398464484,0.7774040514369384,0.35004292416468785,0.35004292416468785,69.51005942990676
6,0.39906435025539677,-1.8823522031660895,-0.12232917790970521,-0.3798525080563477,-67.7482681274414,-0.5124376310583385,0.7815917786616193,0.35569926314779543,0.35569926314779543,69.16369331673594
7,0.3667083528296716,2.127173668920075,-0.1936635963734552,0.31139914494865006,-67.86767578125,-0.49761943177306034,0.7344066857146542,0.46154276194029276,0.46154276194029276,62.51329600238001
8,0.43087442573089757,0.017009725497545845,0.43081209462092407,0.007328702290496606,-67.8373794555664,-0.4638902591507553,0.661135461127705,0.5896657777966277,0.5896657777966277,53.86670563341545
9,0.37564870741332773,-2.324409169964102,-0.25704806462728386,-0.27393109325644577,-67.85246276855469,-0.40426041930721773,0.5516898033170203,0.7295285287756608,0.7295285287756608,43.1531164901306
10,0.4275612732091864,0.7969212447760987,0.2988276907813277,0.3057951169828579,-67.84503173828125,-0.3617115689652606,0.4842517341482336,0.7966586463794377,0.7966586463794377,37.187799144804416
11,0.37207860643021745,-2.056145774326863,-0.17358117325878397,-0.32910798479094466,-67.82220458984375,-0.37516916560697194,0.4671359929338203,0.8006447784651458,0.8006447784651458,36.80828165137416
12,0.3901464958825577,1.0764710740079706,0.18510024001258324,0.34344168267221536,-67.75035858154297,-0.4478682757324771,0.5163426918280655,0.7299344026610648,0.7299344026610648,43.11910491983884
13,0.3963470961189933,-1.4382011133657109,0.05239986764001421,-0.3928680115169311,-67.79927062988281,-0.5407785794825821,0.6121899519230465,0.5768725948918519,0.5768725948918519,54.76912308982007
14,0.4309869387470486,2.4893954369762032,-0.34252779720122317,0.2615806749647801,-67.79685974121094,-0.600876037950613,0.6681301353849525,0.4388053203953419,0.4388053203953419,63.9723193010996
15,0.4317813111874771,0.15571161549228532,0.42655737103461433,0.06696200345580554,-67.8631820678711,-0.6446069311694951,0.6865215457058601,0.33640759737241765,0.33640759737241765,70.3418440374443
16,0.37031551452913736,-2.1652773787935597,-0.20740591085757945,-0.30678391164192026,-67.80048370361328,-0.668740248906584,0.6781325663649133,0.30483225211203735,0.30483225211203735,72.25192792024512
17,0.4180994397103852,1.8529582854474067,-0.11641258229678869,0.4015659997673252,-67.83055114746094,-0.6818286627626867,0.6486922537714246,0.33809471236947236,0.33809471236947236,70.23916390546194
18,0.40110016312836694,-0.022329665954926435,0.4010001702086021,-0.008955688375253875,-67.84983825683594,-0.6570661001116785,0.5946132099343172,0.46335652650592657,0.46335652650592657,62.39608897656837
19,0.399261606291669,-1.8330807891967904,-0.10352356798487285,-0.38560692567728233,-67.85392761230469,-0.5873045854270298,0.5239742983401571,0.6168664836213139,0.6168664836213139,51.91233214947179
20,0.41788855578920747,2.7972618167002605,-0.3933591455562033,0.14106533120112547,-67.85295867919922,-0.4893963756117987,0.45026389234220016,0.7468290398684876,0.7468290398684876,41.68355893517393
21,0.40184540944505115,0.8536867867745788,0.26409636188116375,0.3028743051716243,-67.78770446777344,-0.4479093442563036,0.38272561393140836,0.808021239676727,0.808021239676727,36.09695072903618
22,0.3995252813416897,-1.6151303040490526,-0.017706742966671313,-0.39913271186996,-67.86260986328125,-0.4583203810608977,0.4193258112891093,0.7836506187650999,0.7836506187650999,38.40395133337491
23,0.4001369898216688,2.584041045103282,-0.33953749194395205,0.21171656096762237,-67.79653930664062,-0.5330356520588128,0.47745925588740296,0.6985024356447755,0.6985024356447755,45.69302265354064
24,0.4112335879819349,0.7039177318127968,0.31348848479253716,0.2661541541794435,-67.8336181640625,-0.6277288368380783,0.5581067510110709,0.5426539983062687,0.5426539983062687,57.13550857863823
25,0.38255067047967034,-1.0264079423198749,0.19812107353826042,-0.3272507535583265,-67.82288360595703,-0.6992904776664439,0.6050193127290858,0.38071571949403593,0.38071571949403593,67.62197698615029
26,0.4265571601519314,-2.6143370613792936,-0.36862694801637946,-0.2146280132531863,-67.84712982177734,-0.7366706590246097,0.6077401048197157,0.2965945129734674,0.2965945129734674,72.74682399307174
27,0.3750261263361188,1.6718525747403168,-0.037834260187942524,0.3731128035738061,-67.80842590332031,-0.7413959592506495,0.6106813851456259,0.2782090534893305,0.2782090534893305,73.84665553514971
28,0.3864903206179094,-0.2964118260588215,0.36963575399382925,-0.11289011161633129,-67.82076263427734,-0.7402834540691939,0.5858047607516279,0.3298684433408442,0.3298684433408442,70.73920926488177
29,0.40921520914081405,-1.8160553235045476,-0.09936055423193024,-0.3969692275918674,-67.84485626220703,-0.6994630989609619,0.5503586011301063,0.4559131313682908,0.4559131313682908,62.87629788893335
30,0.41378101658272554,-2.937272187526523,-0.4051739945882782,-0.08395691629408343,-67.83821105957031,-0.624009507698693,0.47434457589241025,0.6209745225233354,0.6209745225233354,51.612665754124016
31,0.37597488562411546,-1.3383682654981321,0.08660242018250851,-0.36586491419456846,-67.81632232666016,0.5220930243142352,-0.403840416360711,-0.7512202021218699,-0.7512202021218699,138.69618639234997
32,0.38868246947828256,-2.643474627949816,-0.3414510482584342,-0.18570202939912236,-67.83367156982422,0.4609235400583305,-0.35437970184842654,-0.813612018801294,-0.813612018801294,144.45035174079092
33,0.4189595159177087,2.467261839219873,-0.327259730337503,0.26158773839273436,-67.80475616455078,0.5012590463438502,-0.3695303018819207,-0.7824236221188049,-0.7824236221188049,141.48301872510416
