step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.04420471191406,0.7802276914959266,-67.26397702041814,402.40753147112144
1000,500.0,-67.68377685546875,0.4244693591721109,-67.25930749629664,218.9228463323129
2000,1000.0,-67.62895965576172,0.36481795545602647,-67.26414170030569,188.1572449831045
3000,1500.0,-67.65162658691406,0.392539123085057,-67.259087463829,202.45461837382268
4000,2000.0,-67.6783676147461,0.4162039532578306,-67.26216366148826,214.65990920918244
5000,2500.0,-67.59788513183594,0.34129572401784974,-67.25658940781808,176.02550037714096
6000,3000.0,-67.54739379882812,0.2856677420095976,-67.26172605681853,147.33500507090307
7000,3500.0,-67.65103149414062,0.3860404044610343,-67.2649910896796,199.10286176774224
8000,4000.0,-67.69369506835938,0.4335412692409503,-67.26015379911843,223.60174324448272
9000,4500.0,-67.63294982910156,0.36442088840810566,-67.26852894069346,187.95245505790206
10000,5000.0,-67.7329330444336,0.4717811170418782,-67.26115192739172,243.324194684138
11000,5500.0,-67.66425323486328,0.3944985725514046,-67.26975466231188,203.4652172430881
12000,6000.0,-67.65370178222656,0.3872577187302058,-67.26644406349635,199.7306995584552
13000,6500.0,-67.71372985839844,0.4500499375552843,-67.26367992084316,232.11619682855078
14000,7000.0,-67.6225814819336,0.35465174527417925,-67.26792973665941,182.91395563528587
15000,7500.0,-67.67476654052734,0.40207841356171586,-67.27268812696563,207.37456978613207
16000,8000.0,-67.58565521240234,0.32030837936754947,-67.2653468330348,165.2011402000899
17000,8500.0,-67.6492691040039,0.3782913251094918,-67.27097777889442,195.10622344406346
18000,9000.0,-67.68352508544922,0.4205344443470897,-67.26299064110214,216.89338829263477
19000,9500.0,-67.51824188232422,0.255875456715231,-67.26236642560899,131.96943920742584
20000,10000.0,-67.6431884765625,0.38094406116991475,-67.26224441539259,196.47438940555674
21000,10500.0,-67.6270751953125,0.3672575659546779,-67.25981762935783,189.41549004312168
22000,11000.0,-67.50947570800781,0.24784672623963017,-67.26162898176818,127.82856898870922
23000,11500.0,-67.64459991455078,0.3804439295521486,-67.26415598499864,196.2164432548247
24000,12000.0,-67.63636779785156,0.37609330933005475,-67.2602744885215,193.97258243954846
25000,12500.0,-67.76603698730469,0.502314668193832,-67.26372231911085,259.0720732585927
26000,13000.0,-67.72450256347656,0.4610208490817182,-67.26348171439484,237.77451615438233
27000,13500.0,-67.690185546875,0.428451804855821,-67.26173374201917,220.97681872302235
28000,14000.0,-67.70519256591797,0.44148542160053766,-67.26370714431744,227.69899174706129
29000,14500.0,-67.53804016113281,0.2789114992733645,-67.25912866185945,143.85042872076792
30000,15000.0,-67.66223907470703,0.4061241794809019,-67.25611489522613,209.46120000215043
31000,15500.0,-67.67375183105469,0.4102517123057027,-67.26350011874898,211.59000203416952
32000,16000.0,-67.68328857421875,0.42113795996238157,-67.26215061425637,217.20465541581038
33000,16500.0,-67.62030029296875,0.35613260817970877,-67.26416768478904,183.67772035775906
34000,17000.0,-67.67949676513672,0.41644154014211854,-67.2630552249946,214.78244619762606
35000,17500.0,-67.56401062011719,0.3097150939161745,-67.25429552620102,159.73758399064076
36000,18000.0,-67.67029571533203,0.40923091766386477,-67.26106479766817,211.06352052570966
37000,18500.0,-67.65941619873047,0.40530793162426687,-67.2541082671062,209.04021483508038
38000,19000.0,-67.67285919189453,0.41182484781029016,-67.26103434408424,212.40135695270223
39000,19500.0,-67.71549987792969,0.4552635829088768,-67.26023629502082,234.8051684961451
40000,20000.0,-67.69695281982422,0.43395024999419285,-67.26300256983002,223.81267774107303
41000,20500.0,-67.60283660888672,0.3374272663938314,-67.26540934249289,174.03031807324552
42000,21000.0,-67.73414611816406,0.47277687038781696,-67.26136924777624,243.83776098056757
43000,21500.0,-67.59347534179688,0.33549863480043096,-67.25797670699644,173.0356137233788
44000,22000.0,-67.6710433959961,0.4106177085649509,-67.26042568743114,211.77876699703486
45000,22500.0,-67.58235931396484,0.32311859066552034,-67.25924072329933,166.6505250446095
46000,23000.0,-67.72968292236328,0.4769115869788436,-67.25277133538444,245.9702680869709
47000,23500.0,-67.59110260009766,0.33205797547388805,-67.25904462462377,171.26107118750357
48000,24000.0,-67.75768280029297,0.502657632039508,-67.25502516825347,259.2489591036179
49000,24500.0,-67.64140319824219,0.3849809004376076,-67.25642229780458,198.55641564272273
50000,25000.0,-67.68438720703125,0.4294355859986368,-67.25495162103262,221.48421027744067
51000,25500.0,-67.63379669189453,0.378181837926098,-67.25561485396844,195.04975471361792
52000,26000.0,-67.78179931640625,0.5243682709293294,-67.25743104547692,270.446363012166
53000,26500.0,-67.73233795166016,0.4700355503621953,-67.26230240129796,242.42390726003663
54000,27000.0,-67.70223999023438,0.4416582636932898,-67.26058172654109,227.7881361860972
55000,27500.0,-67.72679138183594,0.4628207939195532,-67.26397058791639,238.7028494689673
56000,28000.0,-67.7002182006836,0.4427074727382984,-67.2575107279453,228.3292726087094
57000,28500.0,-67.81056213378906,0.5569678766036102,-67.25359425718545,287.25982271028005
58000,29000.0,-67.69103240966797,0.43956619484020903,-67.25146621482776,226.7091380013215
59000,29500.0,-67.63423919677734,0.3847645690386506,-67.24947462773869,198.44484130976477
60000,30000.0,-67.58966827392578,0.3340824847301744,-67.2555857891956,172.30522506866185
61000,30500.0,-67.66213989257812,0.4019514170473706,-67.26018847553075,207.30907050380702
62000,31000.0,-67.5670394897461,0.31752486392227214,-67.24951462582382,163.76552391608158
63000,31500.0,-67.6602554321289,0.40935106220620904,-67.2509043699227,211.12548585869058
64000,32000.0,-67.65864562988281,0.40835093573197623,-67.25029469415084,210.60966409276054
65000,32500.0,-67.68804168701172,0.43747846091064724,-67.25056322610106,225.63237558168382
66000,33000.0,-67.57032775878906,0.32133952236795255,-67.24898823642111,165.73295894211682
67000,33500.0,-67.69314575195312,0.44063599293928735,-67.25250975901383,227.26089336314058
68000,34000.0,-67.726318359375,0.46640867253741436,-67.25990968683759,240.55332131656778
69000,34500.0,-67.69562530517578,0.43918783958960694,-67.25643746558617,226.5139988078868
70000,35000.0,-67.51200103759766,0.2572687149912013,-67.25473232260646,132.68802126961845
71000,35500.0,-67.61842346191406,0.36233887864831316,-67.25608458326575,186.87864491623617
72000,36000.0,-67.63482666015625,0.38205115140274987,-67.2527755087535,197.04537842910295
73000,36500.0,-67.6047592163086,0.34619363335044195,-67.25856558295816,178.55162912824807
74000,37000.0,-67.6243667602539,0.3739881964076491,-67.25037856384625,192.88685669076216
75000,37500.0,-67.5987548828125,0.3410448528509455,-67.25771002996156,175.89611193311165
76000,38000.0,-67.62042236328125,0.36501155133836743,-67.25541081194288,188.257093324768
77000,38500.0,-67.70197296142578,0.44925594522055434,-67.25271701620522,231.70669009236576
78000,39000.0,-67.58836364746094,0.3329627983980447,-67.2554008490629,171.72773952457615
79000,39500.0,-67.68814086914062,0.4354355344283992,-67.25270533471223,224.5787228958605
80000,40000.0,-67.6579818725586,0.407274415827888,-67.25070745673071,210.05444191607376
81000,40500.0,-67.70384216308594,0.45138777947520636,-67.25245438361073,232.80619754290922
82000,41000.0,-67.65830993652344,0.4095345613125973,-67.24877537521084,211.22012672216377
83000,41500.0,-67.6343994140625,0.37256695459865896,-67.26183245946385,192.15384193851372
84000,42000.0,-67.6185073852539,0.3601113435876489,-67.25839604166626,185.72977914948973
85000,42500.0,-67.62545013427734,0.3615841392570388,-67.26386599502031,186.48938314219632
86000,43000.0,-67.64873504638672,0.39428373932488975,-67.25445130706183,203.35441560235927
87000,43500.0,-67.7081298828125,0.45167256746592127,-67.25645731534658,232.95307881049982
88000,44000.0,-67.68859100341797,0.4378557607125886,-67.25073524270537,225.8269704205733
89000,44500.0,-67.65731811523438,0.39980495886741757,-67.25751315636695,206.20202066820733
90000,45000.0,-67.70972442626953,0.4504611200953542,-67.25926330617418,232.32826691108826
91000,45500.0,-67.59843444824219,0.34120067103608076,-67.25723377720611,175.97647618052562
92000,46000.0,-67.49465942382812,0.2377955122951977,-67.25686391153293,122.6445897019547
93000,46500.0,-67.66575622558594,0.40203094681339885,-67.26372527877254,207.35008850044406
94000,47000.0,-67.78618621826172,0.5246032066925266,-67.26158301156919,270.5675326675793
95000,47500.0,-67.70903015136719,0.44968450893658124,-67.2593456424306,231.9277246300067
96000,48000.0,-67.58531951904297,0.3288629076922401,-67.25645661135073,169.61319409609868
97000,48500.0,-67.6745834350586,0.4082655357191992,-67.2663178993394,210.5656184779948
98000,49000.0,-67.75669860839844,0.49312845210326844,-67.26357015629517,254.33422226861248
99000,49500.0,-67.57046508789062,0.30559537439369866,-67.26486971349692,157.61281172036362
100000,50000.0,-67.59239196777344,0.32194928448316856,-67.27044268329027,166.04744773845553
101000,50500.0,-67.69219970703125,0.43213818973332674,-67.26006151729793,222.87809581787317
102000,51000.0,-67.78240966796875,0.5177516200690915,-67.26465804789966,267.03378208445037
103000,51500.0,-67.584716796875,0.32094187066529345,-67.2637749262097,165.52786747741177
104000,52000.0,-67.68401336669922,0.4174908995448538,-67.26652246715436,215.32366016821854
105000,52500.0,-67.71742248535156,0.4521260924077709,-67.2652963929438,233.18698726350587
106000,53000.0,-67.63077545166016,0.3624212127831,-67.26835423887705,186.92110928438987
107000,53500.0,-67.69347381591797,0.42233815935279573,-67.27113565656518,217.8236660959411
108000,54000.0,-67.60404968261719,0.34297200924588683,-67.2610776733713,176.8900554397312
109000,54500.0,-67.71566009521484,0.4441475258271188,-67.27151256938772,229.07198940148118
110000,55000.0,-67.72611236572266,0.4603288008394079,-67.26578356488325,237.41758775017115
111000,55500.0,-67.66903686523438,0.40548112016927945,-67.26355574506509,209.129537959134
112000,56000.0,-67.71402740478516,0.4500197739703574,-67.2640076308148,232.10063976247503
113000,56500.0,-67.65284729003906,0.3845955701187764,-67.26825171992029,198.3576790122597
114000,57000.0,-67.71743774414062,0.4498613311537105,-67.26757641298691,232.0189218442043
115000,57500.0,-67.59209442138672,0.32093790290227686,-67.27115651848445,165.5258210777026
116000,58000.0,-67.63443756103516,0.3685448633885599,-67.26589269764659,190.0794221084453
