frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.3755816157060678,1.2917147625223449,0.10346254352505559,0.36104993026409293,-68.06273651123047,-0.34039901866516387,0.5217303390158158,0.7822569663750112,0.7822569663750112,38.532311855201556
1,0.4468427257493696,-1.088559081704862,0.20722887424590505,-0.39588459837925144,-67.73063659667969,-0.3366767190138229,0.5180481636062786,0.7863045765212422,0.7863045765212422,38.15850286300947
2,0.3292056302876176,-3.0918836040148814,-0.3287989821872953,-0.016357760411078733,-67.89250946044922,-0.34543383652630966,0.517086837617485,0.7831325985715725,0.7831325985715725,38.451705184016014
3,0.38813711638059617,0.9379101190668722,0.22957318204057336,0.3129641755856574,-67.8719253540039,-0.34484255653184415,0.5079908807250839,0.7893217824846439,0.7893217824846439,37.87782388554016
4,0.41033339690658266,-1.1570529540744587,0.16497029618450657,-0.3757103911175352,-67.81987762451172,-0.3397187332703037,0.5051857009996454,0.7933338450934243,0.7933338450934243,37.5018348226324
5,0.34367597839544134,2.9264510908426034,-0.33575293506556286,0.07336991700229581,-67.88916015625,-0.34801704901026626,0.5012545340053169,0.7922297808952266,0.7922297808952266,37.60562103587734
6,0.40253091194993956,0.8763497229318034,0.2576038045969981,0.30930796131428884,-67.80525970458984,-0.3438187771997374,0.4918635598635417,0.799911799464942,0.799911799464942,36.87831935130577
7,0.4086841416096975,-1.1200920088054331,0.1780226597547966,-0.36787315778279234,-67.8646240234375,-0.3634024945312711,0.47559635970523284,0.8010909621282594,0.8010909621282594,36.765591787804034
8,0.35357741636433154,-3.0186974214022313,-0.3509106932944747,-0.04334368113655084,-67.88848114013672,-0.34774000258221727,0.46787035625544565,0.8125110585964489,0.8125110585964489,35.658000798262705
9,0.3510336356678278,-1.995397499090093,-0.1446109043795506,-0.3198629389358851,-67.8462905883789,0.3366915850663274,-0.4712662729124776,-0.8151974463654227,-0.8151974463654227,144.60688961661512
