step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.16954040527344,0.7802276914959269,-67.38931271377751,402.40753147112156
1000,500.0,-67.89256286621094,0.4966954740378055,-67.39586739217313,256.17393714546887
2000,1000.0,-67.832763671875,0.4524651430743833,-67.38029852880062,233.36185486085242
3000,1500.0,-67.83935546875,0.4482370195469271,-67.39111844920308,231.18117251647612
4000,2000.0,-67.7690658569336,0.38160399020098557,-67.38746186673261,196.81475211663943
5000,2500.0,-67.8109130859375,0.4292415655310441,-67.38167152040646,221.3841429531585
6000,3000.0,-67.82039642333984,0.4423700743645597,-67.37802634897528,228.1552571922119
7000,3500.0,-67.83170318603516,0.44983902780656243,-67.3818641582286,232.00741874713762
8000,4000.0,-67.89051055908203,0.5108390385685398,-67.3796715205135,263.468572994785
9000,4500.0,-67.79938507080078,0.39949889023826174,-67.39988618056252,206.0441637722502
10000,5000.0,-67.90695190429688,0.508106832535165,-67.39884507176171,262.0594198753246
11000,5500.0,-67.8893814086914,0.4978485745876656,-67.39153283410374,256.768656290745
12000,6000.0,-67.72985076904297,0.3771099884501916,-67.35274078059278,194.49694134079192
13000,6500.0,-67.74726104736328,0.37821339429137485,-67.3690476530719,195.0660301152624
14000,7000.0,-67.75288391113281,0.37698932906639854,-67.37589458206641,194.43471047496874
15000,7500.0,-67.78999328613281,0.4133148484252257,-67.37667843770758,213.1698345085258
16000,8000.0,-67.71913146972656,0.35726477692453834,-67.36186669280202,184.26164378778
17000,8500.0,-67.7318115234375,0.36190116881726336,-67.36991035462023,186.65289320999298
18000,9000.0,-67.69058227539062,0.29714319208911716,-67.3934390833015,153.25354345316154
19000,9500.0,-67.7750473022461,0.3982668353261904,-67.3767804669199,205.40872339861653
20000,10000.0,-67.66883850097656,0.2959190755791845,-67.37291942539738,152.62219736231643
21000,10500.0,-67.78639221191406,0.4112232535806954,-67.37516895833336,212.09108079675812
22000,11000.0,-67.716552734375,0.32246550846249045,-67.39408722591251,166.31369362983992
23000,11500.0,-67.78816223144531,0.4002864278256352,-67.38787580361968,206.45034143029778
24000,12000.0,-67.77182006835938,0.4037050354381032,-67.36811503292127,208.21351065050843
25000,12500.0,-67.86135864257812,0.47553500858085584,-67.38582363399726,245.26028878086774
26000,13000.0,-67.77754211425781,0.3911584567709268,-67.38638365748689,201.74253069825042
27000,13500.0,-67.81061553955078,0.4271960067743649,-67.38341953277641,220.3291326545927
28000,14000.0,-67.8126449584961,0.42985194621767686,-67.38279301227841,221.69895078174838
29000,14500.0,-67.8265609741211,0.434593866868476,-67.39196710725261,224.14462735067593
30000,15000.0,-67.70756530761719,0.31031157139879123,-67.3972537362184,160.04522115088778
31000,15500.0,-67.79115295410156,0.40176291942114756,-67.38939003468042,207.21185162105863
32000,16000.0,-67.75311279296875,0.36351876243625314,-67.38959403053249,187.48717769160768
33000,16500.0,-67.79025268554688,0.39517768238233436,-67.39507500316454,203.81547257706407
34000,17000.0,-67.77388000488281,0.37484501161252565,-67.39903499327029,193.3287647328367
35000,17500.0,-67.77629852294922,0.40150483386619457,-67.37479368908302,207.07874230923986
36000,18000.0,-67.7529067993164,0.3634951991585703,-67.38941160015784,187.47502477713277
37000,18500.0,-67.7142333984375,0.3175467352048005,-67.3966866632327,163.77680417299663
38000,19000.0,-67.83082580566406,0.4449036815931665,-67.3859221240709,229.46198168006785
39000,19500.0,-67.75463104248047,0.3456435462256623,-67.40898749625481,178.26791809826372
40000,20000.0,-67.76245880126953,0.3819683593416433,-67.38049044192789,197.00267788245685
41000,20500.0,-67.72999572753906,0.3335670706654676,-67.3964286568736,172.0393968960338
42000,21000.0,-67.75711822509766,0.35415045358886266,-67.4029677715088,182.65541117213246
43000,21500.0,-67.79830932617188,0.41215705048560436,-67.38615227568627,212.57269265377812
44000,22000.0,-67.79991912841797,0.40651042761543554,-67.39340870080254,209.66041000206084
45000,22500.0,-67.77693176269531,0.38179709305395443,-67.39513466964137,196.9143461751818
46000,23000.0,-67.87069702148438,0.46799047951509365,-67.40270654196928,241.36914860402445
47000,23500.0,-67.74516296386719,0.35723932925886964,-67.38792363460831,184.24851898788498
48000,24000.0,-67.83032989501953,0.4564414776470769,-67.37388841737246,235.41267540611275
49000,24500.0,-67.762451171875,0.37038543139171937,-67.39206574048328,191.02870708606005
50000,25000.0,-67.77184295654297,0.3877195691444191,-67.38412338739855,199.96890192824821
51000,25500.0,-67.86839294433594,0.47194908392106955,-67.39644386041486,243.41082469991548
52000,26000.0,-67.84748077392578,0.45222471340088377,-67.3952560605249,233.2378516852924
53000,26500.0,-67.77632904052734,0.3996045753597705,-67.37672446516757,206.09867156442817
54000,27000.0,-67.76262664794922,0.37759626182576256,-67.38503038612346,194.74774001253408
55000,27500.0,-67.82991027832031,0.42210396227445784,-67.40780631604585,217.70287742207205
56000,28000.0,-67.7674789428711,0.39356652015874344,-67.37391242271235,202.98450512966207
57000,28500.0,-67.72557067871094,0.3408240397555227,-67.38474663895542,175.78222613590904
58000,29000.0,-67.62939453125,0.24475659512746084,-67.38463793612254,126.23481367045588
59000,29500.0,-67.65897369384766,0.2735543411824441,-67.38541935266521,141.08743942089495
60000,30000.0,-67.74108123779297,0.358959567420164,-67.38212167037281,185.13574306307981
61000,30500.0,-67.81620025634766,0.43053689303636467,-67.3856633633113,222.05221658031124
62000,31000.0,-67.85423278808594,0.4722033081709325,-67.382029479915,243.54194251839652
63000,31500.0,-67.80308532714844,0.40383231754710047,-67.39925300960134,208.2791572301419
64000,32000.0,-67.78850555419922,0.3843688958693085,-67.4041366583299,198.24077028654972
65000,32500.0,-67.76557922363281,0.3667561026377593,-67.39882312099505,189.15685705984774
66000,33000.0,-67.70401763916016,0.30342310391691674,-67.40059453524324,156.49244902396478
67000,33500.0,-67.7110366821289,0.31370403324442026,-67.39733264888449,161.79490552096206
68000,34000.0,-67.77782440185547,0.38361818450532925,-67.39420621735015,197.85358599391455
69000,34500.0,-67.77726745605469,0.39407644582835827,-67.38319101022633,203.24750262664918
70000,35000.0,-67.8386001586914,0.45049192674710137,-67.3881082319443,232.3441556430797
71000,35500.0,-67.77943420410156,0.40415629165752925,-67.37527791244403,208.44624899509608
72000,36000.0,-67.80619049072266,0.4092403739904091,-67.39695011673224,211.0683976879316
73000,36500.0,-67.74054718017578,0.3400399781520285,-67.40050720202375,175.3778412392663
74000,37000.0,-67.8600082397461,0.4560827446681455,-67.40392549507794,235.2276565275438
75000,37500.0,-67.69780731201172,0.31438410172461095,-67.3834232102871,162.14565528456012
76000,38000.0,-67.75614929199219,0.36062303290507614,-67.3955262590871,185.99368625936333
77000,38500.0,-67.7070083618164,0.3155181186584039,-67.391490243158,162.7305319301187
78000,39000.0,-67.78059387207031,0.38964164018685576,-67.39095223188346,200.96022263107554
79000,39500.0,-67.6813735961914,0.2853010900975572,-67.39607250609384,147.14590195082482
80000,40000.0,-67.66254425048828,0.2829183387462875,-67.379625911742,145.91698236770216
81000,40500.0,-67.76957702636719,0.3796606670232041,-67.38991635934399,195.8124704861037
82000,41000.0,-67.83382415771484,0.44558524226503493,-67.3882389154498,229.8135010512767
83000,41500.0,-67.85624694824219,0.4683953867744218,-67.38785156146777,241.577982169504
84000,42000.0,-67.80242156982422,0.41563687708958,-67.38678469273464,214.36743596898728
85000,42500.0,-67.80754852294922,0.42882334752764023,-67.37872517542158,221.16844428442263
86000,43000.0,-67.81433868408203,0.4174971063401779,-67.39684157774185,215.32686136347465
87000,43500.0,-67.83405303955078,0.46055636139831363,-67.37349667815246,237.53495359576667
88000,44000.0,-67.83726501464844,0.44927713481013226,-67.3879878798383,231.7176187616861
89000,44500.0,-67.90996551513672,0.5367471667374598,-67.37321834839926,276.8308594338929
