frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.39462326813024606,1.2868680230893026,0.11054535210164793,0.3788235062380881,-68.04270935058594,-0.34182728916894783,0.5216385630340269,0.7816951540947431,0.7816951540947431,38.58395479065775
1,0.30121599772691604,-1.2470359514099723,0.09582699288588067,-0.28556656793306684,-67.7259521484375,0.35470015200695815,-0.5497412475640187,-0.7562885447320998,-0.7562885447320998,139.13808768852473
2,0.25246375535826004,1.5292886576751183,0.01047617320764457,0.2522463033713652,-67.64656066894531,-0.41368206143028513,0.6391691364121909,0.6483285950109589,0.6483285950109589,49.58429668321744
3,0.27978850687837375,0.9052897514866509,0.17275756406837806,0.22008278587474772,-67.62052154541016,-0.4657556417944677,0.7098582350213526,0.5283682128109087,0.5283682128109087,58.10473229716277
4,0.44725319896797455,0.3131584791806308,0.425501173769263,0.13778307264706394,-67.50554656982422,-0.48518903099980354,0.7631037520239696,0.4269241944940713,0.4269241944940713,64.7274804351617
5,0.41496104906471987,-2.1611858242001887,-0.23100243803843531,-0.34471806721028087,-67.67028045654297,-0.4881302708398559,0.7888686868482645,0.37338322619006836,0.37338322619006836,68.07557845794108
6,0.2913582904715572,2.0720119368264576,-0.13999532254292982,0.25552096409611746,-67.49304962158203,-0.482259816565504,0.7749997642572876,0.40841257905132566,0.40841257905132566,65.89484556121735
7,0.3733861458907306,-0.3764631676648453,0.3472381784288185,-0.13726930241160984,-67.61077117919922,-0.4372069994250613,0.7454033865328216,0.5032135043886795,0.5032135043886795,59.787167547202856
8,0.4495633840990932,-2.278125823218417,-0.2921290927228253,-0.34171308067963646,-67.66698455810547,-0.3901053530695923,0.6730641552074297,0.6283330776597377,0.6283330776597377,51.07275317608244
9,0.41181092220914656,2.95146004294886,-0.40438975244051917,0.07782778277609728,-67.60515594482422,-0.3418076759715574,0.6027421765066039,0.7210196816363648,0.7210196816363648,43.86126846706042
10,0.32087219137618106,-1.684844522133547,-0.03651561436201176,-0.3187876614712643,-67.73294830322266,0.3075126247089056,-0.5692721684927113,-0.7624730708846352,-0.7624730708846352,139.6827061036213
11,0.3504452164922865,-0.9138246907030528,0.21402448443481842,-0.2774984140940912,-67.5353775024414,-0.32047799486102235,0.6110558098679039,0.7238125807393367,0.7238125807393367,43.629842020709226
12,0.4499313236855646,-2.7801463313566255,-0.42085961542875866,-0.15910807689932555,-67.63143920898438,-0.3527739100111183,0.7073441769931414,0.6125477807398887,0.6125477807398887,52.22604703284512
13,0.3740755496700015,3.064845344700476,-0.3729744098777527,0.02868111638789366,-67.57600402832031,-0.37196004897715046,0.7905168168304,0.48654792597774776,0.48654792597774776,60.886061827647644
14,0.3389093600432008,2.3795699729675537,-0.2451809469773703,0.233978327124911,-67.76203155517578,-0.37794095529538013,0.8448330001379853,0.37870547419896955,0.37870547419896955,67.74648022072753
15,0.43323784237186275,1.1231822075023614,0.18751224345934947,0.390556252818808,-67.74246978759766,-0.3677262888541571,0.8613630720607512,0.3504725874809817,0.3504725874809817,69.48377660622226
16,0.36938725010916623,-0.9224877046291146,0.2230504507096895,-0.2944408887729693,-67.60177612304688,-0.35170927529052315,0.8603692767041343,0.36887029343418265,0.36887029343418265,68.3540377829923
17,0.41538765020645585,2.5418018201884047,-0.3428832732956556,0.23447379563204426,-67.61042022705078,-0.30162742446533813,0.8202184582799921,0.48606849055169155,0.48606849055169155,60.917499256036606
18,0.3789136848647234,-2.523691482214417,-0.3088510881384021,-0.2195144321758546,-67.6047134399414,0.2542546792782412,-0.7423999296258965,-0.6198361900991122,-0.6198361900991122,128.30417319366535
19,0.3246074081737753,-0.7819791249809167,0.23031553548666275,-0.22874598041230748,-67.57789611816406,-0.18983120514826698,0.6367749351144005,0.747316395887316,0.747316395887316,41.64155251391196
20,0.4603107405687117,-2.386203899265917,-0.3351085571556329,-0.3155760333168311,-67.68245697021484,-0.1279315016974554,0.6079500178755564,0.7836008592635314,0.7836008592635314,38.408540607401555
21,0.3618002058955512,-1.339546676755807,0.08292246803284754,-0.35216935312631137,-67.68649291992188,0.07762726963125066,-0.6364048077078026,-0.7674392013286734,-0.7674392013286734,140.12448500056905
22,0.4000089603523041,-1.5868484333295605,-0.006420710700552066,-0.39995742627963665,-67.70549774169922,-0.0586524269688341,0.7247962094377619,0.6864621967707454,0.6864621967707454,46.649290586734715
23,0.3690965427186059,-2.491427349789177,-0.2937948494691177,-0.22342077851499434,-67.72789764404297,0.0027343688849172814,-0.8404072963791598,-0.541948428745275,-0.541948428745275,122.81637558744966
24,0.413325549987325,-0.47394409390947334,0.36776679589496397,-0.18864144324478813,-67.68058776855469,-0.023740304485450253,-0.9145137104736003,-0.40385773646018736,-0.40385773646018736,113.81956681675075
25,0.37737666964458855,-0.6114453691429367,0.3090032465189297,-0.21663366412633675,-67.75801086425781,0.06835277868382589,0.9485312809544985,0.3092188653640304,0.3092188653640304,71.98783799443324
26,0.424634835750889,-1.0182198446856585,0.22288318432714613,-0.3614385561577181,-67.66851806640625,-0.11876010521589905,-0.9415571636576988,-0.3152239600252145,-0.3152239600252145,108.37433458150124
27,0.3632328753877154,-1.2943381742937103,0.09914441714566487,-0.3494402757429,-67.59796142578125,0.12200754896636543,0.9193446430743062,0.37405826450674323,0.37405826450674323,68.03388020779954
28,0.41843546913030694,-2.0688052765667213,-0.1998771161262681,-0.36761036475505743,-67.73119354248047,-0.1581233970706926,-0.8443740319965058,-0.5118881571093318,-0.5118881571093318,120.78968097806474
29,0.37563267864801886,-2.6720290393928794,-0.334976389869721,-0.16997272574779304,-67.6927719116211,0.18537461400650143,0.7412825728822584,0.645086350516735,0.645086350516735,49.82784995727815
30,0.4148256990830511,3.068249980353377,-0.41371049476541205,0.030397156786449993,-67.61430358886719,-0.1959409751163967,-0.6279600197918775,-0.7531755093027259,-0.7531755093027259,138.86620415921678
31,0.3581264006580884,-3.0156634751354496,-0.3552905387400142,-0.04497946120339958,-67.66036987304688,0.22129266023404903,0.5924259904458413,0.774636046392628,0.774636046392628,39.22795306978518
32,0.379190925158781,-2.7518731592149863,-0.35075754710876483,-0.1440656130692361,-67.6438217163086,-0.2637786465586194,-0.6074820120584516,-0.7492572526476593,-0.7492572526476593,138.5260797253564
33,0.44336724357735263,0.12587806112554997,0.4398592389118157,0.055662937591343116,-67.68669128417969,-0.3467036720840304,-0.6656205786444973,-0.6608674670827834,-0.6608674670827834,131.3660643602517
34,0.3260393176409013,-1.514574141914796,0.018320987328498906,-0.325524158966817,-67.62873077392578,-0.4194688489086967,-0.7542036490273828,-0.5051957448247101,-0.5051957448247101,120.3443472019236
35,0.3449711536097611,-2.8092981332016564,-0.32609996562651217,-0.11253403592352394,-67.62505340576172,-0.4753967431784489,-0.7899579683869024,-0.38725230116470816,-0.38725230116470816,112.7836372345126
36,0.461896512614576,1.1628699439945516,0.18323744811883386,0.4239957853238695,-67.68962860107422,-0.5006606060820151,-0.7904730563926241,-0.3528332533008936,-0.3528332533008936,110.66070778589379
37,0.34497605257867453,-0.4731607059946362,0.3070743605114554,-0.15720627840275692,-67.61773681640625,-0.4989394236348507,-0.7720698781277253,-0.3936591861379112,-0.3936591861379112,113.18237714019497
38,0.33495838856372806,-2.440202904325736,-0.2558901706523358,-0.21614195019183083,-67.70374298095703,-0.48730870731223486,-0.7209311726819819,-0.4927356979487697,-0.4927356979487697,119.52055021457076
39,0.4224755048941529,-3.0430596106181955,-0.42042630687120536,-0.041560470716878004,-67.72074890136719,-0.45017343706666374,-0.6387403753505299,-0.6239828599061443,-0.6239828599061443,128.60757095642097
40,0.47989031923575326,-2.218481727520389,-0.2895380671915188,-0.38270409736922434,-67.65422058105469,-0.3964065275274091,-0.543705579599829,-0.7397608448989954,-0.7397608448989954,137.71104721002894
