step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.04270935058594,0.7802276914959263,-67.26248165909001,402.4075314711213
1000,500.0,-67.7259521484375,0.4653608510095304,-67.26059129742796,240.01290051498142
2000,1000.0,-67.64656066894531,0.37795167338160013,-67.26860899556371,194.93104584543357
3000,1500.0,-67.62052154541016,0.36654381195183194,-67.25397773345833,189.047366751045
4000,2000.0,-67.50554656982422,0.24945354925542282,-67.2560930205688,128.65729846132817
5000,2500.0,-67.67028045654297,0.4033793663980507,-67.26690109014491,208.0455447145227
6000,3000.0,-67.49304962158203,0.22980553611698912,-67.26324408546505,118.52370726541693
7000,3500.0,-67.61077117919922,0.35051872401986767,-67.26025245517936,180.7823229098741
8000,4000.0,-67.66698455810547,0.40099550303298553,-67.26598905507248,206.8160516030169
9000,4500.0,-67.60515594482422,0.3443508546543353,-67.26080509016988,177.60120397129666
10000,5000.0,-67.73294830322266,0.4695268052696136,-67.26342149795305,242.16151865337065
11000,5500.0,-67.5353775024414,0.2743784020462816,-67.26099910039513,141.51245419749566
12000,6000.0,-67.63143920898438,0.37648426913406774,-67.25495493985031,194.1742225137884
13000,6500.0,-67.57600402832031,0.3247970920195326,-67.25120693630078,167.5162230886561
14000,7000.0,-67.76203155517578,0.5000842245135205,-67.26194733066227,257.92170735225244
15000,7500.0,-67.74246978759766,0.48894947804360034,-67.25352030955406,252.1788890834897
16000,8000.0,-67.60177612304688,0.3495958597515185,-67.25218026329536,180.30634963161572
17000,8500.0,-67.61042022705078,0.3585477546295467,-67.25187247242124,184.92334792470322
18000,9000.0,-67.6047134399414,0.3539767195217568,-67.25073672041965,182.56580669149363
19000,9500.0,-67.57789611816406,0.32321594733817244,-67.25468017082589,166.7007373848548
20000,10000.0,-67.68245697021484,0.42146703090064874,-67.2609899393142,217.37437590303517
21000,10500.0,-67.68649291992188,0.43021310491533166,-67.25627981500655,221.88522074060353
22000,11000.0,-67.70549774169922,0.44579464444674005,-67.25970309725248,229.9215015951475
