step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.081298828125,0.46388436542575806,-67.61741446269924,239.25139342481475
1000,500.0,-67.75284576416016,0.14056498547610904,-67.61228077868405,72.49730999455355
2000,1000.0,-67.881591796875,0.27611477779538907,-67.60547701907961,142.40800133908067
3000,1500.0,-67.85882568359375,0.25397151092061016,-67.60485417267314,130.9874667196265
4000,2000.0,-67.85888671875,0.2568964791273245,-67.60199023962268,132.49603818988373
5000,2500.0,-67.84540557861328,0.24216695882022338,-67.60323861979306,124.8991918190891
6000,3000.0,-67.8011703491211,0.18730275515005015,-67.61386759397104,96.60262018278425
7000,3500.0,-67.86560821533203,0.27241260994410277,-67.59319560538793,140.4985840723447
8000,4000.0,-67.80693054199219,0.21234203425398127,-67.59458850773821,109.5167920378112
9000,4500.0,-67.8689193725586,0.2587325288779832,-67.61018684368061,133.44299284923986
10000,5000.0,-67.79068756103516,0.18474614049280383,-67.60594142054235,95.28402946323048
11000,5500.0,-67.83808135986328,0.23043741148889857,-67.60764394837439,118.84960111842791
12000,6000.0,-67.81817626953125,0.21672917337490163,-67.60144709615635,111.77948771384537
13000,6500.0,-67.80531311035156,0.21089926377226345,-67.5944138465793,108.77267373189166
14000,7000.0,-67.80303192138672,0.2074842740587636,-67.59554764732796,107.01137046672048
15000,7500.0,-67.8717041015625,0.27403322660211904,-67.59767087496039,141.33442770609594
16000,8000.0,-67.81352233886719,0.21812878229996127,-67.59539355656723,112.50134516481376
17000,8500.0,-67.83838653564453,0.24817329179371933,-67.59021324385081,127.99699730766899
18000,9000.0,-67.79590606689453,0.20053855961318728,-67.59536750728134,103.42907284410109
19000,9500.0,-67.83529663085938,0.24703136550832466,-67.58826526535105,127.40804136232614
20000,10000.0,-67.84703063964844,0.2556910473176765,-67.59133959233075,131.874328855334
21000,10500.0,-67.84344482421875,0.251478271389469,-67.59196655282928,129.70156213558244
22000,11000.0,-67.81846618652344,0.22190746767398664,-67.59655871884945,114.4502268440223
23000,11500.0,-67.80831146240234,0.2107746278783668,-67.59753683452398,108.70839195499204
24000,12000.0,-67.8775863647461,0.264287305920626,-67.61329905882546,136.30790541510464
25000,12500.0,-67.82380676269531,0.22867799525822094,-67.59512876743709,117.94217069788009
26000,13000.0,-67.86371612548828,0.2703121821717647,-67.59340394331652,139.415274720328
27000,13500.0,-67.84345245361328,0.23730830732788527,-67.6061441462854,122.39331055568297
28000,14000.0,-67.85889434814453,0.25591159865232566,-67.6029827494922,131.98807964770674
29000,14500.0,-67.82084655761719,0.21694665722668885,-67.6038999003905,111.89165643188295
30000,15000.0,-67.8985366821289,0.2904801708214,-67.60805651130751,149.81704668471065
31000,15500.0,-67.85800170898438,0.2530639204016091,-67.60493778858276,130.51937097742388
32000,16000.0,-67.8353271484375,0.22905416272979612,-67.6062729857077,118.13618152998228
33000,16500.0,-67.8705825805664,0.274373321204374,-67.59620925936203,141.50983372007335
34000,17000.0,-67.89763641357422,0.29832681256923216,-67.59930960100499,153.8640034519454
35000,17500.0,-67.85416412353516,0.247511068321844,-67.60665305521331,127.65545122374488
36000,18000.0,-67.7991943359375,0.19609679699303262,-67.60309753894447,101.13820474131667
37000,18500.0,-67.90482330322266,0.2968645326127159,-67.60795877060994,153.10982300688426
38000,19000.0,-67.8643569946289,0.25270427101726806,-67.61165272361164,130.3338794567752
39000,19500.0,-67.87957000732422,0.2739015569365237,-67.6056684503877,141.26651821546986
40000,20000.0,-67.8692626953125,0.26096098699466774,-67.60830170831784,134.59233468816188
41000,20500.0,-67.86856079101562,0.2667418210379964,-67.60181896997763,137.57383762964295
42000,21000.0,-67.83522033691406,0.21767531811876387,-67.6175450187953,112.26746804951122
43000,21500.0,-67.90457916259766,0.29495100566462623,-67.60962815693303,152.12290897656078
44000,22000.0,-67.83889770507812,0.22223464596897272,-67.61666305910916,114.61897118810452
45000,22500.0,-67.83809661865234,0.22624399094996359,-67.61185262770238,116.68681706720082
46000,23000.0,-67.89984893798828,0.2706698357129704,-67.62917910227532,139.59973687183472
47000,23500.0,-67.85095977783203,0.249720212370062,-67.60123956546197,128.79483170561818
48000,24000.0,-67.89400482177734,0.2864060819647053,-67.60759873981264,147.715808728553
49000,24500.0,-67.84207916259766,0.22281624335321773,-67.61926291924443,114.91893384035976
