frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.4224996566784073,1.288877692625842,0.11753900420373233,0.4058208254687862,-68.16629028320312,-0.34418235118507684,0.5203558308289269,0.7815166782961511,0.7815166782961511,38.60034844285487
1,0.4964942210722818,1.1370603292149957,0.2086585376489509,0.4505198399897314,-67.88561248779297,-0.33546261191838306,0.516839142609341,0.787618014440844,0.787618014440844,38.03653488173244
2,0.3912286475887951,1.4249126899096636,0.056871631960992305,0.3870729545864075,-67.8311996459961,-0.33466251407271586,0.5257215476506513,0.782060007934387,0.782060007934387,38.55042332750824
3,0.3376209993509352,2.141754506549231,-0.1824633842158275,0.2840687462978486,-67.83251953125,-0.33598650034455335,0.5215428472783531,0.7842870201903179,0.7842870201903179,38.34521564853976
4,0.4401311062292154,2.783163954370301,-0.41216042094583155,0.15439941086774853,-67.77913665771484,-0.3418598221824918,0.5157043706510535,0.7856085947014302,0.7856085947014302,38.22299908534378
5,0.48583789027316465,-1.428840800283933,0.06873597559081726,-0.4809509551759495,-67.83866119384766,-0.3435581392991186,0.5159851591798136,0.7846828151727996,0.7846828151727996,38.30864794525877
6,0.47848604368806996,1.0712881537452794,0.2291918779225301,0.4200237815869545,-67.8592300415039,-0.34126382280863826,0.516887047514438,0.7850903026746934,0.7850903026746934,38.2709690737101
7,0.42932660056467264,3.1049036068629805,-0.42903767768108136,0.01574805011557088,-67.79672241210938,-0.3364484092691062,0.5165931318441206,0.7873588788041773,0.7873588788041773,38.06062488719479
8,0.36857573761463286,-1.390832047810576,0.06597300385077816,-0.3626232716209426,-67.83934020996094,-0.337121147234458,0.5099558610344511,0.7913876116568509,0.7913876116568509,37.68462431215243
9,0.37654520463624414,0.0951720914693079,0.37484116961026953,0.03578251947188915,-67.77658081054688,-0.3399349131019271,0.5162005975762672,0.7861178015515804,0.7861178015515804,38.17582025262125
10,0.3969011096287991,1.5948916628578789,-0.009562540246007981,0.39678589774413037,-67.80721282958984,-0.34122359489686027,0.5210784813474033,0.7823322021765098,0.7823322021765098,38.525391588602425
11,0.4517686924362783,-2.4357669022916015,-0.34383038950328,-0.2930454140907299,-67.73379516601562,-0.3425081863597321,0.524697267593228,0.7793464695863886,0.7793464695863886,38.79922233963959
12,0.4867706908576422,-1.0290911816745485,0.25097787846631536,-0.41708010021885933,-67.78137969970703,-0.33500527374390504,0.5121707692414961,0.7908555934545483,0.7908555934545483,37.73445993687483
13,0.3715822167308171,-0.20011400119723552,0.36416689337631153,-0.07386350627498049,-67.70782470703125,-0.3307069646089533,0.5217663297820657,0.7863795525475501,0.7863795525475501,38.151549366724495
14,0.3541177125145351,0.23433264782483978,0.34443950298858045,0.08222398127983473,-67.77658081054688,-0.33086132485028463,0.5206406150710727,0.7870604383760688,0.7870604383760688,38.088352763282785
15,0.4790263354126498,0.09531050803988426,0.4768522221045982,0.04558715052270065,-67.83887481689453,-0.32757321614615303,0.5258229531981395,0.7849879043358904,0.7849879043358904,38.28044042504819
16,0.39304821616910435,-2.8372254897197604,-0.37498246158482984,-0.11779241799664615,-67.7481460571289,0.3205998078507156,-0.5244506302698173,-0.788775823422394,-0.788775823422394,142.07125701600856
17,0.36543009304950935,0.654928777215589,0.28981943198025284,0.22258447778948262,-67.74271392822266,-0.336741307268205,0.5240698172142606,0.7822762419147804,0.7822762419147804,38.53053897119121
18,0.4336393613761852,2.863187705728791,-0.4169420852414824,0.11917379447357612,-67.70053100585938,0.3214360632179257,-0.5303688165260959,-0.7844665548764141,-0.7844665548764141,141.67136799558023
19,0.4756537777163703,-1.7119742777274534,-0.06692897832207372,-0.4709214670373581,-67.715087890625,-0.33663406677901975,0.5122992499727322,0.790080365254823,0.790080365254823,37.8069776147074
20,0.45412261081199395,-2.8678762683842143,-0.43721697308453444,-0.12275448707684454,-67.78182983398438,-0.3466285219215599,0.5196374971527801,0.7809132726130792,0.7809132726130792,38.6557299996885
21,0.34566838531068517,-2.9705391215329477,-0.34062369431028466,-0.05883987999401466,-67.80784606933594,-0.32703057811937003,0.5148624785001648,0.7924440858556382,0.7924440858556382,37.58549466780088
