step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.16629028320312,0.7802276914959266,-67.3860625917072,402.40753147112144
1000,500.0,-67.88561248779297,0.4947386528431442,-67.39087383494983,255.16469382450413
2000,1000.0,-67.8311996459961,0.45074622208765186,-67.38045342390845,232.47531012704746
3000,1500.0,-67.83251953125,0.45670923375674205,-67.37581029749326,235.55077236973128
4000,2000.0,-67.77913665771484,0.385843236144098,-67.39329342157075,199.00117091958668
5000,2500.0,-67.83866119384766,0.43031368942600023,-67.40834750442166,221.937097859403
6000,3000.0,-67.8592300415039,0.4545728393709759,-67.40465720213292,234.44891300176062
7000,3500.0,-67.79672241210938,0.4231394324519857,-67.37358297965739,218.23692793398357
8000,4000.0,-67.83934020996094,0.44498367326676075,-67.39435653669418,229.50323790855109
9000,4500.0,-67.77658081054688,0.39616033429245634,-67.38042047625441,204.32228172233988
10000,5000.0,-67.80721282958984,0.4069975545911084,-67.40021527499873,209.91164892363471
11000,5500.0,-67.73379516601562,0.3531505750479254,-67.3806445909677,182.1397172794201
12000,6000.0,-67.78137969970703,0.3978949187432087,-67.38348478096383,205.2169049900903
13000,6500.0,-67.70782470703125,0.322168883530929,-67.38565582350031,166.16070738264125
14000,7000.0,-67.77658081054688,0.38320033128143505,-67.39338047926545,197.638075462595
15000,7500.0,-67.83887481689453,0.44579087449548577,-67.39308394239904,229.91955721814762
16000,8000.0,-67.7481460571289,0.36474547599398605,-67.38340058113492,188.1198632268301
17000,8500.0,-67.74271392822266,0.3608735159746781,-67.38184041224798,186.12287453967232
18000,9000.0,-67.70053100585938,0.3183589178231976,-67.38217208803617,164.19569266687503
19000,9500.0,-67.715087890625,0.33360004320293923,-67.38148784742206,172.0564026977439
20000,10000.0,-67.78182983398438,0.38700274171180116,-67.39482709227258,199.59919349467867
21000,10500.0,-67.80784606933594,0.43164163685927326,-67.37620443247667,222.62199542760166
22000,11000.0,-67.88044738769531,0.48352303243622713,-67.39692435525909,249.38016429414176
23000,11500.0,-67.73619079589844,0.35563186207724357,-67.38055893382119,183.4194572825272
24000,12000.0,-67.72184753417969,0.3416740172285045,-67.38017351695119,176.2206075730673
25000,12500.0,-67.85816192626953,0.4606672844778716,-67.39749464179165,237.5921628990439
26000,13000.0,-67.75749206542969,0.37142643295237193,-67.38606563247731,191.56561044497138
27000,13500.0,-67.80233764648438,0.4156169064174588,-67.38672074006692,214.35713596431208
28000,14000.0,-67.77427673339844,0.3857732420693989,-67.38850349132903,198.9650710180781
29000,14500.0,-67.74349975585938,0.3727282525420333,-67.37077150331734,192.23703240705527
30000,15000.0,-67.79840087890625,0.4160550188456898,-67.38234586006055,214.58309531268287
31000,15500.0,-67.80868530273438,0.42464442806242636,-67.38404087467195,219.01313925674646
32000,16000.0,-67.67372131347656,0.27919652435761655,-67.39452478911895,143.99743227089994
33000,16500.0,-67.60440826416016,0.2211737268239414,-67.38323453733622,114.07179520486818
34000,17000.0,-67.83296966552734,0.42869018537464254,-67.4042794801527,221.09976503366386
35000,17500.0,-67.80438995361328,0.41742165394400227,-67.38696829966928,215.28794629698888
36000,18000.0,-67.76783752441406,0.38019438953610624,-67.38764313487796,196.08774136055285
37000,18500.0,-67.83125305175781,0.44731195984518085,-67.38394109191263,230.7040669290938
38000,19000.0,-67.64269256591797,0.2594399054241311,-67.38325266049384,133.80782692634136
39000,19500.0,-67.77705383300781,0.3781635539190435,-67.39889027908877,195.04032461747494
40000,20000.0,-67.68576049804688,0.3047785048749337,-67.38098199317194,157.19150592698685
41000,20500.0,-67.77216339111328,0.39086592330712355,-67.38129746780616,201.59165465228995
42000,21000.0,-67.7738037109375,0.37959562370096395,-67.39420808723654,195.77892396753404
43000,21500.0,-67.69863891601562,0.30609767547928046,-67.39254124053635,157.87187678830128
44000,22000.0,-67.93877410888672,0.5373083366521234,-67.4014657722346,277.1202864851972
45000,22500.0,-67.67085266113281,0.2858492130264586,-67.38500344810636,147.42859993394694
46000,23000.0,-67.79393005371094,0.41738570568389,-67.37654434802705,215.2694057468775
47000,23500.0,-67.77265930175781,0.37622822126481925,-67.39643108049299,194.04216415169006
48000,24000.0,-67.8551254272461,0.4690203315863948,-67.3861050956597,241.90030154092952
49000,24500.0,-67.90274047851562,0.5247145855049727,-67.37802589301066,270.62497701807234
50000,25000.0,-67.77794647216797,0.40673478098048327,-67.37121169118748,209.7761217164618
51000,25500.0,-67.77193450927734,0.3858137437238701,-67.38612076555347,198.98596001109118
52000,26000.0,-67.59477996826172,0.21175369796064752,-67.38302627030107,109.21335374914783
53000,26500.0,-67.78355407714844,0.39985470859352706,-67.38369936855491,206.2276794146134
54000,27000.0,-67.91797637939453,0.5201969580137449,-67.39777942138079,268.29498111217777
55000,27500.0,-67.67969512939453,0.3027719628471487,-67.37692316654739,156.1566187613623
56000,28000.0,-67.85043334960938,0.45813805412923325,-67.39229529548014,236.28769581563904
57000,28500.0,-67.73797607421875,0.3505093232815744,-67.38746675093718,180.77747441765595
58000,29000.0,-67.82362365722656,0.4367315585050229,-67.38689209872155,225.2471557842156
59000,29500.0,-67.71644592285156,0.3290251994624531,-67.38742072338911,169.69689713732797
60000,30000.0,-67.70504760742188,0.32772921894902346,-67.37731838847286,169.02848671697487
61000,30500.0,-67.74207305908203,0.36267306189206716,-67.37939999718996,187.05100210842994
62000,31000.0,-67.81478118896484,0.4298167128439466,-67.3849644761209,221.68077893896105
63000,31500.0,-67.78660583496094,0.39011762537417766,-67.39648820958676,201.20571510248448
64000,32000.0,-67.77472686767578,0.4037558709872174,-67.37097099668857,208.2397294172261
65000,32500.0,-67.76605987548828,0.36940236190267645,-67.39665751358561,190.52168257172647
