step,time_fs,E_pot_eV,E_kin_eV,E_tot_eV,T_K
0,0.0,-68.07308197021484,0.7802276914959265,-67.29285427871892,402.4075314711214
1000,500.0,-67.69507598876953,0.4193362749085613,-67.27573971386097,216.27542457345695
2000,1000.0,-67.62407684326172,0.3351653042671175,-67.2889115389946,172.86369632216804
3000,1500.0,-67.8026123046875,0.5185794648792186,-67.28403283980828,267.46074845608183
4000,2000.0,-67.6089859008789,0.3196350878555368,-67.28935081302338,164.85388570212405
5000,2500.0,-67.52847290039062,0.24332558675126062,-67.28514731363937,125.49676174733436
6000,3000.0,-67.62389373779297,0.3380505845601768,-67.28584315323279,174.3517984915568
7000,3500.0,-67.75009155273438,0.4606004870976637,-67.28949106563671,237.55771171361283
8000,4000.0,-67.6033935546875,0.30550956826960896,-67.29788398641789,157.568556651034
9000,4500.0,-67.69756317138672,0.41269214683624583,-67.28487102455047,212.84867209402074
10000,5000.0,-67.68801879882812,0.3834303458975605,-67.30458845293056,197.75670700424132
11000,5500.0,-67.77313995361328,0.48637754956959917,-67.28676240404369,250.85240016285326
12000,6000.0,-67.6302719116211,0.3580559736629567,-67.27221593795814,184.66970867689525
13000,6500.0,-67.6337661743164,0.34006260105802416,-67.29370357325838,175.38950915089728
14000,7000.0,-67.65280151367188,0.3733324687117671,-67.27946904496011,192.54866084576315
15000,7500.0,-67.6639404296875,0.3799672100557838,-67.28397321963172,195.9705720587274
16000,8000.0,-67.648193359375,0.37035189271461705,-67.27784146666038,191.01140929413515
17000,8500.0,-67.68004608154297,0.3955480274113641,-67.2844980541316,204.00648044636787
18000,9000.0,-67.60929107666016,0.3129064343249761,-67.29638464233518,161.383538665138
19000,9500.0,-67.648681640625,0.3586746851183554,-67.29000695550664,184.98881315392623
20000,10000.0,-67.65631103515625,0.3739544646695093,-67.28235657048674,192.86945932634535
21000,10500.0,-67.68997955322266,0.40413813562076545,-67.28584141760189,208.436884900467
22000,11000.0,-67.57604217529297,0.28643060931231684,-67.28961156598065,147.7284588683948
23000,11500.0,-67.6078872680664,0.3201537337647195,-67.2877335343017,165.12138071966393
24000,12000.0,-67.63534545898438,0.3482050371727681,-67.28714042181161,179.589023796184
25000,12500.0,-67.57632446289062,0.28924935299029736,-67.28707510990033,149.18224434367218
26000,13000.0,-67.56571197509766,0.2830891890276252,-67.28262278607004,146.00509951698257
27000,13500.0,-67.64054107666016,0.35992519180877813,-67.28061588485137,185.63377015284578
