frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.3754796709798875,1.2920481486808977,0.10331411839603426,0.36098639345439987,-68.07308197021484,-0.3379574177904292,0.5222552171806971,0.7829650515112205,0.7829650515112205,38.46713983563709
1,0.32401634378720623,1.5010488363051524,0.022581008108782784,0.3232285400672721,-67.69507598876953,-0.32601891159744906,0.523189282238843,0.7873910364178773,0.7873910364178773,38.05763612469462
2,0.4678447855479115,1.3042946316067818,0.12321078261583772,0.4513289780321712,-67.62407684326172,-0.2980036435987785,0.5015809869667,0.8121639870834976,0.8121639870834976,35.69209914962666
3,0.34614479456428704,1.3241315283723267,0.08451854521050908,0.3356677439365475,-67.8026123046875,-0.2597994604200596,0.49740968558853554,0.8277003352954257,0.8277003352954257,34.13677352407761
4,0.36384570521409515,0.9733310159904114,0.20468092576005326,0.30081458713425085,-67.6089859008789,-0.20728296254497888,0.48096913380039996,0.8518817205280731,0.8518817205280731,31.583070657334222
5,0.42120980996549895,-2.089044690048005,-0.20865018498588953,-0.36589999223356895,-67.52847290039062,0.16559003717119472,-0.46534542964385883,-0.8695019095431676,-0.8695019095431676,150.40080967360066
6,0.3405293764246249,-1.7245694372150981,-0.05215813622342529,-0.3365111960007311,-67.62389373779297,0.10041385937176457,-0.46561239544199373,-0.8792736514059978,-0.8792736514059978,151.55486818526185
7,0.3936758869491125,-1.4655258592512261,0.04136594377412936,-0.39149656787875675,-67.75009155273438,0.020615739511233657,-0.4686589226653673,-0.8831386105762461,-0.8831386105762461,152.02332132743828
8,0.4021000881814465,-1.1583305406148587,0.16118967647899943,-0.36837802474105663,-67.6033935546875,-0.04406113421241631,-0.4776349293823008,-0.8774528424285148,-0.8774528424285148,151.3366114067586
9,0.3530874722155275,-1.8777844286121033,-0.10669912378626822,-0.3365799459545882,-67.69756317138672,-0.11725684409460511,-0.4951192467838058,-0.8608761606510024,-0.8608761606510024,149.41510094189644
10,0.3729734164532531,-1.687687142411559,-0.04349795327912841,-0.37042826220651487,-67.68801879882812,-0.18834374755209418,-0.5138500345323799,-0.8369496847296767,-0.8369496847296767,146.81940185162648
11,0.36487282958439016,-1.074814119780524,0.17364142284463227,-0.3209062761016229,-67.77313995361328,-0.2462982690453078,-0.5250927566259623,-0.814625533361331,-0.814625533361331,144.55035228968913
12,0.3300384611598923,2.7062164700762135,-0.29924965183584323,0.13919422301559917,-67.6302719116211,0.31391132114984743,0.5126509891011942,0.7991549573315081,0.7991549573315081,36.95051767699107
