,E,F,R,phi,fn,EF
0,-11.399178504943848,"[[ 4.2458170e-05  1.9952401e-03  2.2457601e-03]
 [-4.5180391e-04 -1.8821901e-03  2.2836772e-03]
 [ 4.8609907e-04  1.8740520e-04 -2.8766978e-03]
 [-7.6753327e-05 -3.0045505e-04 -1.6527397e-03]]","[[-0.01565324 -0.02505447 -0.0056715 ]
 [ 0.01592089 -0.01461013  1.4739548 ]
 [ 0.73580073  0.71603819 -0.20213917]
 [-0.73870382  0.71606775  1.69565805]]",91.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
1,-11.400623321533203,"[[-9.2958369e-05  2.7791972e-03  3.1781634e-03]
 [-4.5438920e-04 -2.6847147e-03  3.2258285e-03]
 [ 5.3546374e-04  2.8299817e-04 -3.7196041e-03]
 [ 1.1883862e-05 -3.7748076e-04 -2.6843878e-03]]","[[-0.01690933 -0.02494054 -0.00576571]
 [ 0.01714928 -0.01428623  1.47380399]
 [ 0.74071854  0.70973818 -0.20261118]
 [-0.74360497  0.70972569  1.69642623]]",92.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
2,-11.406259536743164,"[[ 0.00014445  0.00274745  0.00310236]
 [-0.00065711 -0.00257096  0.00316017]
 [ 0.00069174  0.00022186 -0.00408469]
 [-0.00017908 -0.00039835 -0.00217784]]","[[-0.01819087 -0.02467654 -0.00568749]
 [ 0.01837329 -0.01410613  1.47382302]
 [ 0.74557595  0.70338985 -0.20337544]
 [-0.74841077  0.70329894  1.69714592]]",93.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
3,-11.407441139221191,"[[ 9.3981362e-04  1.4814610e-03  1.4818944e-03]
 [-1.1958382e-03 -1.0737212e-03  1.5566602e-03]
 [ 1.0396102e-03 -5.6313766e-05 -3.7248584e-03]
 [-7.8358559e-04 -3.5142602e-04  6.8630371e-04]]","[[-0.0195556  -0.0244276  -0.0056107 ]
 [ 0.01968763 -0.0139384   1.47383175]
 [ 0.75031484  0.69700958 -0.20392575]
 [-0.75309678  0.69684037  1.69765925]]",94.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
4,-11.40725326538086,"[[ 7.1692403e-04 -7.7981436e-05 -2.5637404e-04]
 [-6.9950282e-04  3.3382481e-04 -2.1920622e-04]
 [ 5.4880709e-04 -1.4672337e-04 -1.1565046e-03]
 [-5.6622835e-04 -1.0911999e-04  1.6320850e-03]]","[[-0.02086841 -0.02408723 -0.00544527]
 [ 0.02093441 -0.01382628  1.47392866]
 [ 0.75502134  0.69054589 -0.20493347]
 [-0.75772852  0.690286    1.69845237]]",95.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
5,-11.411169052124023,"[[-5.1926554e-04  2.2302237e-03  2.7062192e-03]
 [ 1.6774918e-04 -2.3286622e-03  2.7184675e-03]
 [ 5.7997937e-07  2.8022955e-04 -2.1611634e-03]
 [ 3.5093637e-04 -1.8179113e-04 -3.2635231e-03]]","[[-0.02210642 -0.02403667 -0.00564274]
 [ 0.02215598 -0.01339203  1.47365693]
 [ 0.75965695  0.68397826 -0.2057973 ]
 [-0.7623291   0.68370036  1.69981239]]",96.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
6,-11.415946960449219,"[[ 7.0731103e-04 -5.9504883e-04 -8.5810869e-04]
 [-6.1879307e-04  8.2075567e-04 -8.2562608e-04]
 [ 4.5054281e-04 -1.7941168e-04 -4.1490057e-04]
 [-5.3906080e-04 -4.6295190e-05  2.0986353e-03]]","[[-0.023602   -0.02364314 -0.00537433]
 [ 0.02357914 -0.0133886   1.47383789]
 [ 0.7641237   0.677455   -0.20649759]
 [-0.76671291  0.67707524  1.70011007]]",97.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
7,-11.41635513305664,"[[-1.2773153e-03  2.1434969e-03  2.8098382e-03]
 [ 9.8888017e-04 -2.5094887e-03  2.7672031e-03]
 [-6.4599188e-04  3.9497841e-04 -7.2167866e-04]
 [ 9.3442702e-04 -2.8986542e-05 -4.8553627e-03]]","[[-0.02485091 -0.02358053 -0.00556864]
 [ 0.02480663 -0.01294839  1.47355985]
 [ 0.76861786  0.67077405 -0.20750917]
 [-0.7711566   0.67037878  1.70161131]]",98.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
8,-11.420734405517578,"[[-3.4928258e-04  8.2596490e-04  1.0560921e-03]
 [ 2.4742904e-04 -9.1722113e-04  1.0471189e-03]
 [-1.4531672e-04  1.2212462e-04 -5.2506814e-04]
 [ 2.4717025e-04 -3.0868410e-05 -1.5781429e-03]]","[[-0.02636573 -0.0232579  -0.00538047]
 [ 0.02625367 -0.01285905  1.47364727]
 [ 0.77291219  0.6641257  -0.20825863]
 [-0.77538491  0.66365439  1.7021338 ]]",99.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
9,-11.42161750793457,"[[-8.9278001e-05 -9.9391065e-05 -9.7487609e-05]
 [ 1.0093859e-04  6.6534056e-05 -1.0575295e-04]
 [-8.3312181e-05  9.0442527e-06  2.8735201e-04]
 [ 7.1651601e-05  2.3812758e-05 -8.4111460e-05]]","[[-0.02775878 -0.02292158 -0.00523434]
 [ 0.02759351 -0.01270651  1.47369492]
 [ 0.77721603  0.65739533 -0.20940437]
 [-0.7795962   0.65686055  1.70309775]]",100.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
10,-11.426087379455566,"[[-5.3029554e-04 -9.7770954e-04 -1.0471502e-03]
 [ 6.3296902e-04  7.7530980e-04 -1.1050472e-03]
 [-5.3854351e-04  2.8563287e-05  2.2232761e-03]
 [ 4.3587000e-04  1.7383641e-04 -7.1078561e-05]]","[[-0.02919582 -0.02269654 -0.00520153]
 [ 0.02898313 -0.0124618   1.4736191 ]
 [ 0.78141043  0.65061051 -0.21032608]
 [-0.78371991  0.65003477  1.70408166]]",101.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
11,-11.427069664001465,"[[-6.3875172e-04 -6.6918146e-04 -6.5830053e-04]
 [ 7.0428138e-04  4.4462073e-04 -7.2142499e-04]
 [-5.7344348e-04  6.7500747e-05  1.9811660e-03]
 [ 5.0791376e-04  1.5705999e-04 -6.0144044e-04]]","[[-0.03061435 -0.02247398 -0.00518803]
 [ 0.03035396 -0.01218475  1.47351985]
 [ 0.78554793  0.64377233 -0.21133346]
 [-0.78778472  0.64316311  1.70518606]]",102.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
12,-11.427270889282227,"[[ 2.6664010e-04  9.6264080e-04  1.1059943e-03]
 [-3.4391478e-04 -8.5330079e-04  1.1453092e-03]
 [ 3.1228326e-04  1.1993349e-05 -1.7445163e-03]
 [-2.3500856e-04 -1.2133332e-04 -5.0678727e-04]]","[[-0.03211151 -0.02235471 -0.00528589]
 [ 0.03181619 -0.01183737  1.4732954 ]
 [ 0.78957309  0.63689428 -0.21198889]
 [-0.79173264  0.63627149  1.70615409]]",103.655826192649,hper_a.xyz,"[-0.02, -0.02, -0.02]"
