,E,F,R,phi,fn
15,-11.596708297729492,"[[-1.0792703e-03 -1.6465904e-04  5.1646341e-05]
 [ 1.0792721e-03 -1.6455569e-04 -5.1776497e-05]
 [-8.1358140e-04  1.6460435e-04  1.9716970e-03]
 [ 8.1357948e-04  1.6461038e-04 -1.9715668e-03]]","[[-3.54151962e-02 -1.61536401e-02  8.47924818e-04]
 [ 3.54151960e-02 -1.61536095e-02  1.47915204e+00]
 [ 8.03126479e-01  6.15520626e-01 -2.23509911e-01]
 [-8.03126474e-01  6.15520629e-01  1.70350994e+00]]",106.655826192649,hper_a.xyz
16,-11.59632396697998,"[[-5.9626054e-04 -8.9428053e-05  2.9734490e-05]
 [ 5.9625739e-04 -8.9714347e-05 -2.9371695e-05]
 [-4.4717776e-04  8.9578913e-05  1.0818222e-03]
 [ 4.4718091e-04  8.9563488e-05 -1.0821850e-03]]","[[-3.66325311e-02 -1.58264069e-02  9.07277921e-04]
 [ 3.66325309e-02 -1.58264127e-02  1.47909273e+00]
 [ 8.07057863e-01  6.08445833e-01 -2.24861725e-01]
 [-8.07057861e-01  6.08445830e-01  1.70486172e+00]]",107.655826192649,hper_a.xyz
17,-11.59506607055664,"[[-3.9321146e-04 -5.9545939e-05  1.8322364e-05]
 [ 3.9322290e-04 -5.6676774e-05 -2.1983371e-05]
 [-2.9345884e-04  5.8040005e-05  7.1072381e-04]
 [ 2.9344743e-04  5.8182708e-05 -7.0706283e-04]]","[[-3.78762033e-02 -1.54983761e-02  9.69972271e-04]
 [ 3.78762034e-02 -1.54983891e-02  1.47903004e+00]
 [ 8.10923863e-01  6.01342659e-01 -2.26068655e-01]
 [-8.10923858e-01  6.01342660e-01  1.70606864e+00]]",108.655826192649,hper_a.xyz
18,-11.593968391418457,"[[-3.29268194e-04 -4.46677186e-05  2.15357177e-05]
 [ 3.29288072e-04 -5.10885948e-05 -1.32839605e-05]
 [-2.44568888e-04  4.80246745e-05  5.85683854e-04]
 [ 2.44549010e-04  4.77316426e-05 -5.93935605e-04]]","[[-3.90712568e-02 -1.51526210e-02  1.03217713e-03]
 [ 3.90712562e-02 -1.51526140e-02  1.47896781e+00]
 [ 8.14777470e-01  5.94204282e-01 -2.27282229e-01]
 [-8.14777469e-01  5.94204280e-01  1.70728224e+00]]",109.655826192649,hper_a.xyz
19,-11.592863082885742,"[[ 1.0532663e-03  1.5073932e-04 -5.7117737e-05]
 [-1.0532617e-03  1.5027956e-04  5.7713056e-05]
 [ 7.7869714e-04 -1.5049985e-04 -1.8750360e-03]
 [-7.7870180e-04 -1.5051903e-04  1.8744408e-03]]","[[-4.02789838e-02 -1.48003619e-02  1.09702906e-03]
 [ 4.02789845e-02 -1.48003658e-02  1.47890297e+00]
 [ 8.18581318e-01  5.87041976e-01 -2.28349551e-01]
 [-8.18581313e-01  5.87041979e-01  1.70834954e+00]]",110.655826192649,hper_a.xyz
20,-11.596628189086914,"[[-2.7676799e-06 -3.9753082e-04 -5.1973900e-04]
 [-1.1089331e-05  3.9871121e-04 -5.1926367e-04]
 [ 1.0019794e-05 -1.5622967e-05  5.1210716e-04]
 [ 3.8372168e-06  1.4442557e-05  5.2689551e-04]]","[[-4.13953081e-02 -1.44159050e-02  1.16927653e-03]
 [ 4.13960308e-02 -1.44327279e-02  1.47885178e+00]
 [ 8.22408867e-01  5.79842280e-01 -2.29483074e-01]
 [-8.22408412e-01  5.79841559e-01  1.70946163e+00]]",111.655826192649,hper_a.xyz
21,-11.594966888427734,"[[ 6.2772632e-04  8.6735308e-05 -3.6070025e-05]
 [-6.2772603e-04  8.6722954e-05  3.6086290e-05]
 [ 4.6007513e-04 -8.6728920e-05 -1.1035696e-03]
 [-4.6007542e-04 -8.6729342e-05  1.1035533e-03]]","[[-4.24609518e-02 -1.40276304e-02  1.21919369e-03]
 [ 4.24609509e-02 -1.40276163e-02  1.47878079e+00]
 [ 8.26237892e-01  5.72617119e-01 -2.30537586e-01]
 [-8.26237891e-01  5.72617123e-01  1.71053760e+00]]",112.655826192649,hper_a.xyz
22,-11.59663200378418,"[[ 0.00218994  0.00029634 -0.00012947]
 [-0.00218994  0.00029626  0.00012956]
 [ 0.00159898 -0.0002963  -0.00382717]
 [-0.00159898 -0.0002963   0.00382707]]","[[-4.36879215e-02 -1.36598888e-02  1.29075317e-03]
 [ 4.36879205e-02 -1.36599041e-02  1.47870927e+00]
 [ 8.29921587e-01  5.65380078e-01 -2.31131470e-01]
 [-8.29921587e-01  5.65380082e-01  1.71113145e+00]]",113.655826192649,hper_a.xyz
23,-11.594237327575684,"[[ 1.3009520e-03  1.7667931e-04 -7.3814350e-05]
 [-1.3006808e-03  1.6973184e-04  8.3111619e-05]
 [ 9.4598369e-04 -1.7311328e-04 -2.2643392e-03]
 [-9.4625488e-04 -1.7329787e-04  2.2550421e-03]]","[[-4.45545581e-02 -1.32182307e-02  1.34219100e-03]
 [ 4.45545120e-02 -1.32177134e-02  1.47865718e+00]
 [ 8.33828963e-01  5.58086698e-01 -2.32225815e-01]
 [-8.33828993e-01  5.58086717e-01  1.71222647e+00]]",114.655826192649,hper_a.xyz
24,-11.5929594039917,"[[ 4.5115946e-04  1.8950504e-04  1.4991888e-04]
 [-4.3891443e-04 -7.3160780e-05  2.0473040e-04]
 [ 3.1643934e-04 -5.5160079e-05 -9.4589422e-04]
 [-3.2868437e-04 -6.1184182e-05  5.9124490e-04]]","[[-4.54836756e-02 -1.27882936e-02  1.39913689e-03]
 [ 4.54836751e-02 -1.27882941e-02  1.47860086e+00]
 [ 8.37666723e-01  5.50773171e-01 -2.33003923e-01]
 [-8.37666722e-01  5.50773174e-01  1.71300392e+00]]",115.655826192649,hper_a.xyz
25,-11.595440864562988,"[[-1.5506966e-03 -2.1719829e-04  7.2669958e-05]
 [ 1.5487709e-03 -1.8173688e-04 -1.2097764e-04]
 [-1.1184363e-03  1.9913122e-04  2.6847967e-03]
 [ 1.1203618e-03  1.9980395e-04 -2.6364890e-03]]","[[-4.61435266e-02 -1.23014130e-02  1.44006668e-03]
 [ 4.61435266e-02 -1.23014129e-02  1.47855993e+00]
 [ 8.41672657e-01  5.43421128e-01 -2.34050544e-01]
 [-8.41672657e-01  5.43421127e-01  1.71405055e+00]]",116.655826192649,hper_a.xyz
26,-11.59704303741455,"[[-0.00259822 -0.00032926  0.00016426]
 [ 0.00259821 -0.00032904 -0.00016456]
 [-0.00187085  0.00032915  0.00443497]
 [ 0.00187086  0.00032915 -0.00443467]]","[[-4.67319134e-02 -1.17661125e-02  1.47708254e-03]
 [ 4.67319157e-02 -1.17661441e-02  1.47852296e+00]
 [ 8.45711053e-01  5.36078449e-01 -2.34981867e-01]
 [-8.45711052e-01  5.36078451e-01  1.71498182e+00]]",117.655826192649,hper_a.xyz
27,-11.593448638916016,"[[-0.00267767 -0.00033255  0.00017197]
 [ 0.00267764 -0.00033219 -0.00017247]
 [-0.00192308  0.00033237  0.00454506]
 [ 0.0019231   0.00033237 -0.00454456]]","[[-4.74968085e-02 -1.12523001e-02  1.52587590e-03]
 [ 4.74968092e-02 -1.12523225e-02  1.47847415e+00]
 [ 8.49604049e-01  5.28737455e-01 -2.35375079e-01]
 [-8.49604049e-01  5.28737457e-01  1.71537505e+00]]",118.655826192649,hper_a.xyz
28,-11.594664573669434,"[[-4.3434696e-04 -5.2775646e-05  2.8315042e-05]
 [ 4.3433669e-04 -5.2642008e-05 -2.8502640e-05]
 [-3.1126800e-04  5.2708237e-05  7.3328050e-04]
 [ 3.1127824e-04  5.2709416e-05 -7.3309295e-04]]","[[-4.82977153e-02 -1.07430216e-02  1.57782757e-03]
 [ 4.82977187e-02 -1.07430486e-02  1.47842221e+00]
 [ 8.53452422e-01  5.21377174e-01 -2.35478566e-01]
 [-8.53452419e-01  5.21377175e-01  1.71547853e+00]]",119.655826192649,hper_a.xyz
29,-11.590948104858398,"[[-1.9059661e-03  4.8065122e-05  5.2175747e-04]
 [ 1.9528447e-03 -5.0811539e-04  2.6724639e-04]
 [-1.4031066e-03  2.3149016e-04  2.8442319e-03]
 [ 1.3562280e-03  2.2856009e-04 -3.6332358e-03]]","[[-4.87012500e-02 -1.01611697e-02  1.60549702e-03]
 [ 4.87014910e-02 -1.01629739e-02  1.47839685e+00]
 [ 8.57568129e-01  5.13970283e-01 -2.36013901e-01]
 [-8.57568108e-01  5.13970268e-01  1.71601147e+00]]",120.655826192649,hper_a.xyz
30,-11.594287872314453,"[[-2.0272055e-04 -2.4349158e-05  1.2470387e-05]
 [ 2.0258337e-04 -2.2851469e-05 -1.4619530e-05]
 [-1.4462028e-04  2.3598504e-05  3.3943990e-04]
 [ 1.4475746e-04  2.3602122e-05 -3.3729075e-04]]","[[-4.93503932e-02 -9.62764392e-03  1.64748285e-03]
 [ 4.93504071e-02 -9.62774567e-03  1.47835265e+00]
 [ 8.61490314e-01  5.06553354e-01 -2.35896893e-01]
 [-8.61490313e-01  5.06553353e-01  1.71589675e+00]]",121.655826192649,hper_a.xyz
31,-11.595658302307129,"[[ 0.0015945   0.00018152 -0.00010765]
 [-0.0015945   0.0001815   0.00010768]
 [ 0.00113695 -0.00018151 -0.00264823]
 [-0.00113695 -0.00018151  0.0026482 ]]","[[-4.98524738e-02 -9.06677132e-03  1.68114842e-03]
 [ 4.98524719e-02 -9.06677580e-03  1.47831886e+00]
 [ 8.65500523e-01  4.99106064e-01 -2.35785076e-01]
 [-8.65500524e-01  4.99106065e-01  1.71578507e+00]]",122.655826192649,hper_a.xyz
32,-11.593408584594727,"[[ 0.00260761  0.00029013 -0.00017763]
 [-0.00260764  0.0002904   0.00017722]
 [ 0.00185739 -0.00029026 -0.00430791]
 [-0.00185736 -0.00029026  0.00430832]]","[[-5.02338890e-02 -8.50719864e-03  1.70700907e-03]
 [ 5.02338898e-02 -8.50721441e-03  1.47829301e+00]
 [ 8.69577133e-01  4.91607104e-01 -2.35641499e-01]
 [-8.69577135e-01  4.91607104e-01  1.71564148e+00]]",123.655826192649,hper_a.xyz
33,-11.595414161682129,"[[-4.7694784e-04 -1.3423526e-04 -9.1735048e-05]
 [ 4.5792924e-04  3.1908621e-05 -1.5530844e-04]
 [-3.2299600e-04  5.1743846e-05  8.9160347e-04]
 [ 3.4201459e-04  5.0582799e-05 -6.4455997e-04]]","[[-5.02054382e-02 -7.91937761e-03  1.70504184e-03]
 [ 5.02054341e-02 -7.91934580e-03  1.47829492e+00]
 [ 8.73908994e-01  4.84018283e-01 -2.36014962e-01]
 [-8.73908994e-01  4.84018282e-01  1.71601501e+00]]",124.655826192649,hper_a.xyz
34,-11.590703964233398,"[[-6.5969862e-04 -7.0445771e-05  4.5087894e-05]
 [ 6.5969606e-04 -7.0424881e-05 -4.5119348e-05]
 [-4.6916201e-04  7.0435424e-05  1.0784836e-03]
 [ 4.6916457e-04  7.0435228e-05 -1.0784522e-03]]","[[-0.05047609 -0.0072483   0.00172353]
 [ 0.05047609 -0.00724832  1.47827649]
 [ 0.87805578  0.47657431 -0.23543715]
 [-0.87805578  0.47657431  1.71543713]]",125.655826192649,hper_a.xyz
35,-11.593880653381348,"[[-4.4532897e-04 -1.2229795e-04 -8.7561501e-05]
 [ 4.2549311e-04  3.1276486e-05 -1.4685288e-04]
 [-2.9979745e-04  4.6479825e-05  8.2522485e-04]
 [ 3.1963334e-04  4.4541637e-05 -5.9081049e-04]]","[[-0.05026772 -0.0066538   0.0017154 ]
 [ 0.0502693  -0.00666239  1.47829669]
 [ 0.88261824  0.46895932 -0.23496347]
 [-0.88261849  0.46895935  1.71495103]]",126.655826192649,hper_a.xyz
36,-11.592286109924316,"[[ 0.00249049  0.00011185 -0.00088309]
 [-0.00261799  0.00042304  0.00041967]
 [ 0.00113691 -0.00026589 -0.0042917 ]
 [-0.0010094  -0.000269    0.00475512]]","[[-0.18294767 -0.03731404  0.02264722]
 [ 0.18277448 -0.03735995  1.45674879]
 [ 0.69655296  0.42976727 -0.37836977]
 [-0.69640237  0.43045156  1.85762458]]",127.655826192649,hper_a.xyz
37,-11.594536781311035,"[[-1.4724256e-03 -2.5397967e-04 -8.1138634e-05]
 [ 1.4433847e-03 -3.7105572e-05 -2.5943725e-04]
 [-1.0379805e-03  1.4751944e-04  2.5090333e-03]
 [ 1.0670215e-03  1.4356578e-04 -2.1684575e-03]]","[[-4.51661536e-02 -2.06576049e-02  1.37335366e-03]
 [ 4.51648963e-02 -2.06494740e-02  1.47861413e+00]
 [ 8.97764177e-01  4.38465231e-01 -2.27950785e-01]
 [-8.97763339e-01  4.38465118e-01  1.70796338e+00]]",128.655826192649,hper_a.xyz
38,-11.591781616210938,"[[-4.17467163e-06 -1.04558104e-07  7.78014510e-07]
 [ 4.26901488e-06 -7.19007232e-07  2.00458899e-07]
 [-3.04743594e-06  4.05355678e-07  6.27544614e-06]
 [ 2.95309269e-06  4.18209652e-07 -7.25391965e-06]]","[[-0.05049865 -0.00801984  0.00172503]
 [ 0.05049866 -0.00801979  1.47827491]
 [ 0.894873    0.44279818 -0.23393682]
 [-0.89487299  0.44279817  1.71393688]]",129.655826192649,hper_a.xyz
39,-11.590354919433594,"[[-3.5287009e-04 -3.3604971e-05  2.5441437e-05]
 [ 3.5287067e-04 -3.3608670e-05 -2.5435458e-05]
 [-2.4877046e-04  3.3606771e-05  5.6378881e-04]
 [ 2.4876988e-04  3.3606866e-05 -5.6379481e-04]]","[[-0.05320856 -0.00976033  0.00191544]
 [ 0.05320857 -0.00976038  1.47808461]
 [ 0.8953438   0.43272033 -0.23674799]
 [-0.89534379  0.43272033  1.71674795]]",130.655826192649,hper_a.xyz
40,-11.59106159210205,"[[ 1.05422025e-03  3.39783612e-04  4.20600700e-04]
 [-1.04069198e-03 -1.45947357e-04  3.83307663e-04]
 [ 8.76582984e-04 -1.03873834e-04 -1.99087965e-03]
 [-8.90111318e-04 -8.99624356e-05  1.18697132e-03]]","[[ 1.29633948e-02  7.58353927e-02 -2.46023469e-04]
 [-1.34496775e-02  7.61404209e-02  1.47951823e+00]
 [ 9.83304932e-01  5.09492209e-01 -1.51507442e-01]
 [-9.83332992e-01  5.10755907e-01  1.63096684e+00]]",131.655826192649,hper_a.xyz
41,-11.591060638427734,"[[ 4.2994707e-04  3.8701433e-05 -2.4012008e-05]
 [-4.2999387e-04  3.8998965e-05  2.3514667e-05]
 [ 3.1440036e-04 -3.8845974e-05 -6.7458523e-04]
 [-3.1435356e-04 -3.8854425e-05  6.7508256e-04]]","[[-4.08355432e-02  4.90919727e-03  1.12757809e-03]
 [ 4.08355318e-02  4.90920938e-03  1.47887243e+00]
 [ 9.19520342e-01  4.30630460e-01 -2.20184256e-01]
 [-9.19520357e-01  4.30630450e-01  1.70018429e+00]]",132.655826192649,hper_a.xyz
42,-11.588823318481445,"[[ 3.3190718e-05  3.1545192e-06 -1.5325832e-06]
 [-3.3110748e-05  2.6871794e-06  2.3267069e-06]
 [ 2.4049272e-05 -2.9280591e-06 -5.2275456e-05]
 [-2.4129244e-05 -2.9136395e-06  5.1481329e-05]]","[[-4.30012816e-02  2.59700897e-03  1.25046390e-03]
 [ 4.30013025e-02  2.59700819e-03  1.47874955e+00]
 [ 9.20525288e-01  4.19874107e-01 -2.22350345e-01]
 [-9.20525277e-01  4.19874094e-01  1.70235034e+00]]",133.655826192649,hper_a.xyz
43,-11.588481903076172,"[[-1.32755190e-03 -1.14061091e-04  7.78276226e-05]
 [ 1.32757134e-03 -1.14167742e-04 -7.76432571e-05]
 [-9.63723054e-04  1.14112634e-04  2.06881925e-03]
 [ 9.63703671e-04  1.14116199e-04 -2.06900341e-03]]","[[-4.32566477e-02  2.35681779e-03  1.26535420e-03]
 [ 4.32566459e-02  2.35683612e-03  1.47873463e+00]
 [ 9.23905650e-01  4.11144896e-01 -2.22319857e-01]
 [-9.23905651e-01  4.11144885e-01  1.70231989e+00]]",134.655826192649,hper_a.xyz
44,-11.588949203491211,"[[-3.7085597e-04 -3.0679559e-05  2.2231026e-05]
 [ 3.7098516e-04 -3.1358806e-05 -2.1035528e-05]
 [-2.6954329e-04  3.1007097e-05  5.7495415e-04]
 [ 2.6941410e-04  3.1031272e-05 -5.7614961e-04]]","[[-4.30859671e-02  2.62567712e-03  1.25534877e-03]
 [ 4.30859474e-02  2.62573254e-03  1.47874457e+00]
 [ 9.27841730e-01  4.02913848e-01 -2.21387270e-01]
 [-9.27841733e-01  4.02913842e-01  1.70138737e+00]]",135.655826192649,hper_a.xyz
45,-11.588180541992188,"[[-6.9876917e-04 -5.7123594e-05  3.9888015e-05]
 [ 6.9866492e-04 -5.6599463e-05 -4.0827828e-05]
 [-5.0823984e-04  5.6871442e-05  1.0798860e-03]
 [ 5.0834409e-04  5.6851615e-05 -1.0789462e-03]]","[[-4.26713060e-02  3.09306197e-03  1.23131744e-03]
 [ 4.26713044e-02  3.09307142e-03  1.47876867e+00]
 [ 9.31993986e-01  3.94840715e-01 -2.20268779e-01]
 [-9.31993988e-01  3.94840708e-01  1.70026880e+00]]",136.655826192649,hper_a.xyz
46,-11.587739944458008,"[[-1.0901866e-04 -8.7220888e-06  6.0386305e-06]
 [ 1.0897907e-04 -8.5314050e-06 -6.3871917e-06]
 [-7.9410973e-05  8.6305608e-06  1.6782040e-04]
 [ 7.9450576e-05  8.6229320e-06 -1.6747184e-04]]","[[-4.21114789e-02  3.66774184e-03  1.19920606e-03]
 [ 4.21114859e-02  3.66773759e-03  1.47880081e+00]
 [ 9.36260159e-01  3.86843127e-01 -2.18951900e-01]
 [-9.36260157e-01  3.86843118e-01  1.69895190e+00]]",137.655826192649,hper_a.xyz
47,-11.585052490234375,"[[-6.0583836e-05 -4.5623647e-06  3.5903904e-06]
 [ 6.0627441e-05 -4.7636927e-06 -3.2149662e-06]
 [-4.4270953e-05  4.6587852e-06  9.2621362e-05]
 [ 4.4227345e-05  4.6672717e-06 -9.2996786e-05]]","[[-4.14816652e-02  4.28313543e-03  1.16356863e-03]
 [ 4.14816608e-02  4.28314073e-03  1.47883643e+00]
 [ 9.40534925e-01  3.78853285e-01 -2.17563581e-01]
 [-9.40534930e-01  3.78853282e-01  1.69756359e+00]]",138.655826192649,hper_a.xyz
48,-11.584829330444336,"[[-6.1983318e-04 -3.2477561e-04 -5.0844700e-04]
 [ 4.9193861e-04  2.4170564e-04 -5.6993542e-04]
 [-3.4270962e-04  5.4051809e-05  1.3868383e-03]
 [ 4.7060419e-04  2.9018147e-05 -3.0845581e-04]]","[[-4.08650545e-02  4.90267892e-03  1.13277496e-03]
 [ 4.08658700e-02  4.89897543e-03  1.47887431e+00]
 [ 9.44727603e-01  3.70838404e-01 -2.16120780e-01]
 [-9.44728471e-01  3.70838567e-01  1.69611371e+00]]",139.655826192649,hper_a.xyz
49,-11.583734512329102,"[[-0.00234597 -0.00016977  0.00012868]
 [ 0.00234638 -0.00017151 -0.0001253 ]
 [-0.00171991  0.0001706   0.00356036]
 [ 0.0017195   0.00017068 -0.00356374]]","[[-3.99944623e-02  5.60328971e-03  1.08153339e-03]
 [ 3.99944479e-02  5.60333559e-03  1.47891839e+00]
 [ 9.49080967e-01  3.62854352e-01 -2.14794404e-01]
 [-9.49080963e-01  3.62854342e-01  1.69479450e+00]]",140.655826192649,hper_a.xyz
