frame,q,P_rad,x_cp,y_cp,E_pot_eV,normal_x,normal_y,normal_z,cos_theta_to_lab_z,theta_to_lab_z_deg
0,0.4100019240306338,1.2894980630800776,0.11381781279209575,0.39388714525869595,-68.11161804199219,-0.34372790247016455,0.5201986940961553,0.7818212377034253,0.7818212377034253,38.57237000739945
1,0.443349698222651,-1.3060902984709577,0.11599160729939341,-0.42790758575914384,-67.81210327148438,-0.3399837553140417,0.5206656730336905,0.7831464122671674,0.7831464122671674,38.45043241489271
2,0.49997051924623237,2.5359692391925037,-0.4110494441547734,0.2846205800278663,-67.91546630859375,-0.34001181096125793,0.514457590157034,0.7872263691827549,0.7872263691827549,38.07293837101197
3,0.4050325525512972,-0.06358222064207279,0.4042141160280114,-0.025735520781843668,-67.85045623779297,-0.33675946636582255,0.508619419625554,0.7924010018877886,0.7924010018877886,37.589541619626615
4,0.360485397790054,-2.97577060263382,-0.35554061896889133,-0.05950285945289611,-67.90495300292969,-0.3367883999133246,0.51342905121468,0.7892808011427974,0.7892808011427974,37.88164804623134
5,0.40474027184977185,0.4629484919009471,0.3621371598927001,0.18075222012986775,-67.91212463378906,-0.3394782821229162,0.5067428435880644,0.7924431755268995,0.7924431755268995,37.58558018039864
6,0.48425454519521133,-2.4885474756606913,-0.3846129789195304,-0.29423684505660713,-67.8619155883789,-0.3467402821247766,0.5110790535733718,0.786491816709225,0.786491816709225,38.14113565054593
7,0.42287485010085424,1.092667768987131,0.19457250287263295,0.3754526334621974,-67.93818664550781,-0.3460664276854336,0.5197849736457687,0.7810644075882027,0.7810644075882027,38.64186487129353
8,0.3246726141166435,-1.6732482388812684,-0.033205169812344434,-0.3229701581494307,-67.93171691894531,-0.3380238988461938,0.5083752050763851,0.7920192514531206,0.7920192514531206,37.6253838942349
9,0.42066472419375617,1.7276086709178067,-0.06569540418325755,0.41550321785782524,-67.8508529663086,-0.3232649480030917,0.5212644249378378,0.7897994509283884,0.7897994509283884,37.833226178306
10,0.5042101426173782,-0.619263030622903,0.4105815666125596,-0.2926613146218904,-67.89469909667969,-0.34851044731897013,0.5246928452181717,0.7766839037126951,0.7766839037126951,39.0420484867806
11,0.4113701275374672,2.5248717252658404,-0.33558724852713306,0.23792137452566192,-67.92005920410156,-0.33709678124182396,0.5067947992827716,0.7934259836281752,0.7934259836281752,37.49316237837334
12,0.4071392731291325,-1.704768441165427,-0.054382287636517555,-0.4034909596453648,-67.82176208496094,-0.33688473371650124,0.5202464916986278,0.7847625526642004,0.7847625526642004,38.301277381701574
13,0.4636451862994231,1.439653340038997,0.06062967544534707,0.45966390029457244,-67.89822387695312,-0.35430481007686154,0.5094740273626233,0.7841583494418128,0.7841583494418128,38.35709725170825
14,0.37190298476601663,-2.8570696819693047,-0.35695087203871145,-0.10439303151396388,-67.887451171875,-0.343707109785704,0.5119252390079182,0.787272489262418,0.787272489262418,38.0686530364721
15,0.433994968563771,-1.0591429433637676,0.21249242566965593,-0.3784159110974251,-67.87580108642578,-0.36252552519853287,0.5197924015533965,0.7735574334636575,0.7735574334636575,39.32557303401271
16,0.3878418439481052,0.8756371002224363,0.24841569750365985,0.2978438133499445,-67.77570343017578,-0.33502734643464954,0.5024175551717188,0.7970779619310964,0.7970779619310964,37.14803270737808
17,0.39653899439384266,3.0095454266578856,-0.39308689463853314,0.05220983947796356,-67.9682388305664,-0.33994867859952765,0.5198381821232119,0.7837111459748863,0.7837111459748863,38.39836833813849
18,0.4455702240349932,-1.8016476603760183,-0.10194929917809428,-0.43375011809069225,-67.93055725097656,-0.34074766229064285,0.5120545940922758,0.7884739205024203,0.7884739205024203,37.95687516461548
19,0.34775909628269913,0.1208633476648565,0.345222163283824,0.04192907135862175,-67.90814208984375,-0.33170337063175054,0.5288804663952543,0.7811903264743324,0.7811903264743324,38.6303098622321
20,0.39414267377378925,2.4600115877486144,-0.30608236539694605,0.248318410277132,-67.87648010253906,-0.35136618875880066,0.5209342700841884,0.7779262739160883,0.7779262739160883,38.92890282308071
21,0.4253335420732182,-2.923271485171283,-0.415237163584787,-0.0921233954574563,-67.81773376464844,-0.34323311535272044,0.5221032491980013,0.7807683559815651,0.7807683559815651,38.669020718787706
22,0.3447742296033389,-1.2422348456844514,0.11125236686640201,-0.3263313963828785,-67.9188461303711,-0.35608237758409006,0.5121053407082872,0.7816351197279398,0.7816351197279398,38.589469821972145
23,0.4487258281583993,-1.3067682033425043,0.11710451507994663,-0.43317594739820425,-67.86634063720703,-0.33888088943386224,0.5199857078055321,0.7840756382228021,0.7840756382228021,38.36473325597498
24,0.33059152727081204,0.3344910808291451,0.31226931975837896,0.108529396206223,-67.85799407958984,-0.3402392540253793,0.5272310861980695,0.7786299710174642,0.7786299710174642,38.86469256648276
25,0.4472730896952366,2.7822927999278972,-0.418711678359891,0.15726966385977428,-67.82134246826172,-0.3539482864700741,0.5246906960931755,0.7742223737003195,0.7742223737003195,39.26541660514686
26,0.37985254669151514,-1.3476067777003449,0.0840770111312821,-0.37043084837424106,-67.847900390625,-0.3481262654294646,0.5199736403108162,0.7800227667831574,0.7800227667831574,38.737340045489745
27,0.3824267247160583,1.2261083513947666,0.12922314601248308,0.35993274137217407,-67.88300323486328,-0.3527457518622028,0.5249065397584426,0.7746247859847939,0.7746247859847939,39.228973245875764
28,0.41669081860757873,2.2035149313261275,-0.2464056508891872,0.33602900696477095,-67.8382797241211,-0.33573367285611383,0.5279775926507072,0.7800785617931748,0.7800785617931748,38.73223099159483
29,0.4413226511295399,2.8996416538183607,-0.42846796767479933,0.10573969489568574,-67.85511016845703,-0.35478178930334325,0.523127999493222,0.7748980436966775,0.7748980436966775,39.20421022099093
30,0.3612612128754068,-2.9595025112789837,-0.35528860649892247,-0.06541918694285198,-67.88986206054688,-0.33816435670712747,0.5293440712975763,0.7781000719926462,0.7781000719926462,38.91305255846802
31,0.44014256622438735,-1.7872180739057006,-0.09451455338466926,-0.4298749560059131,-67.92642211914062,-0.3528539215505076,0.5181634701546114,0.7791025145921168,0.7791025145921168,38.821524223041
32,0.35958740702344605,-0.6981402546493156,0.27545795783282684,-0.23114068606892652,-67.83636474609375,-0.35529331308282336,0.5289005854886363,0.7707339569192528,0.7707339569192528,39.58015663515875
33,0.43901556185976087,0.28964979585060413,0.4207279113542915,0.12539014380124525,-67.88077545166016,-0.3435065274169204,0.532489599484281,0.7736007316846584,0.7736007316846584,39.32165823803212
34,0.3354186597212645,1.5699763615301499,0.0002750316193000833,0.33541854696307094,-67.8298110961914,-0.34486964139378995,0.5281835098016029,0.7759427236713925,0.7759427236713925,39.10941850019935
35,0.43657382057900296,2.6588555395127007,-0.3866855082944272,0.2026598590990035,-67.89060974121094,-0.3333398577801282,0.5288776367903911,0.780495345609527,0.780495345609527,38.69404882241629
36,0.30283176476034496,-1.490651598778104,0.024244395616508006,-0.3018597141538684,-67.89320373535156,-0.3498915264356587,0.522197718490203,0.7777438283471954,0.7777438283471954,38.94553589472775
37,0.48877084868770204,0.23081945398602438,0.4758082797033921,0.11181870815116349,-67.85958862304688,-0.34005673707011314,0.5261372661218473,0.7794491598372896,0.7794491598372896,38.789831370388185
38,0.3625295055692899,1.6888276068518773,-0.04269053721839595,0.3600071672068746,-67.92814636230469,-0.3419387164024353,0.5347060105518874,0.7727660684222232,0.7727660684222232,39.39706666051801
39,0.3695986035741771,-2.3222340437175806,-0.2523212768264314,-0.27006869686185603,-67.99811553955078,-0.3393435533657846,0.5355083333633756,0.773354238164803,0.773354238164803,39.34394051800288
40,0.41643745158535767,-1.1370675037842153,0.17501086605863705,-0.37787742436445304,-67.94561767578125,-0.34156143154644164,0.5288542559192629,0.7769484953817906,0.7769484953817906,39.01797459913906
