,E,F,R,phi,fn,EF
0,-11.438091278076172,"[[ 0.00099007  0.00073049  0.00059245]
 [-0.00111293 -0.00031677  0.00063988]
 [ 0.00093186 -0.00013897 -0.00279084]
 [-0.000809   -0.00027476  0.00155851]]","[[-0.01525642 -0.02247485 -0.00289628]
 [ 0.01535527 -0.01693874  1.47677675]
 [ 0.7370712   0.71604006 -0.20562719]
 [-0.73863326  0.71612111  1.69270615]]",91.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
1,-11.441459655761719,"[[ 2.7092051e-04  1.0306487e-03  1.1105437e-03]
 [-4.6563309e-04 -8.8417559e-04  1.1341781e-03]
 [ 4.1751305e-04  4.2157462e-05 -1.8992110e-03]
 [-2.2280047e-04 -1.8863063e-04 -3.4551084e-04]]","[[-0.01647341 -0.02226051 -0.00288524]
 [ 0.01655078 -0.01670077  1.47673583]
 [ 0.7420153   0.7097225  -0.20634702]
 [-0.74355751  0.7097691   1.69347961]]",92.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
2,-11.442212104797363,"[[ 4.0362618e-04  5.2329706e-04  5.0385221e-04]
 [-4.9203815e-04 -3.5153830e-04  5.2861316e-04]
 [ 4.1570264e-04 -3.4487788e-05 -1.4321562e-03]
 [-3.2729065e-04 -1.3727095e-04  3.9969091e-04]]","[[-0.01774855 -0.02200974 -0.00281488]
 [ 0.01779346 -0.01652106  1.47674811]
 [ 0.74686401  0.70336167 -0.20703265]
 [-0.74837908  0.70336386  1.69411026]]",93.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
3,-11.445805549621582,"[[ 4.8941810e-04  3.7347127e-04  3.1438511e-04]
 [-5.4562965e-04 -1.7939032e-04  3.4310808e-04]
 [ 4.5028958e-04 -6.5266620e-05 -1.3718200e-03]
 [-3.9407806e-04 -1.2881434e-04  7.1432680e-04]]","[[-0.01905072 -0.02179557 -0.00278668]
 [ 0.01907346 -0.01630549  1.47671202]
 [ 0.75161907  0.69694457 -0.20768092]
 [-0.75310907  0.69691113  1.69478799]]",94.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
4,-11.448334693908691,"[[ 0.00096992  0.00091628  0.00083233]
 [-0.0011057  -0.00053256  0.00089489]
 [ 0.0009139  -0.00011267 -0.00294263]
 [-0.00077812 -0.00027105  0.00121541]]","[[-0.02037377 -0.02158388 -0.00276143]
 [ 0.0203756  -0.01608418  1.47666726]
 [ 0.75628761  0.69047014 -0.20837541]
 [-0.75775055  0.69040276  1.69552075]]",95.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
5,-11.449402809143066,"[[ 9.3073485e-04  1.0600928e-03  1.0153580e-03]
 [-1.0824504e-03 -6.9265958e-04  1.0808901e-03]
 [ 8.9606480e-04 -9.2578644e-05 -3.0531236e-03]
 [-7.4434932e-04 -2.7485457e-04  9.5687556e-04]]","[[-0.02168319 -0.02137277 -0.00274197]
 [ 0.02166154 -0.01584765  1.47661286]
 [ 0.76088825  0.68392439 -0.20923366]
 [-0.76232496  0.68382712  1.69643399]]",96.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
6,-11.45236587524414,"[[ 4.9252412e-04  1.1010586e-03  1.1741248e-03]
 [-6.4676790e-04 -8.9351792e-04  1.2169152e-03]
 [ 5.4974656e-04 -5.8635101e-06 -2.3348802e-03]
 [-3.9550275e-04 -2.0167709e-04 -5.6159712e-05]]","[[-0.02303507 -0.02111337 -0.00266038]
 [ 0.02298244 -0.01566292  1.47661399]
 [ 0.76539822  0.67733509 -0.21012999]
 [-0.7667994   0.67719961  1.69726554]]",97.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
7,-11.45296859741211,"[[ 5.5121788e-04  6.4698956e-04  6.3287013e-04]
 [-6.3236168e-04 -4.3748069e-04  6.7571562e-04]
 [ 5.1803619e-04 -5.3458964e-05 -1.8148102e-03]
 [-4.3689238e-04 -1.5604992e-04  5.0622446e-04]]","[[-0.02436389 -0.02082843 -0.00256312]
 [ 0.02428153 -0.01547931  1.47662754]
 [ 0.76985057  0.67068249 -0.21121831]
 [-0.77120843  0.67050746  1.6982552 ]]",98.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
8,-11.455812454223633,"[[ 0.00079357  0.00053392  0.0004466 ]
 [-0.00085257 -0.00024935  0.0005066 ]
 [ 0.00068228 -0.00010621 -0.0020684 ]
 [-0.00062327 -0.00017836  0.00111519]]","[[-0.02573675 -0.02059748 -0.00252205]
 [ 0.02563284 -0.01525165  1.47657652]
 [ 0.77420137  0.66398285 -0.21216395]
 [-0.77552098  0.66377997  1.69921872]]",99.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
9,-11.458498001098633,"[[ 5.7088776e-04  1.2050421e-03  1.3041024e-03]
 [-7.0238713e-04 -9.8320888e-04  1.3587573e-03]
 [ 5.8581302e-04 -1.8242054e-05 -2.5756871e-03]
 [-4.5431365e-04 -2.0359123e-04 -8.7172528e-05]]","[[-0.02710224 -0.0204246  -0.00255561]
 [ 0.02698115 -0.0149537   1.47644576]
 [ 0.77847993  0.6572204  -0.21311573]
 [-0.77976816  0.65700415  1.70034117]]",100.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
10,-11.459402084350586,"[[ 0.0011312   0.00055657  0.00040295]
 [-0.00118199 -0.00017081  0.00049456]
 [ 0.00092894 -0.00016193 -0.00264712]
 [-0.00087816 -0.00022383  0.0017496 ]]","[[-0.02852653 -0.02010992 -0.00241371]
 [ 0.02837441 -0.0147985   1.47648252]
 [ 0.7826673   0.65043198 -0.2141661 ]
 [-0.78390658  0.65017909  1.70121643]]",101.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
