,E,F,R,phi,fn
57,-11.591026306152344,"[[-4.3750950e-04 -8.0375129e-04 -1.8880356e-03]
 [-6.8240603e-05  7.8859832e-04 -1.9023826e-03]
 [ 1.2753578e-04  5.5211058e-05  2.1539829e-03]
 [ 3.7821432e-04 -4.0058090e-05  1.6364354e-03]]","[[-0.03188835  0.01208717  0.00260151]
 [ 0.03240637  0.0104993   1.48120344]
 [ 0.98275712  0.2983084  -0.20006305]
 [-0.98321992  0.29821879  1.67670713]]",148.655826192649,hper_a.xyz
58,-11.590256690979004,"[[ 1.1363007e-03  1.4853170e-04  1.7328723e-04]
 [-1.0726518e-03 -3.0853138e-05  2.6523683e-04]
 [ 7.9986855e-04 -6.4234555e-05 -1.8363873e-03]
 [-8.6351746e-04 -5.3444022e-05  1.3978633e-03]]","[[-0.03059802  0.01267586  0.00228506]
 [ 0.03106329  0.01133951  1.48099939]
 [ 0.98706149  0.29012067 -0.19745092]
 [-0.98744165  0.29001432  1.67462012]]",149.655826192649,hper_a.xyz
59,-11.589502334594727,"[[ 2.07829522e-03  1.79394236e-04  1.04826038e-04]
 [-2.01932387e-03  3.13877208e-05  2.67017109e-04]
 [ 1.52108714e-03 -1.09834684e-04 -3.17535852e-03]
 [-1.58005848e-03 -1.00947283e-04  2.80351541e-03]]","[[-0.02906118  0.01339859  0.00222043]
 [ 0.02952051  0.01210896  1.48106001]
 [ 0.9915093   0.28193317 -0.19482279]
 [-0.99189491  0.28182442  1.67201826]]",150.655826192649,hper_a.xyz
60,-11.588608741760254,"[[-5.7843042e-04 -1.3589545e-04 -2.6536986e-04]
 [ 4.9836055e-04  8.2987106e-05 -3.0541426e-04]
 [-3.6713621e-04  3.3474815e-05  1.0663568e-03]
 [ 4.4720611e-04  1.9433533e-05 -4.9557263e-04]]","[[-0.02736195  0.01419205  0.00238014]
 [ 0.02793131  0.01275306  1.48134619]
 [ 0.9958736   0.27366975 -0.19296895]
 [-0.99627624  0.27356374  1.66970123]]",151.655826192649,hper_a.xyz
61,-11.586071014404297,"[[ 1.4767974e-03  2.2289314e-05 -1.8573448e-04]
 [-1.5068963e-03  1.2054775e-04 -8.1323997e-05]
 [ 1.1553204e-03 -6.8015186e-05 -2.0277929e-03]
 [-1.1252214e-03 -7.4821881e-05  2.2948512e-03]]","[[-0.02563745  0.01479238  0.00201   ]
 [ 0.02608377  0.01364457  1.48110553]
 [ 1.00054188  0.26545449 -0.18936773]
 [-1.00089537  0.26533414  1.66675883]]",152.655826192649,hper_a.xyz
62,-11.589138984680176,"[[ 1.5980448e-03  1.1704357e-03  3.0913504e-03]
 [-7.4770645e-04 -1.0673505e-03  3.1655952e-03]
 [ 4.6213053e-04 -1.2688751e-04 -4.8085549e-03]
 [-1.3124688e-03  2.3802408e-05 -1.4483910e-03]]","[[-2.36325099e-02  1.53987432e-02  1.58328078e-03]
 [ 2.40054253e-02  1.45400998e-02  1.48081615e+00]
 [ 1.00535370e+00  2.57204399e-01 -1.86082279e-01]
 [-1.00558573e+00  2.57059729e-01  1.66419345e+00]]",153.655826192649,hper_a.xyz
63,-11.58488655090332,"[[ 1.31358486e-03  9.14900680e-04  2.50755483e-03]
 [-6.27410773e-04 -8.33497383e-04  2.56270543e-03]
 [ 3.94028844e-04 -1.00806465e-04 -3.91835067e-03]
 [-1.08020299e-03  1.94031327e-05 -1.15190982e-03]]","[[-0.02122523  0.01621698  0.00168141]
 [ 0.02166291  0.01526924  1.48105956]
 [ 1.01043639  0.24895041 -0.18273768]
 [-1.0106917   0.24880511  1.66051957]]",154.655826192649,hper_a.xyz
64,-11.586203575134277,"[[-6.2271004e-04 -6.6536455e-04 -1.9566591e-03]
 [ 9.6594988e-05  6.3916482e-04 -1.9736553e-03]
 [-3.7241505e-06  5.8963938e-05  2.4680875e-03]
 [ 5.2983925e-04 -3.2764226e-05  1.4622271e-03]]","[[-0.01832132  0.01715488  0.00208698]
 [ 0.0188251   0.01594893  1.48162025]
 [ 1.01592682  0.24069589 -0.17918942]
 [-1.01636076  0.24057173  1.65607875]]",155.655826192649,hper_a.xyz
65,-11.585497856140137,"[[ 6.0357992e-04 -6.6202448e-04 -2.2154632e-03]
 [-1.1770008e-03  7.3805102e-04 -2.1774312e-03]
 [ 9.9533668e-04  1.2212365e-05  9.1884332e-04]
 [-4.2191581e-04 -8.8238914e-05  3.4740514e-03]]","[[-0.01517473  0.01785057  0.00171413]
 [ 0.01565992  0.01687104  1.48139257]
 [ 1.02190817  0.23246085 -0.17407673]
 [-1.02219056  0.23230482  1.65155607]]",156.655826192649,hper_a.xyz
66,-11.585103988647461,"[[ 2.0133557e-03  3.8638501e-04  1.0000505e-03]
 [-1.7446111e-03 -2.4271199e-04  1.0569872e-03]
 [ 1.3474665e-03 -9.4450079e-05 -3.6850604e-03]
 [-1.6162110e-03 -4.9222959e-05  1.6280229e-03]]","[[-1.10930061e-02  1.86538283e-02  1.46025497e-03]
 [ 1.14610460e-02  1.78577843e-02  1.48128818e+00]
 [ 1.02894450e+00  2.24293218e-01 -1.67463906e-01]
 [-1.02922365e+00  2.24116682e-01  1.64540267e+00]]",157.655826192649,hper_a.xyz
67,-11.584609985351562,"[[ 2.0001533e-03 -1.0850343e-04 -6.5312732e-04]
 [-2.1479104e-03  2.6230887e-04 -6.1837997e-04]
 [ 1.7379530e-03 -6.2922838e-05 -2.2864840e-03]
 [-1.5901960e-03 -9.0882597e-05  3.5579912e-03]]","[[-0.00588318  0.0196698   0.00166106]
 [ 0.0064309   0.0187403   1.48160954]
 [ 1.0370321   0.21615357 -0.16027345]
 [-1.03724253  0.21595789  1.63766062]]",158.655826192649,hper_a.xyz
68,-11.584921836853027,"[[ 1.1503787e-03  4.9306516e-04  1.6508573e-03]
 [-7.6582807e-04 -4.2737694e-04  1.6488668e-03]
 [ 5.8128947e-04 -6.7272165e-05 -2.9841063e-03]
 [-9.6584007e-04  1.5839784e-06 -3.1561768e-04]]","[[ 8.08636709e-04  2.05302787e-02  1.08412298e-03]
 [-4.71737619e-04  1.99951664e-02  1.48108347e+00]
 [ 1.04697996e+00  2.08111702e-01 -1.50044060e-01]
 [-1.04709624e+00  2.07869548e-01  1.62866838e+00]]",159.655826192649,hper_a.xyz
69,-11.584349632263184,"[[ 1.2032498e-03 -2.8868864e-04 -1.2366403e-03]
 [-1.4514652e-03  3.7877323e-04 -1.2832229e-03]
 [ 1.2414809e-03 -1.9468362e-05 -5.7888101e-04]
 [-9.9326542e-04 -7.0616239e-05  3.0987442e-03]]","[[ 0.01333744  0.02220316  0.00179797]
 [-0.01282606  0.02141663  1.48156649]
 [ 1.06344477  0.2005567  -0.13223767]
 [-1.06357464  0.20027294  1.60978034]]",160.655826192649,hper_a.xyz
70,-11.58477783203125,"[[-8.0477772e-04  5.9586100e-04  2.4582790e-03]
 [ 1.1910148e-03 -6.6093163e-04  2.5432620e-03]
 [-1.0708766e-03 -1.6229125e-05 -1.1385260e-03]
 [ 6.8463956e-04  8.1299753e-05 -3.8630150e-03]]","[[ 0.03180939  0.02395216  0.00193408]
 [-0.03142824  0.02351528  1.48058239]
 [ 1.0865011   0.19338357 -0.10492731]
 [-1.08649611  0.19297765  1.58361267]]",161.655826192649,hper_a.xyz
71,-11.582060813903809,"[[ 3.9283943e-04 -3.6007192e-04 -1.5334669e-03]
 [-4.6888879e-04  3.8733822e-04 -1.6171813e-03]
 [ 4.5456720e-04  1.5668711e-05  1.0043831e-03]
 [-3.7851784e-04 -4.2935008e-05  2.1462650e-03]]","[[ 0.07221274  0.0275539   0.0053255 ]
 [-0.07134526  0.02702563  1.47834648]
 [ 1.13255452  0.18793613 -0.04421039]
 [-1.13196623  0.18723481  1.52213163]]",162.655826192649,hper_a.xyz
72,-11.585540771484375,"[[ 2.3074764e-04  6.9637317e-06  3.0425523e-05]
 [-2.3003538e-04  6.0188077e-06 -2.6578011e-05]
 [ 2.2620949e-04 -6.4961609e-06 -2.9872273e-04]
 [-2.2692177e-04 -6.4863780e-06  2.9487521e-04]]","[[ 0.0912825   0.02912025  0.00701407]
 [-0.09042235  0.02862311  1.47581736]
 [ 1.15394767  0.18014964 -0.01381354]
 [-1.1531405   0.17984944  1.49199392]]",163.655826192649,hper_a.xyz
73,-11.583575248718262,"[[-6.5007720e-05  3.5829071e-04  1.7141469e-03]
 [ 3.1176573e-04 -3.6909859e-04  1.7341329e-03]
 [-2.9457678e-04 -2.3806637e-05 -1.4680135e-03]
 [ 4.7818772e-05  3.4614495e-05 -1.9802663e-03]]","[[ 0.03989903  0.02432627  0.00275873]
 [-0.03933036  0.02389355  1.48063644]
 [ 1.09979625  0.16700972 -0.09083761]
 [-1.09967899  0.16508884  1.57133164]]",164.655826192649,hper_a.xyz
74,-11.585911750793457,"[[ 1.6233799e-03  4.1266758e-04  2.1207037e-03]
 [-1.6841993e-03 -3.3050816e-04  1.6436185e-03]
 [ 1.6975335e-03 -7.1107221e-05 -3.9751227e-03]
 [-1.6367140e-03 -1.1052179e-05  2.1080062e-04]]","[[ 0.10587594  0.03034655  0.00857533]
 [-0.10546466  0.03058314  1.47340812]
 [ 1.17114535  0.16337389  0.0109767 ]
 [-1.17079016  0.16305668  1.46763773]]",165.655826192649,hper_a.xyz
75,-11.579819679260254,"[[ 1.1605739e-04  4.0590230e-04  2.2188257e-03]
 [ 5.2809465e-04 -4.1542755e-04  2.2119982e-03]
 [-4.9076136e-04 -2.8710247e-05 -1.9224316e-03]
 [-1.5339065e-04  3.8235488e-05 -2.5083923e-03]]","[[-1.20280078e-02  2.24531782e-02  1.23036148e-03]
 [ 1.24050109e-02  2.24094387e-02  1.48102867e+00]
 [ 1.04112400e+00  1.46438482e-01 -1.66099978e-01]
 [-1.04138126e+00  1.45498037e-01  1.64499404e+00]]",166.655826192649,hper_a.xyz
76,-11.583074569702148,"[[ 5.6962494e-05  7.9731626e-04  4.6988372e-03]
 [ 4.7289676e-04 -8.0728735e-04  4.7291527e-03]
 [-4.6152138e-04 -6.0886297e-05 -4.4341767e-03]
 [-6.8337875e-05  7.0857423e-05 -4.9938131e-03]]","[[ 0.05422892  0.02658412  0.00273005]
 [-0.05395381  0.02642811  1.47877086]
 [ 1.11928798  0.14094865 -0.06848016]
 [-1.11912813  0.1407017   1.54838522]]",167.655826192649,hper_a.xyz
77,-11.581332206726074,"[[-1.5402716e-03 -5.2499806e-04 -3.0275539e-03]
 [-9.2380599e-04  5.1890028e-04 -3.1822831e-03]
 [ 1.1014452e-03  4.6170586e-05  3.5762163e-03]
 [ 1.3626324e-03 -4.0072795e-05  2.6336208e-03]]","[[-0.18070905  0.01402911  0.02338599]
 [ 0.18130965  0.01294713  1.45842651]
 [ 0.80818949  0.1182986  -0.38122307]
 [-0.80941972  0.11886821  1.85809761]]",168.655826192649,hper_a.xyz
78,-11.5811767578125,"[[ 9.4765623e-04  1.9528130e-04  1.1399622e-03]
 [-1.1823919e-04 -1.7791198e-04  1.3449622e-03]
 [-1.2711527e-04 -2.4169289e-05 -2.0562902e-03]
 [-7.0230180e-04  6.7999640e-06 -4.2863429e-04]]","[[-0.13976487  0.01712451  0.01393034]
 [ 0.14001716  0.01634947  1.46724428]
 [ 0.87178484  0.11240066 -0.3327548 ]
 [-0.87251459  0.11279317  1.81072502]]",169.655826192649,hper_a.xyz
79,-11.57946491241455,"[[ 1.1169772e-03  4.6702911e-04  3.4631346e-03]
 [ 8.8846497e-04 -4.6697902e-04  3.4968406e-03]
 [-9.4045547e-04 -3.9089169e-05 -3.6432217e-03]
 [-1.0649867e-03  3.9039081e-05 -3.3167535e-03]]","[[-0.10911651  0.01948635  0.00856393]
 [ 0.10926224  0.01888338  1.4723639 ]
 [ 0.91709743  0.10566629 -0.29468337]
 [-0.91758033  0.10593788  1.77322398]]",170.655826192649,hper_a.xyz
80,-11.57995319366455,"[[-1.1530981e-03  1.0988477e-04  1.2812464e-03]
 [ 1.7280370e-03 -1.5409231e-04  9.2449738e-04]
 [-1.2138104e-03  9.3499166e-06  1.0279265e-03]
 [ 6.3887145e-04  3.4857625e-05 -3.2336703e-03]]","[[-0.09082352  0.02179737  0.00512547]
 [ 0.09087837  0.01995559  1.47392806]
 [ 0.94315006  0.09874874 -0.27322336]
 [-0.94403183  0.09773586  1.74854062]]",171.655826192649,hper_a.xyz
81,-11.580080032348633,"[[-5.8060820e-04  2.3315828e-04  2.5049318e-03]
 [ 1.7581539e-03 -2.6459389e-04  2.2486504e-03]
 [-1.3675452e-03 -5.4570887e-06 -6.5786910e-04]
 [ 1.8999950e-04  3.6892718e-05 -4.0957131e-03]]","[[-0.08039562  0.02230165  0.00518001]
 [ 0.08070694  0.02177514  1.47638553]
 [ 0.95810133  0.09006741 -0.25832112]
 [-0.95859237  0.09022514  1.73652488]]",172.655826192649,hper_a.xyz
82,-11.579791069030762,"[[ 1.2048453e-03  1.9941718e-04  2.0428207e-03]
 [-1.9743238e-04 -1.8297471e-04  2.1824546e-03]
 [-3.5471556e-05 -2.4097310e-05 -3.1281258e-03]
 [-9.7194134e-04  7.6548413e-06 -1.0971496e-03]]","[[-0.07305678  0.02287641  0.00469564]
 [ 0.07350571  0.02319289  1.47742078]
 [ 0.96866932  0.08265935 -0.24775964]
 [-0.96902129  0.08110565  1.72698942]]",173.655826192649,hper_a.xyz
83,-11.579566955566406,"[[ 1.3744131e-03  3.1455976e-04  4.0761302e-03]
 [ 5.2958046e-04 -3.0973926e-04  4.1539134e-03]
 [-6.7168195e-04 -2.8940491e-05 -4.7179614e-03]
 [-1.2323117e-03  2.4119978e-05 -3.5120822e-03]]","[[-0.06788479  0.02411608  0.0037518 ]
 [ 0.06810767  0.02370135  1.47749054]
 [ 0.97620173  0.0734348  -0.24109911]
 [-0.97655637  0.07354318  1.71975856]]",174.655826192649,hper_a.xyz
84,-11.579771041870117,"[[ 1.7859187e-03  1.9769635e-04  3.0026857e-03]
 [-3.8714640e-04 -1.8350579e-04  3.1907568e-03]
 [ 4.9174614e-05 -2.3247030e-05 -4.6609491e-03]
 [-1.4479469e-03  9.0564572e-06 -1.5324932e-03]]","[[-0.06377858  0.02488591  0.00313156]
 [ 0.06389499  0.02453024  1.47761429]
 [ 0.98223872  0.06497121 -0.23507406]
 [-0.9824572   0.06506313  1.71426831]]",175.655826192649,hper_a.xyz
85,-11.581045150756836,"[[-1.0095328e-03  1.1516228e-04  2.7580045e-03]
 [ 2.1696952e-03 -1.3470012e-04  2.4982947e-03]
 [-1.6967125e-03 -1.0796934e-06 -3.3567616e-04]
 [ 5.3655013e-04  2.0617543e-05 -4.9206228e-03]]","[[-0.06012306  0.02564347  0.00306653]
 [ 0.06034823  0.02528565  1.47815519]
 [ 0.9872031   0.05645554 -0.23072712]
 [-0.9875134   0.05653862  1.7094779 ]]",176.655826192649,hper_a.xyz
86,-11.58038330078125,"[[ 7.4017217e-04 -4.3500542e-05 -1.5242049e-03]
 [-1.3638062e-03  5.2692034e-05 -1.3601983e-03]
 [ 1.0583325e-03 -3.7911101e-07 -7.3039810e-05]
 [-4.3469848e-04 -8.8123807e-06  2.9574430e-03]]","[[-0.05728664  0.02635648  0.00333175]
 [ 0.05771488  0.02599042  1.47885691]
 [ 0.99100697  0.04789075 -0.22714105]
 [-0.99152201  0.04796819  1.70495394]]",177.655826192649,hper_a.xyz
87,-11.580452919006348,"[[ 1.1734683e-03  3.5852552e-06 -2.3801025e-05]
 [-1.1441614e-03  1.6401367e-06  1.4922797e-04]
 [ 8.0702454e-04 -2.5857732e-06 -1.7227075e-03]
 [-8.3633128e-04 -2.6396187e-06  1.5972806e-03]]","[[-0.05494597  0.02701197  0.00284198]
 [ 0.05524109  0.02669279  1.4787345 ]
 [ 0.99438828  0.03929409 -0.2235376 ]
 [-0.9947591   0.03936239  1.70198328]]",178.655826192649,hper_a.xyz
88,-11.580524444580078,"[[ 1.6857628e-03  1.6945527e-05  3.5018488e-03]
 [-1.7838486e-04 -1.7466495e-05  3.6354393e-03]
 [-9.3276423e-05 -1.1264569e-06 -4.8973439e-03]
 [-1.4141015e-03  1.6474243e-06 -2.2399442e-03]]","[[-0.05283411  0.02766447  0.0022762 ]
 [ 0.05296124  0.02737605  1.47849003]
 [ 0.99740586  0.03068395 -0.2201824 ]
 [-0.99759301  0.03074569  1.69945463]]",179.655826192649,hper_a.xyz
89,-11.580693244934082,"[[ 6.6752598e-04 -4.2528452e-05  4.5371861e-03]
 [ 1.2163422e-03  4.1204923e-05  4.4993092e-03]
 [-1.1429854e-03  4.2291044e-06 -4.1222037e-03]
 [-7.4088271e-04 -2.9055768e-06 -4.9142917e-03]]","[[-0.05092622  0.02830039  0.00206648]
 [ 0.05101679  0.02802347  1.47855134]
 [ 0.99987258  0.0220461  -0.21766906]
 [-1.00002998  0.02210446  1.69710704]]",180.655826192649,hper_a.xyz
90,-11.581352233886719,"[[ 1.1874120e-03 -3.7182082e-05  1.4051397e-03]
 [-5.8282219e-04  3.1699012e-05  1.5235890e-03]
 [ 3.3150459e-04  5.7729981e-06 -2.7236207e-03]
 [-9.3609438e-04 -2.8992650e-07 -2.0510786e-04]]","[[-0.04926453  0.02891198  0.00238118]
 [ 0.04953419  0.02866499  1.47907978]
 [ 1.00178962  0.01339403 -0.21566769]
 [-1.00211266  0.01344758  1.69427333]]",181.655826192649,hper_a.xyz
91,-11.581528663635254,"[[-4.6029419e-04 -1.2149760e-04  3.4364990e-03]
 [ 1.8294776e-03  1.3044670e-04  3.2884921e-03]
 [-1.5144591e-03  6.2152512e-06 -1.7287583e-03]
 [ 1.4527570e-04 -1.5164346e-05 -4.9962332e-03]]","[[-0.04770836  0.02953681  0.00180603]
 [ 0.04778564  0.02927623  1.47872202]
 [ 1.00375401  0.00473326 -0.21339767]
 [-1.00388406  0.00478741  1.69294638]]",182.655826192649,hper_a.xyz
92,-11.584619522094727,"[[ 1.9209654e-03 -8.7664775e-05  1.3930158e-03]
 [-1.3170679e-03  6.7241504e-05  1.5970222e-03]
 [ 8.6971273e-04  1.6967386e-05 -3.7977253e-03]
 [-1.4736103e-03  3.4558857e-06  8.0768729e-04]]","[[-0.04641907  0.03012013  0.00205585]
 [ 0.04663066  0.02990076  1.47912785]
 [ 1.00510197 -0.00393988 -0.21158958]
 [-1.00536014 -0.00389013  1.69049126]]",183.655826192649,hper_a.xyz
93,-11.584675788879395,"[[ 1.8885728e-03  7.8814839e-05 -1.5979434e-03]
 [-2.4659310e-03 -1.1265593e-04 -1.3309771e-03]
 [ 1.8776207e-03  8.9862724e-06 -1.6379229e-03]
 [-1.3002626e-03  2.4854817e-05  4.5668432e-03]]","[[-0.04512496  0.03069058  0.00227168]
 [ 0.04544815  0.03052613  1.47949762]
 [ 1.00630924 -0.01261469 -0.21012353]
 [-1.00668422 -0.01257056  1.68845001]]",184.655826192649,hper_a.xyz
94,-11.584561347961426,"[[ 8.0498535e-04 -2.5415374e-04  3.1510855e-03]
 [ 4.3969241e-04  2.5001165e-04  3.1729110e-03]
 [-4.9653376e-04  2.3477349e-05 -3.4147431e-03]
 [-7.4814400e-04 -1.9335263e-05 -2.9092534e-03]]","[[-0.0438903   0.0312819   0.00205335]
 [ 0.04415645  0.0311196   1.47943203]
 [ 1.00747612 -0.021292   -0.20857805]
 [-1.00779092 -0.021248    1.68719466]]",185.655826192649,hper_a.xyz
95,-11.584094047546387,"[[ 1.9626585e-03 -2.5305513e-04  2.4326986e-03]
 [-9.8089513e-04  2.1948504e-04  2.6040447e-03]
 [ 5.8151269e-04  3.6864552e-05 -4.6064989e-03]
 [-1.5632760e-03 -3.2944567e-06 -4.3024469e-04]]","[[-0.04287891  0.03186593  0.00188189]
 [ 0.04310105  0.03170258  1.47938228]
 [ 1.00834725 -0.02997736 -0.20692404]
 [-1.00861537 -0.02993269  1.68576688]]",186.655826192649,hper_a.xyz
96,-11.584797859191895,"[[ 2.3151089e-03 -1.4711636e-04  9.9106273e-04]
 [-1.8832798e-03  9.2832939e-05  1.2295621e-03]
 [ 1.3216318e-03  3.7409576e-05 -4.0917541e-03]
 [-1.7534610e-03  1.6873833e-05  1.8711290e-03]]","[[-0.04179981  0.03240632  0.00211793]
 [ 0.04213506  0.03232347  1.47973592]
 [ 1.00900941 -0.03865612 -0.20585097]
 [-1.0093877  -0.03861761  1.68410862]]",187.655826192649,hper_a.xyz
97,-11.585066795349121,"[[ 2.0064763e-03 -2.0097109e-04  1.3453054e-03]
 [-1.4554164e-03  1.5027370e-04  1.5373880e-03]
 [ 9.9454774e-04  4.0180781e-05 -3.8988830e-03]
 [-1.5456077e-03  1.0516613e-05  1.0161898e-03]]","[[-0.04084989  0.03298655  0.00191646]
 [ 0.04113213  0.03289336  1.47964409]
 [ 1.00960314 -0.04733836 -0.20447467]
 [-1.00991771 -0.04729759  1.68302696]]",188.655826192649,hper_a.xyz
98,-11.586209297180176,"[[ 6.0256332e-04 -5.6242011e-04  4.1774474e-03]
 [ 9.6394238e-04  5.6721782e-04  4.1580372e-03]
 [-9.2062296e-04  4.4623728e-05 -3.9070346e-03]
 [-6.4588274e-04 -4.9421451e-05 -4.4284496e-03]]","[[-3.99349111e-02  3.36058851e-02  1.41908843e-03]
 [ 4.00453750e-02  3.34128133e-02  1.47925640e+00]
 [ 1.01012208e+00 -5.60187290e-02 -2.03150430e-01]
 [-1.01027185e+00 -5.59688738e-02  1.68259256e+00]]",189.655826192649,hper_a.xyz
99,-11.584321022033691,"[[ 1.4977166e-03 -4.6939755e-04  2.9795608e-03]
 [-3.7260298e-04  4.3572337e-04  3.0788763e-03]
 [ 1.2096579e-04  5.4262851e-05 -4.3520704e-03]
 [-1.2460795e-03 -2.0588674e-05 -1.7063669e-03]]","[[-0.03908732  0.03410082  0.00183073]
 [ 0.0393671   0.03405089  1.47974984]
 [ 1.01023784 -0.06469388 -0.2022704 ]
 [-1.01055337 -0.06465466  1.68080993]]",190.655826192649,hper_a.xyz
100,-11.586933135986328,"[[ 1.0929436e-03 -7.2584779e-04  4.3968791e-03]
 [ 5.2438490e-04  7.1392767e-04  4.4265012e-03]
 [-6.0457812e-04  6.5076310e-05 -4.8102136e-03]
 [-1.0127504e-03 -5.3156193e-05 -4.0131668e-03]]","[[-3.82537042e-02  3.47053128e-02  1.46440942e-03]
 [ 3.84120984e-02  3.45712439e-02  1.47947738e+00]
 [ 1.01044151e+00 -7.33652827e-02 -2.01168351e-01]
 [-1.01064042e+00 -7.33179600e-02  1.68034970e+00]]",191.655826192649,hper_a.xyz
101,-11.587162017822266,"[[ 2.0404544e-03 -2.8476503e-04  1.3007418e-03]
 [-1.5339075e-03  2.0830709e-04  1.4827964e-03]
 [ 1.0694930e-03  5.8410376e-05 -3.9322493e-03]
 [-1.5760399e-03  1.8047591e-05  1.1487112e-03]]","[[-0.03749941  0.03519737  0.00177563]
 [ 0.03778448  0.03519728  1.47985963]
 [ 1.01031332 -0.08203233 -0.20032983]
 [-1.01063447 -0.0819943   1.67881887]]",192.655826192649,hper_a.xyz
102,-11.586128234863281,"[[ 1.4172368e-03 -6.3498836e-04  3.1880864e-03]
 [-2.6352456e-04  5.9647643e-04  3.2717043e-03]
 [ 3.9672232e-05  6.9004353e-05 -4.4190581e-03]
 [-1.1933844e-03 -3.0492387e-05 -2.0407324e-03]]","[[-0.03664318  0.03574024  0.00170694]
 [ 0.03691638  0.03576832  1.47987777]
 [ 1.01025933 -0.09067969 -0.19957416]
 [-1.01056119 -0.09065425  1.67814277]]",193.655826192649,hper_a.xyz
103,-11.587642669677734,"[[ 7.3472032e-04 -8.6616573e-04  4.2413818e-03]
 [ 7.5874722e-04  8.6618948e-04  4.2403545e-03]
 [-7.6100795e-04  6.9322639e-05 -4.2188931e-03]
 [-7.3245959e-04 -6.9346395e-05 -4.2628432e-03]]","[[-3.59970955e-02  3.63685530e-02  1.29329472e-03]
 [ 3.61336331e-02  3.62446869e-02  1.47953453e+00]
 [ 1.01000050e+00 -9.93408002e-02 -1.98639054e-01]
 [-1.01017772e+00 -9.92896978e-02  1.67793799e+00]]",194.655826192649,hper_a.xyz
104,-11.587733268737793,"[[ 1.2946418e-03  1.0485184e-04 -7.2331523e-04]
 [-1.5178976e-03 -1.8008791e-04 -5.8838440e-04]
 [ 1.1632195e-03  2.6478203e-05 -1.3522006e-03]
 [-9.3996362e-04  4.8757865e-05  2.6639001e-03]]","[[-0.03526135  0.0367646   0.00195591]
 [ 0.03564074  0.03695211  1.48025658]
 [ 1.00945732 -0.10797797 -0.19832751]
 [-1.00987094 -0.10794927  1.67624091]]",195.655826192649,hper_a.xyz
105,-11.587890625,"[[ 1.5488466e-03  3.6187496e-04 -1.8843344e-03]
 [-2.1560674e-03 -4.6830598e-04 -1.7097914e-03]
 [ 1.6958655e-03  2.0916867e-05 -8.5497752e-04]
 [-1.0886448e-03  8.5514162e-05  4.4491030e-03]]","[[-0.03456745  0.03725168  0.00213203]
 [ 0.03501043  0.03756244  1.48049559]
 [ 1.0089025  -0.11660647 -0.19786569]
 [-1.00938652 -0.11658575  1.67536552]]",196.655826192649,hper_a.xyz
106,-11.588062286376953,"[[ 8.9710573e-04 -1.1361601e-03  4.6232790e-03]
 [ 6.6093070e-04  1.1294649e-03  4.6341745e-03]
 [-6.9970189e-04  9.1081041e-05 -4.7892169e-03]
 [-8.5833453e-04 -8.4385967e-05 -4.4682370e-03]]","[[-3.39965690e-02  3.79536055e-02  1.39349087e-03]
 [ 3.41976450e-02  3.79524179e-02  1.47982156e+00]
 [ 1.00841344e+00 -1.25236135e-01 -1.96726269e-01]
 [-1.00865511e+00 -1.25188946e-01  1.67563772e+00]]",197.655826192649,hper_a.xyz
107,-11.592915534973145,"[[-4.0805672e-04  4.3912107e-05  5.5612792e-04]
 [ 5.6943181e-04  3.2910536e-04  4.2053979e-04]
 [-4.5942370e-04  3.4197958e-05  1.8347443e-04]
 [ 2.9804857e-04 -4.0721541e-04 -1.1601421e-03]]","[[ 0.21648753 -0.19626215  1.57728782]
 [ 0.27120848  0.28161617  2.97694418]
 [ 1.26566075 -0.37557163  1.43734277]
 [-0.76308927  0.13351351  3.22351001]]",198.655826192649,hper_a.xyz
108,-11.590476989746094,"[[ 1.1293526e-03 -1.2072382e-04  2.6228622e-04]
 [-1.0253760e-03  4.8205045e-05  3.5814158e-04]
 [ 7.5543765e-04  4.2725242e-05 -1.8525255e-03]
 [-8.5941423e-04  2.9793531e-05  1.2320977e-03]]","[[-0.032727    0.03890566  0.00178727]
 [ 0.03306842  0.03917562  1.48032401]
 [ 1.00673958 -0.14243625 -0.19601394]
 [-1.00712749 -0.14240576  1.67402897]]",199.655826192649,hper_a.xyz
109,-11.590867042541504,"[[-2.4706454e-04  9.0642134e-04 -3.2378002e-03]
 [-7.8468613e-04 -9.2937279e-04 -3.2135940e-03]
 [ 7.3535019e-04 -5.6864843e-05  2.8239493e-03]
 [ 2.9640048e-04  7.9816295e-05  3.6274449e-03]]","[[-0.03204328  0.03928966  0.00226348]
 [ 0.03254183  0.03987184  1.48085349]
 [ 1.00570215 -0.15100661 -0.19616209]
 [-1.00624805 -0.15099699  1.67316998]]",200.655826192649,hper_a.xyz
110,-11.589372634887695,"[[ 1.9237569e-03 -1.3579492e-04  1.3719921e-04]
 [-1.8494746e-03 -4.7632252e-06  2.9939527e-04]
 [ 1.3820403e-03  7.5239972e-05 -2.9278668e-03]
 [-1.4563226e-03  6.5318178e-05  2.4912723e-03]]","[[-0.03160588  0.03993152  0.00183512]
 [ 0.0319678   0.04031017  1.48046903]
 [ 1.00469738 -0.15959234 -0.19505756]
 [-1.00510964 -0.15956511  1.67287795]]",201.655826192649,hper_a.xyz
