,E,F,R,phi,fn,EF
0,-12.062914848327637,"[[ 5.2588561e-04  5.9402984e-04  5.5486424e-04]
 [-6.1112974e-04 -3.8141897e-04  5.7140226e-04]
 [ 4.8241104e-04 -4.7458732e-05 -1.6984491e-03]
 [-3.9716688e-04 -1.6515212e-04  5.7218259e-04]]","[[-0.01653827 -0.01341298  0.00744841]
 [ 0.01619333 -0.02648081  1.48702871]
 [ 0.7386473   0.71648471 -0.21491409]
 [-0.7351067   0.71612503  1.6783028 ]]",91.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
1,-12.061774253845215,"[[-1.07617583e-04  1.02146505e-03  1.21540716e-03]
 [-1.00244404e-04 -1.03404757e-03  1.19761680e-03]
 [ 4.98925947e-05  1.32890011e-04 -1.13272120e-03]
 [ 1.57969393e-04 -1.20307501e-04 -1.28030276e-03]]","[[-0.01775114 -0.01338893  0.00725603]
 [ 0.01749244 -0.02606774  1.48678201]
 [ 0.74349919  0.71007494 -0.2154521 ]
 [-0.74005601  0.70986038  1.67921664]]",92.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
2,-12.063519477844238,"[[-0.00125191  0.00018659  0.0005318 ]
 [ 0.00113735 -0.00063519  0.00046407]
 [-0.00092866  0.00027954  0.00193892]
 [ 0.00104322  0.00016906 -0.00293479]]","[[-0.01891727 -0.0132517   0.00717591]
 [ 0.01872965 -0.02573681  1.48664434]
 [ 0.7483088   0.70359458 -0.21642307]
 [-0.74494752  0.7034944   1.68034502]]",93.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
3,-12.060540199279785,"[[-5.1234034e-04  2.3483129e-03  2.8885163e-03]
 [ 6.3513035e-05 -2.4808066e-03  2.8330267e-03]
 [-1.2366622e-04  3.4273873e-04 -2.1348477e-03]
 [ 5.7249353e-04 -2.1024498e-04 -3.5866953e-03]]","[[-0.02027228 -0.01320492  0.00703395]
 [ 0.02016241 -0.02538247  1.48643138]
 [ 0.7529481   0.69711791 -0.21673529]
 [-0.74965983  0.69714087  1.68094281]]",94.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
4,-12.05695629119873,"[[ 2.8802073e-04  1.4016537e-03  1.5856632e-03]
 [-5.0688995e-04 -1.2747163e-03  1.5869783e-03]
 [ 3.6302890e-04  8.0650301e-05 -2.2925097e-03]
 [-1.4415965e-04 -2.0758768e-04 -8.8013173e-04]]","[[-0.02154792 -0.01304281  0.00701028]
 [ 0.02149266 -0.02509939  1.48633517]
 [ 0.75755582  0.6905587  -0.2175854 ]
 [-0.7543492   0.69067759  1.68186953]]",95.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
5,-12.0567045211792,"[[ 4.3217166e-04 -8.9422212e-04 -1.1705618e-03]
 [-2.6690407e-04  1.0292397e-03 -1.1333061e-03]
 [ 2.4178500e-04 -1.6995711e-04  4.0514302e-04]
 [-4.0705260e-04  3.4939490e-05  1.8987249e-03]]","[[-0.02287918 -0.01284405  0.00704007]
 [ 0.02287451 -0.02486662  1.48628382]
 [ 0.76206499  0.68396264 -0.21840177]
 [-0.75892686  0.68416351  1.68266061]]",96.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
6,-12.05525016784668,"[[ 3.3804803e-04 -1.0069275e-03 -1.2885260e-03]
 [-1.7151382e-04  1.1087176e-03 -1.2546270e-03]
 [ 1.6959324e-04 -1.5810435e-04  7.0928823e-04]
 [-3.3612747e-04  5.6314158e-05  1.8338648e-03]]","[[-0.02420352 -0.01261553  0.00709941]
 [ 0.02424843 -0.02464617  1.48625717]
 [ 0.76650103  0.67731349 -0.21936296]
 [-0.76343727  0.67758198  1.6835585 ]]",97.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
7,-12.052669525146484,"[[ 1.4103566e-04 -1.9443073e-04 -2.6874631e-04]
 [-1.0744794e-04  2.3955913e-04 -2.5675853e-04]
 [ 9.1120506e-05 -4.3888253e-05  9.3592553e-06]
 [-1.2470823e-04 -1.2401446e-06  5.1614561e-04]]","[[-0.02555416 -0.01264454  0.00685769]
 [ 0.02567329 -0.02416912  1.48592595]
 [ 0.77082314  0.67058207 -0.22004656]
 [-0.76788223  0.67097718  1.68477819]]",98.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
8,-12.053199768066406,"[[-0.00084857  0.0002001   0.00045081]
 [ 0.00078399 -0.00047889  0.00038618]
 [-0.00062209  0.00017372  0.00116955]
 [ 0.00068668  0.00010507 -0.00200654]]","[[-0.02684146 -0.01253668  0.0067435 ]
 [ 0.02702884 -0.02378244  1.48572001]
 [ 0.77511751  0.66379975 -0.22114199]
 [-0.77227617  0.66428588  1.68615564]]",99.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
9,-12.048998832702637,"[[-2.84597772e-04 -5.96300466e-04 -6.57177821e-04]
 [ 3.40120750e-04  5.00184542e-04 -6.72936672e-04]
 [-2.46042560e-04  1.75086302e-06  1.22952124e-03]
 [ 1.90519582e-04  9.43650593e-05  1.00593235e-04]]","[[-0.02824343 -0.01240078  0.00670396]
 [ 0.02848414 -0.02346657  1.485575  ]
 [ 0.779284    0.6570024  -0.22198744]
 [-0.7765403   0.65755878  1.68717129]]",100.655826192649,hper_a.xyz,"[0.02, 0.02, 0.02]"
