,E,F,R,phi,fn,EF
0,-12.042496681213379,"[[ 1.9681982e-04 -4.2198971e-04 -5.1713717e-04]
 [-1.0620691e-04  4.7104061e-04 -5.2389101e-04]
 [ 4.1572053e-05 -8.1764694e-05  2.5812694e-04]
 [-1.3218497e-04  3.2713786e-05  7.8290125e-04]]","[[-0.01520544 -0.03081919 -0.01207195]
 [ 0.01635015 -0.00892238  1.46742958]
 [ 0.73541812  0.71590628 -0.1894593 ]
 [-0.74011009  0.71769435  1.69611493]]",91.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
1,-12.048688888549805,"[[ 1.1184198e-03 -9.5957756e-04 -1.3257269e-03]
 [-9.3088666e-04  1.3167427e-03 -1.3120411e-03]
 [ 6.4737612e-04 -3.1359532e-04 -6.4153806e-04]
 [-8.3490927e-04 -4.3569820e-05  3.2793060e-03]]","[[-0.01658337 -0.0306207  -0.01205309]
 [ 0.01761621 -0.00872654  1.46738973]
 [ 0.74030191  0.70964894 -0.18989146]
 [-0.74493865  0.71130569  1.69665945]]",92.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
2,-12.056007385253906,"[[ 0.0020562  -0.00021304 -0.00068386]
 [-0.00204719  0.00094394 -0.00059869]
 [ 0.0016138  -0.00041787 -0.00343138]
 [-0.00162282 -0.00031302  0.00471393]]","[[-0.018021   -0.03065245 -0.01228304]
 [ 0.01897796 -0.00832897  1.46708599]
 [ 0.74503093  0.70332091 -0.18986627]
 [-0.7496622   0.70491928  1.6972385 ]]",93.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
3,-12.060961723327637,"[[ 4.7794211e-04  3.4738472e-04  2.9315150e-04]
 [-5.5370864e-04 -1.5795838e-04  3.2827602e-04]
 [ 4.7721612e-04 -6.0468821e-05 -1.3701522e-03]
 [-4.0144959e-04 -1.2895752e-04  7.4872473e-04]]","[[-0.01925022 -0.0304883  -0.01236381]
 [ 0.02011111 -0.00802285  1.46694211]
 [ 0.74985531  0.69686858 -0.19105241]
 [-0.75437848  0.69834831  1.69868898]]",94.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
4,-12.067152976989746,"[[ 1.3565931e-03  3.0341776e-04  5.6316552e-05]
 [-1.4410362e-03  1.8843271e-04  1.3778284e-04]
 [ 1.1725461e-03 -2.2747586e-04 -2.8766408e-03]
 [-1.0881028e-03 -2.6437460e-04  2.6825413e-03]]","[[-0.02068899 -0.03036393 -0.01244601]
 [ 0.02145609 -0.00774503  1.46678087]
 [ 0.75447433  0.69042822 -0.19155893]
 [-0.75892065  0.69179855  1.69948646]]",95.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
5,-12.071011543273926,"[[ 0.00164843 -0.00113989 -0.0016671 ]
 [-0.00149156  0.00165037 -0.00161429]
 [ 0.0010534  -0.00039381 -0.00129009]
 [-0.00121027 -0.00011667  0.00457148]]","[[-0.02212328 -0.03010396 -0.01236527]
 [ 0.02275962 -0.00758806  1.46678264]
 [ 0.75904416  0.68392175 -0.19249204]
 [-0.76338962  0.68514804  1.70042129]]",96.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
6,-12.076726913452148,"[[ 1.5269553e-04  4.9117423e-04  5.3556677e-04]
 [-2.3548247e-04 -4.1439795e-04  5.6210195e-04]
 [ 2.3718539e-04  1.0103113e-05 -9.7927637e-04]
 [-1.5439845e-04 -8.6879387e-05 -1.1839229e-04]]","[[-0.02343732 -0.03012017 -0.0126549 ]
 [ 0.02399417 -0.00711234  1.46640591]
 [ 0.76357326  0.67729827 -0.19341563]
 [-0.76782499  0.67846007  1.70201968]]",97.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
7,-12.083115577697754,"[[ 0.00098803 -0.00010876 -0.00033903]
 [-0.00100009  0.00043465 -0.00027992]
 [ 0.00076758 -0.0001822  -0.00158325]
 [-0.00075553 -0.00014368  0.0022022 ]]","[[-0.0249078  -0.02987259 -0.01259458]
 [ 0.02533406 -0.00693672  1.46637455]
 [ 0.76797769  0.6706786  -0.19442299]
 [-0.77211262  0.6717059   1.70306831]]",98.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
8,-12.087775230407715,"[[ 0.00188428 -0.00062115 -0.00113233]
 [-0.00185637  0.00121132 -0.00102582]
 [ 0.00137341 -0.00036832 -0.00240774]
 [-0.00140132 -0.00022186  0.0045659 ]]","[[-0.02651722 -0.02968164 -0.01258678]
 [ 0.02683141 -0.00673651  1.4662734 ]
 [ 0.77221384  0.66404244 -0.19500535]
 [-0.77624149  0.66495111  1.70378254]]",99.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
9,-12.090126991271973,"[[-5.2165816e-04  3.7330607e-04  5.5186212e-04]
 [ 4.9240270e-04 -5.2585831e-04  5.2776525e-04]
 [-3.3995509e-04  1.1297457e-04  3.7449683e-04]
 [ 3.6921055e-04  3.9577691e-05 -1.4541242e-03]]","[[-0.02774433 -0.02952149 -0.01271886]
 [ 0.02794139 -0.00635002  1.46605164]
 [ 0.77661979  0.65724646 -0.19670012]
 [-0.78049404  0.65804923  1.70585724]]",100.655826192649,hper_a.xyz,"[-0.05, 0.0, 0.0]"
