,run_name,run_dir,best_file,best_path,config_file,uuid_from_best,uuid,data.train_npz,training.num_epochs,model.features,model.max_degree,model.num_iterations,model.num_basis_functions,model.max_atomic_number,model.cutoff,model.include_pseudotensors,model.dipole_field_coupling,model.field_scale,model.zbl,training.num_train,training.num_valid,training.learning_rate,training.batch_size,training.clip_norm,training.ema_decay,training.early_stopping_patience,training.early_stopping_min_delta,training.reduce_on_plateau_patience,training.reduce_on_plateau_cooldown,training.reduce_on_plateau_factor,training.reduce_on_plateau_rtol,training.reduce_on_plateau_accumulation_size,training.reduce_on_plateau_min_scale,training.energy_weight,training.forces_weight,training.dipole_weight,training.charge_weight,training.save_every,data.dataset,data.valid_npz,data.test_npz,mae,rmse,r2,mean_error,std_error,max_abs_error,mae_kcal_mol,rmse_kcal_mol,mean_error_kcal_mol,std_error_kcal_mol,max_abs_error_kcal_mol,mae_overall,rmse_overall,r2_overall,r_overall,mae_x,mae_y,mae_z,r2_x,r2_y,r2_z,mae_components,mae_magnitude,rmse_magnitude,r2_magnitude,mae_overall_kcal_mol_ang,rmse_overall_kcal_mol_ang,mae_x_kcal_mol_ang,mae_y_kcal_mol_ang,mae_z_kcal_mol_ang,mae_magnitude_kcal_mol_ang,rmse_magnitude_kcal_mol_ang,r,mae_overall_debye,rmse_overall_debye,mae_x_debye,mae_y_debye,mae_z_debye,mae_magnitude_debye,rmse_magnitude_debye
0,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-239546fe-d941-4712-a628-436be7acad2f.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-239546fe-d941-4712-a628-436be7acad2f.json,/home/boittier/studixh/ckpts/ef_run1/config-239546fe-d941-4712-a628-436be7acad2f.json,239546fe-d941-4712-a628-436be7acad2f,239546fe-d941-4712-a628-436be7acad2f,out/splits_ef_sim/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,False,False,100.0,True,5600,700,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef_sim/energies_forces_dipoles_valid.npz,out/splits_ef_sim/energies_forces_dipoles_test.npz,0.048565324395895004,0.0666813999414444,0.9092970490455627,-0.009140565991401672,0.06605193763971329,0.4368457794189453,1.1199333667755127,1.5376964807510376,-0.2107846587896347,1.5231808423995972,10.073816299438477,0.03708440437912941,0.04792305827140808,0.9971124529838562,0.9985551744756637,0.037887994199991226,0.045043010264635086,0.028322214260697365,0.996928870677948,0.997083306312561,0.9973732233047485,"[0.10698521137237549, 0.10676131397485733, 0.08598893880844116]",0.05506229028105736,0.06721878796815872,0.9927204847335815,2.304001569747925,3.1261048316955566,2.467116355895996,2.4619534015655518,1.9829350709915161,3.4104113578796387,4.46294641494751,0.9691926718982126,0.03708440437912941,0.04792305827140808,0.037887994199991226,0.045043010264635086,0.028322214260697365,0.05506229028105736,0.06721878796815872
1,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-8ed9c12a-afdb-412c-ae8d-0f733deb71f2.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-8ed9c12a-afdb-412c-ae8d-0f733deb71f2.json,/home/boittier/studixh/ckpts/ef_run1/config-8ed9c12a-afdb-412c-ae8d-0f733deb71f2.json,8ed9c12a-afdb-412c-ae8d-0f733deb71f2,8ed9c12a-afdb-412c-ae8d-0f733deb71f2,out/splits_ef_sim/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,True,False,100.0,True,5600,700,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef_sim/energies_forces_dipoles_valid.npz,out/splits_ef_sim/energies_forces_dipoles_test.npz,0.046436768025159836,0.06405278295278549,0.9998013377189636,-0.0051900469698011875,0.06384216248989105,0.4199514389038086,1.0708481073379517,1.4770796298980713,-0.11968430131673813,1.4722226858139038,9.684226989746094,0.0015685877297073603,0.002242972142994404,0.9969972968101501,0.9985014185001493,0.0015100700547918677,0.0016657541273161769,0.001529939123429358,0.9968399405479431,0.9969881176948547,0.9971998929977417,"[0.10900379717350006, 0.10963350534439087, 0.08864562213420868]",0.001647442695684731,0.0023316158913075924,0.9925652146339417,2.3620173931121826,3.187818765640259,2.5136656761169434,2.5281870365142822,2.044199228286743,3.4555909633636475,4.510292053222656,0.9999043656418799,0.0015685877297073603,0.002242972142994404,0.0015100700547918677,0.0016657541273161769,0.001529939123429358,0.001647442695684731,0.0023316158913075924
2,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-69d111c1-af09-4d98-83d6-cf87ef721537.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-69d111c1-af09-4d98-83d6-cf87ef721537.json,/home/boittier/studixh/ckpts/ef_run1/config-69d111c1-af09-4d98-83d6-cf87ef721537.json,69d111c1-af09-4d98-83d6-cf87ef721537,69d111c1-af09-4d98-83d6-cf87ef721537,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,True,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.006052748765796423,0.007761145476251841,0.9999558329582214,-0.003889852436259389,0.006715982686728239,0.09698009490966797,0.13957850635051727,0.17897473275661469,-0.08970136195421219,0.15487290918827057,2.2363948822021484,0.0006779939867556095,0.0010942047229036689,0.9998186826705933,0.9999102550388711,0.0006713144248351455,0.000674750073812902,0.0006879175780341029,0.9998732209205627,0.9998385310173035,0.9997261166572571,"[0.015779323875904083, 0.01967572420835495, 0.023055246099829674]",0.0007922564982436597,0.001206510583870113,0.9996368288993835,0.4497559666633606,0.787732720375061,0.36387673020362854,0.4537290930747986,0.5316620469093323,0.5748105049133301,1.024363398551941,0.9999782284373444,0.0006779939867556095,0.0010942047229036689,0.0006713144248351455,0.000674750073812902,0.0006879175780341029,0.0007922564982436597,0.001206510583870113
3,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/config-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,False,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.005513281095772982,0.007677450776100159,0.935023307800293,0.001658890163525939,0.0074960882775485516,0.07826423645019531,0.1271381974220276,0.17704470455646515,0.03825458884239197,0.17286242544651031,1.8048007488250732,0.029258035123348236,0.0419679693877697,0.9999067187309265,0.9999540974939973,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.9999294281005859,0.9999173879623413,0.9998651146888733,"[0.011446782387793064, 0.013865608721971512, 0.016463352367281914]",0.056286346167325974,0.06930407881736755,0.9998206496238708,0.32112109661102295,0.5649477243423462,0.26396679878234863,0.319745808839798,0.37965068221092224,0.39937514066696167,0.7199035882949829,0.9934225452609592,0.029258035123348236,0.0419679693877697,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.056286346167325974,0.06930407881736755
4,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/config-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,False,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.005513281095772982,0.007677450776100159,0.935023307800293,0.001658890163525939,0.0074960882775485516,0.07826423645019531,0.1271381974220276,0.17704470455646515,0.03825458884239197,0.17286242544651031,1.8048007488250732,0.029258035123348236,0.0419679693877697,0.9999067187309265,0.9999540974939973,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.9999294281005859,0.9999173879623413,0.9998651146888733,"[0.011446782387793064, 0.013865608721971512, 0.016463352367281914]",0.056286346167325974,0.06930407881736755,0.9998206496238708,0.32112109661102295,0.5649477243423462,0.26396679878234863,0.319745808839798,0.37965068221092224,0.39937514066696167,0.7199035882949829,0.9934225452609592,0.029258035123348236,0.0419679693877697,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.056286346167325974,0.06930407881736755
5,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/config-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,False,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.005513281095772982,0.007677450776100159,0.935023307800293,0.001658890163525939,0.0074960882775485516,0.07826423645019531,0.1271381974220276,0.17704470455646515,0.03825458884239197,0.17286242544651031,1.8048007488250732,0.029258035123348236,0.0419679693877697,0.9999067187309265,0.9999540974939973,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.9999294281005859,0.9999173879623413,0.9998651146888733,"[0.011446782387793064, 0.013865608721971512, 0.016463352367281914]",0.056286346167325974,0.06930407881736755,0.9998206496238708,0.32112109661102295,0.5649477243423462,0.26396679878234863,0.319745808839798,0.37965068221092224,0.39937514066696167,0.7199035882949829,0.9934225452609592,0.029258035123348236,0.0419679693877697,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.056286346167325974,0.06930407881736755
6,ef_run1,/home/boittier/studixh/ckpts/ef_run1,best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/best-valid-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,/home/boittier/studixh/ckpts/ef_run1/config-dc3d6888-c75d-43fa-8e3d-2c2692df3d51.json,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,dc3d6888-c75d-43fa-8e3d-2c2692df3d51,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,1,2,32,55,10.0,False,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.005513281095772982,0.007677450776100159,0.935023307800293,0.001658890163525939,0.0074960882775485516,0.07826423645019531,0.1271381974220276,0.17704470455646515,0.03825458884239197,0.17286242544651031,1.8048007488250732,0.029258035123348236,0.0419679693877697,0.9999067187309265,0.9999540974939973,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.9999294281005859,0.9999173879623413,0.9998651146888733,"[0.011446782387793064, 0.013865608721971512, 0.016463352367281914]",0.056286346167325974,0.06930407881736755,0.9998206496238708,0.32112109661102295,0.5649477243423462,0.26396679878234863,0.319745808839798,0.37965068221092224,0.39937514066696167,0.7199035882949829,0.9934225452609592,0.029258035123348236,0.0419679693877697,0.0317532941699028,0.03852512687444687,0.017495689913630486,0.056286346167325974,0.06930407881736755
7,ef_run3,/home/boittier/studixh/ckpts/ef_run3,best-valid-4f9d6765-50db-4209-88d5-f795d1f9b8f8.json,/home/boittier/studixh/ckpts/ef_run3/best-valid-4f9d6765-50db-4209-88d5-f795d1f9b8f8.json,/home/boittier/studixh/ckpts/ef_run3/config-4f9d6765-50db-4209-88d5-f795d1f9b8f8.json,4f9d6765-50db-4209-88d5-f795d1f9b8f8,4f9d6765-50db-4209-88d5-f795d1f9b8f8,out/splits_ef_sim/energies_forces_dipoles_train.npz,500,64,3,2,32,55,10.0,False,False,100.0,True,5600,700,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef_sim/energies_forces_dipoles_valid.npz,out/splits_ef_sim/energies_forces_dipoles_test.npz,0.04769393429160118,0.06567263603210449,0.905140221118927,0.008138327859342098,0.0651664212346077,0.40326690673828125,1.0998388528823853,1.5144339799880981,0.1876726895570755,1.5027605295181274,9.299476623535156,0.0372040830552578,0.049008894711732864,0.9971534609794617,0.9985801699109178,0.03814925253391266,0.04642713814973831,0.02703586220741272,0.9969746470451355,0.9971379637718201,0.9973903298377991,"[0.1063067615032196, 0.10586752742528915, 0.08542845398187637]",0.059484049677848816,0.07222946733236313,0.9928035736083984,2.2876079082489014,3.103825092315674,2.4514710903167725,2.441342353820801,1.9700100421905518,3.4005672931671143,4.437397480010986,0.9746461067545208,0.0372040830552578,0.049008894711732864,0.03814925253391266,0.04642713814973831,0.02703586220741272,0.059484049677848816,0.07222946733236313
8,ef_run3,/home/boittier/studixh/ckpts/ef_run3,best-valid-a93e60fb-b231-4820-b48a-e34a8ecdb1d5.json,/home/boittier/studixh/ckpts/ef_run3/best-valid-a93e60fb-b231-4820-b48a-e34a8ecdb1d5.json,/home/boittier/studixh/ckpts/ef_run3/config-a93e60fb-b231-4820-b48a-e34a8ecdb1d5.json,a93e60fb-b231-4820-b48a-e34a8ecdb1d5,a93e60fb-b231-4820-b48a-e34a8ecdb1d5,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,3,2,32,55,10.0,False,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.0017844759859144688,0.002685100771486759,0.9353348016738892,-0.00016527467232663184,0.00268000946380198,0.025239944458007812,0.041150640696287155,0.06191936507821083,-0.0038112918846309185,0.061801958829164505,0.5820419788360596,0.029236609116196632,0.041867244988679886,0.9999675750732422,0.9999837949690197,0.03161303699016571,0.038383640348911285,0.01771315187215805,0.9999755024909973,0.9999725222587585,0.9999514222145081,"[0.006257915869355202, 0.007454620208591223, 0.009892071597278118]",0.05634253844618797,0.06921196728944778,0.9999282956123352,0.18144352734088898,0.33311936259269714,0.14430972933769226,0.17190615832805634,0.22811463475227356,0.2479625791311264,0.45521798729896545,0.9937498800822878,0.029236609116196632,0.041867244988679886,0.03161303699016571,0.038383640348911285,0.01771315187215805,0.05634253844618797,0.06921196728944778
9,ef_run3,/home/boittier/studixh/ckpts/ef_run3,best-valid-a93e60fb-b231-4820-b48a-e34a8ecdb1d5.json,/home/boittier/studixh/ckpts/ef_run3/best-valid-a93e60fb-b231-4820-b48a-e34a8ecdb1d5.json,/home/boittier/studixh/ckpts/ef_run3/config-a93e60fb-b231-4820-b48a-e34a8ecdb1d5.json,a93e60fb-b231-4820-b48a-e34a8ecdb1d5,a93e60fb-b231-4820-b48a-e34a8ecdb1d5,out/splits_ef00_t3/energies_forces_dipoles_train.npz,500,64,3,2,32,55,10.0,False,False,100.0,True,5872,734,0.0004,16,1000.0,0.5,,0.0,15,15,0.9,0.0001,5,0.01,1.0,1.0,1.0,1.0,100,,out/splits_ef00_t3/energies_forces_dipoles_valid.npz,out/splits_ef00_t3/energies_forces_dipoles_test.npz,0.0017844759859144688,0.002685100771486759,0.9353348016738892,-0.00016527467232663184,0.00268000946380198,0.025239944458007812,0.041150640696287155,0.06191936507821083,-0.0038112918846309185,0.061801958829164505,0.5820419788360596,0.029236609116196632,0.041867244988679886,0.9999675750732422,0.9999837949690197,0.03161303699016571,0.038383640348911285,0.01771315187215805,0.9999755024909973,0.9999725222587585,0.9999514222145081,"[0.006257915869355202, 0.007454620208591223, 0.009892071597278118]",0.05634253844618797,0.06921196728944778,0.9999282956123352,0.18144352734088898,0.33311936259269714,0.14430972933769226,0.17190615832805634,0.22811463475227356,0.2479625791311264,0.45521798729896545,0.9937498800822878,0.029236609116196632,0.041867244988679886,0.03161303699016571,0.038383640348911285,0.01771315187215805,0.05634253844618797,0.06921196728944778
