,E,F,R,phi,fn,EF
0,-11.45617961883545,"[[ 1.0978032e-03  2.2289697e-04 -1.4929516e-05]
 [-1.1103993e-03  2.1911906e-04  2.9161991e-05]
 [ 9.0603880e-04 -2.1826102e-04 -2.2765014e-03]
 [-8.9344272e-04 -2.2375502e-04  2.2622689e-03]]","[[-0.0147349  -0.02184015 -0.00237267]
 [ 0.01480271 -0.01731693  1.47732564]
 [ 0.73724562  0.71566767 -0.20999841]
 [-0.73853804  0.71563218  1.69587599]]",91.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
1,-11.46139144897461,"[[ 8.0055924e-04  1.9411965e-03  2.0144877e-03]
 [-1.1474402e-03 -1.5500104e-03  2.0679974e-03]
 [ 9.9642680e-04  8.7087155e-06 -4.0688124e-03]
 [-6.4954592e-04 -3.9989475e-04 -1.3672888e-05]]","[[-0.01592453 -0.02178218 -0.00254649]
 [ 0.01600863 -0.01692147  1.47710098]
 [ 0.74219197  0.70935279 -0.21039732]
 [-0.7434959   0.709325    1.69669122]]",92.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
2,-11.460104942321777,"[[ 7.6763397e-05  2.3558459e-03  2.6749549e-03]
 [-4.9872120e-04 -2.2337579e-03  2.7034795e-03]
 [ 4.8746922e-04  1.9436982e-04 -3.3278782e-03]
 [-6.5511442e-05 -3.1645788e-04 -2.0505562e-03]]","[[-0.01712423 -0.02156933 -0.00254148]
 [ 0.01719168 -0.01667648  1.47705255]
 [ 0.74708349  0.70297937 -0.211148  ]
 [-0.74836534  0.70292328  1.69750564]]",93.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
3,-11.463191986083984,"[[ 7.0745131e-04  2.2144917e-04  8.4065381e-05]
 [-7.2989753e-04  5.2692281e-05  1.2043630e-04]
 [ 5.8919587e-04 -1.2657703e-04 -1.5426618e-03]
 [-5.6674966e-04 -1.4756442e-04  1.3381601e-03]]","[[-0.01844553 -0.02118589 -0.0023125 ]
 [ 0.01845732 -0.01662486  1.47722032]
 [ 0.75185723  0.69660108 -0.21187509]
 [-0.75309786  0.69648127  1.69786301]]",94.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
4,-11.467376708984375,"[[ 9.5620251e-04  1.1318794e-03  1.0789383e-03]
 [-1.1201269e-03 -7.3885900e-04  1.1403052e-03]
 [ 9.2782901e-04 -9.8668985e-05 -3.1924080e-03]
 [-7.6390454e-04 -2.9435140e-04  9.7316469e-04]]","[[-0.01975426 -0.02102548 -0.00235034]
 [ 0.0197586  -0.01634893  1.47711472]
 [ 0.75653675  0.6901403  -0.2123895 ]
 [-0.7577626   0.69000363  1.6985369 ]]",95.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
5,-11.46804141998291,"[[ 8.1626564e-04 -5.6993729e-04 -8.5874076e-04]
 [-7.1620499e-04  8.4870524e-04 -8.1938319e-04]
 [ 5.4540706e-04 -2.0734844e-04 -6.5271184e-04]
 [-6.4546772e-04 -7.1419563e-05  2.3308357e-03]]","[[-0.02106562 -0.0206785  -0.00217135]
 [ 0.02103062 -0.01624759  1.47722321]
 [ 0.76116421  0.68362409 -0.21330001]
 [-0.76234651  0.68343575  1.69917918]]",96.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
6,-11.46927547454834,"[[ 4.1415863e-04  3.6616545e-04  3.2916441e-04]
 [-4.5932175e-04 -2.0664348e-04  3.5727918e-04]
 [ 3.7250231e-04 -5.2196854e-05 -1.2023314e-03]
 [-3.2733919e-04 -1.0732510e-04  5.1588786e-04]]","[[-0.02237678 -0.02045439 -0.00214339]
 [ 0.02232397 -0.01601063  1.47717473]
 [ 0.76570221  0.67704134 -0.21411547]
 [-0.76685869  0.67682977  1.7000286 ]]",97.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
7,-11.475364685058594,"[[ 6.6181656e-04  7.4136141e-04  7.1438967e-04]
 [-7.4994168e-04 -4.8702228e-04  7.6352886e-04]
 [ 6.1001355e-04 -7.1071991e-05 -2.1206595e-03]
 [-5.2188843e-04 -1.8326718e-04  6.4274087e-04]]","[[-0.02374194 -0.02034767 -0.00223692]
 [ 0.02368111 -0.01567614  1.47699573]
 [ 0.77012453  0.67040591 -0.21469037]
 [-0.7712746   0.67019306  1.70089259]]",98.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
8,-11.473991394042969,"[[ 0.0019173  -0.00024399 -0.00074625]
 [-0.00186824  0.00090162 -0.00062096]
 [ 0.0014436  -0.00037439 -0.00293989]
 [-0.00149266 -0.00028324  0.00430711]]","[[-0.02519689 -0.02002897 -0.00206743]
 [ 0.02510577 -0.01557013  1.47707076]
 [ 0.77444878  0.66375461 -0.21539292]
 [-0.77555583  0.66349952  1.70136156]]",99.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
9,-11.475643157958984,"[[ 0.00153547 -0.00091721 -0.00146006]
 [-0.00142339  0.00141876 -0.00136066]
 [ 0.00107304 -0.00034301 -0.00138468]
 [-0.00118512 -0.00015854  0.00420541]]","[[-0.02658387 -0.01969356 -0.00190125]
 [ 0.02646139 -0.01543614  1.47714171]
 [ 0.77873896  0.65702585 -0.2163935 ]
 [-0.77980469  0.65673517  1.70213436]]",100.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
10,-11.481499671936035,"[[ 3.3960686e-04  5.7640421e-04  6.1097665e-04]
 [-3.9293332e-04 -4.4978730e-04  6.4172305e-04]
 [ 3.1943008e-04 -2.3429935e-05 -1.3316099e-03]
 [-2.6610363e-04 -1.0318697e-04  7.8910169e-05]]","[[-0.02788997 -0.01960293 -0.00205541]
 [ 0.02776454 -0.01501986  1.47689069]
 [ 0.78298732  0.65020862 -0.21730283]
 [-0.78403421  0.64992712  1.70345028]]",101.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
11,-11.478757858276367,"[[-8.8701071e-04  1.7865994e-03  2.3693603e-03]
 [ 7.3507836e-04 -2.0443061e-03  2.3179036e-03]
 [-5.0932437e-04  2.6582825e-04 -8.6760928e-04]
 [ 6.6125672e-04 -8.1215339e-06 -3.8196547e-03]]","[[-0.02920449 -0.01945102 -0.00215078]
 [ 0.02906833 -0.01464085  1.47669375]
 [ 0.78717335  0.64335465 -0.21829152]
 [-0.78819     0.64307558  1.70472635]]",102.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
12,-11.483880043029785,"[[ 6.4169016e-04  1.1931839e-03  1.3002194e-03]
 [-7.2653178e-04 -9.6385885e-04  1.3635353e-03]
 [ 5.8594404e-04 -3.9809474e-05 -2.6329563e-03]
 [-5.0110242e-04 -1.8951566e-04 -3.0798441e-05]]","[[-0.03073396 -0.01908536 -0.00192032]
 [ 0.03056721 -0.01456391  1.47680268]
 [ 0.79117835  0.63650552 -0.21908775]
 [-0.79214831  0.63619032  1.70518625]]",103.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
13,-11.485883712768555,"[[ 8.7710912e-04  1.4820494e-03  1.6094642e-03]
 [-9.6621300e-04 -1.1788051e-03  1.6978225e-03]
 [ 7.7178277e-04 -6.4445368e-05 -3.3925017e-03]
 [-6.8267889e-04 -2.3879882e-04  8.5215084e-05]]","[[-0.03216375 -0.01890081 -0.00195606]
 [ 0.03198258 -0.01423898  1.47664582]
 [ 0.79517001  0.6295833  -0.21987384]
 [-0.79610329  0.62926704  1.70615562]]",104.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
14,-11.489937782287598,"[[ 0.00100865 -0.00025285 -0.00055238]
 [-0.00099936  0.00056569 -0.00046382]
 [ 0.00074792 -0.0001799  -0.00132913]
 [-0.00075721 -0.00013294  0.00234534]]","[[-3.35923066e-02 -1.84738888e-02 -1.69809036e-03]
 [ 3.33791524e-02 -1.41344580e-02  1.47677950e+00]
 [ 7.99110480e-01  6.22627106e-01 -2.21007304e-01]
 [-8.00000525e-01  6.22283056e-01  1.70689254e+00]]",105.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
15,-11.489882469177246,"[[ 6.1237770e-05 -1.2137336e-04 -1.6581168e-04]
 [-5.7452133e-05  1.3887259e-04 -1.6098394e-04]
 [ 4.0415052e-05 -1.6033266e-05  5.7931793e-05]
 [-4.4200697e-05 -1.4659619e-06  2.6886383e-04]]","[[-3.49504162e-02 -1.81905010e-02 -1.64668692e-03]
 [ 3.47146984e-02 -1.38429335e-02  1.47670641e+00]
 [ 8.03032638e-01  6.15610862e-01 -2.22058073e-01]
 [-8.03885525e-01  6.15264233e-01  1.70795256e+00]]",106.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
16,-11.492347717285156,"[[-4.2863464e-04 -8.1236154e-04 -9.1869722e-04]
 [ 4.4767105e-04  6.7474454e-04 -9.6579595e-04]
 [-3.5119997e-04  2.9257373e-05  1.7535599e-03]
 [ 3.3216356e-04  1.0835958e-04  1.3093324e-04]]","[[-3.62695819e-02 -1.78221434e-02 -1.51734578e-03]
 [ 3.60157594e-02 -1.36000967e-02  1.47671031e+00]
 [ 8.06934001e-01  6.08558848e-01 -2.23227781e-01]
 [-8.07736631e-01  6.08204100e-01  1.70896532e+00]]",107.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
17,-11.493606567382812,"[[-2.3648373e-04 -3.6735077e-05  9.6826789e-06]
 [ 2.3879371e-04 -3.4009063e-05 -1.4457570e-05]
 [-1.7842741e-04  3.5040568e-05  4.3079560e-04]
 [ 1.7611742e-04  3.5703575e-05 -4.2602071e-04]]","[[-3.76641443e-02 -1.75873036e-02 -1.53236155e-03]
 [ 3.73859162e-02 -1.32410084e-02  1.47655715e+00]
 [ 8.10727206e-01  6.01474060e-01 -2.24009528e-01]
 [-8.11497139e-01  6.01129298e-01  1.70989731e+00]]",108.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
18,-11.49631404876709,"[[-1.2286782e-05  2.7592683e-03  3.5268199e-03]
 [ 3.1906002e-05 -2.7447511e-03  3.5425939e-03]
 [ 3.1110107e-05  1.1660163e-04 -3.5646230e-03]
 [-5.0729326e-05 -1.3111865e-04 -3.5047908e-03]]","[[-0.0389742  -0.01752447 -0.00181332]
 [ 0.03867912 -0.01266525  1.47614011]
 [ 0.81454109  0.59433883 -0.22460448]
 [-0.81525249  0.5940231   1.71115287]]",109.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
19,-11.49671745300293,"[[ 2.6431875e-04 -7.4998755e-04 -1.0301843e-03]
 [-2.8322599e-04  8.2311186e-04 -1.0048714e-03]
 [ 1.9764184e-04 -6.8879417e-05  5.4738997e-04]
 [-1.7873461e-04 -4.2449151e-06  1.4876658e-03]]","[[-4.03283454e-02 -1.68596721e-02 -1.32028089e-03]
 [ 4.00145820e-02 -1.26745113e-02  1.47649145e+00]
 [ 8.18275505e-01  5.87205444e-01 -2.25832444e-01]
 [-8.18948310e-01  5.86867459e-01  1.71150873e+00]]",110.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
20,-11.496243476867676,"[[-0.00147688  0.00129705  0.00203824]
 [ 0.00154498 -0.00171185  0.00187869]
 [-0.00111668  0.00026218  0.00067892]
 [ 0.00104859  0.00015262 -0.00459585]]","[[-4.14122303e-02 -1.66207891e-02 -1.46456629e-03]
 [ 4.10697422e-02 -1.21421028e-02  1.47622846e+00]
 [ 8.22161577e-01  5.79992330e-01 -2.26839839e-01]
 [-8.22783515e-01  5.79678983e-01  1.71288495e+00]]",111.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
21,-11.496786117553711,"[[-3.4860539e-04  1.5725526e-04  2.8940963e-04]
 [ 3.6204845e-04 -2.5379017e-04  2.4965242e-04]
 [-2.6331376e-04  5.4967510e-05  3.5057755e-04]
 [ 2.4987067e-04  4.1567397e-05 -8.8963960e-04]]","[[-4.27533506e-02 -1.61853935e-02 -1.28200644e-03]
 [ 4.23903586e-02 -1.18920464e-02  1.47626059e+00]
 [ 8.25827074e-01  5.72788963e-01 -2.27508000e-01]
 [-8.26411905e-01  5.72483411e-01  1.71330256e+00]]",112.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
22,-11.498884201049805,"[[-1.4481972e-03 -3.8329995e-04 -1.6446927e-04]
 [ 1.4492652e-03 -1.0503565e-05 -3.3667809e-04]
 [-1.0614787e-03  1.9013514e-04  2.7863216e-03]
 [ 1.0604109e-03  2.0366839e-04 -2.2851743e-03]]","[[-4.38310505e-02 -1.56881451e-02 -1.10899918e-03]
 [ 4.34512367e-02 -1.15912504e-02  1.47630936e+00]
 [ 8.29646480e-01  5.65531383e-01 -2.28533296e-01]
 [-8.30186225e-01  5.65238561e-01  1.71406112e+00]]",113.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
23,-11.501537322998047,"[[-0.00138367  0.00026899  0.00068883]
 [ 0.00143184 -0.00063932  0.00052079]
 [-0.00103978  0.00019641  0.001831  ]
 [ 0.00099161  0.00017391 -0.00304062]]","[[-4.49637160e-02 -1.53320055e-02 -1.10252207e-03]
 [ 4.45504369e-02 -1.11590543e-02  1.47618208e+00]
 [ 8.33396062e-01  5.58248280e-01 -2.29117220e-01]
 [-8.33901356e-01  5.57980237e-01  1.71472738e+00]]",114.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
24,-11.500344276428223,"[[-1.5692430e-03 -2.7742275e-04 -3.6273291e-06]
 [ 1.5765544e-03 -1.3255914e-04 -1.9889265e-04]
 [-1.1452208e-03  2.0227778e-04  2.8195677e-03]
 [ 1.1379096e-03  2.0770413e-04 -2.6170479e-03]]","[[-4.59676292e-02 -1.48869525e-02 -1.02810544e-03]
 [ 4.55328786e-02 -1.07682274e-02  1.47613495e+00]
 [ 8.37214750e-01  5.50927773e-01 -2.29815186e-01]
 [-8.37671396e-01  5.50683680e-01  1.71534806e+00]]",115.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
25,-11.5048246383667,"[[-5.1384024e-05 -6.7788048e-04 -9.1601210e-04]
 [-2.0302552e-05  6.6894019e-04 -9.2160329e-04]
 [ 1.2773980e-05 -9.3396256e-06  9.5948990e-04]
 [ 5.8912596e-05  1.8279934e-05  8.7812549e-04]]","[[-4.71109745e-02 -1.44199988e-02 -8.66795538e-04]
 [ 4.66496403e-02 -1.04520808e-02  1.47615494e+00]
 [ 8.40896459e-01  5.43587483e-01 -2.30151326e-01]
 [-8.41333188e-01  5.43369716e-01  1.71546407e+00]]",116.655826192649,hper_a.xyz,"[-0.01, -0.01, -0.01]"
